source_file,technology,ips_title,predicted_category_model,predicted_category_existing,human_category,confidence
bt_software_piece_02_of_07_Juan.csv,bt,he sound&play UI became very lag after end the teams call then play local video with BT LE headphone connected.(BE201),Connectivity,Connectivity,Connectivity,0.1736
bt_software_piece_07_of_07_Yuwei (2).csv,bt,Bluetooth Yellow Bang (error 43) after reboot; fatal BT controller exception and PLDR failure on Panther Lake (AX211) - CNVI_AUX_A2A_EXCEPTION_IRQ,YB/Lost,YB/Lost,YB/Lost,0.1737
bt_software_piece_07_of_07_Yuwei (2).csv,bt,BT driver lost,Connectivity,Connectivity,YB/Lost,0.1739
wifi_tools_piece_02_of_07_Frankyang (2).csv,wifi,"System hangs ~90s after wrong Wi-Fi password entered on CSR interface (Spider Peak 2 Scorpius, Win11 25H2)",System Hang,System Hang,Connectivity,0.1741
bt_software_piece_02_of_07_Juan.csv,bt,There are advs but no connection complete evt,Connectivity,Connectivity,Connectivity,0.1746
wifi_tools_piece_06_of_07_Zhiqiang (2).csv,wifi,NP50RW NB playing MV lag during Wi-Fi WIDI,Performance,Performance,P2P,0.1749
bt_software_piece_03_of_07_Steven.csv,bt,Bluetooth Mic Test Does Not Reflect Input or Volume Assessment,Connectivity,Connectivity,Connectivity,0.1760
weekly_labels_20260425_151911.csv,BT,[MADIGI][BV55B-ML03][MTL-H][DVT]Microphone of BT headphone can not be detected after connection.(FR: 9/9 cycles; 3/3 units),Connectivity,Connectivity,Connectivity,0.1768
weekly_labels_20260425_154714.csv,BT,[MADIGI][BV55B-ML03][MTL-H][DVT]Microphone of BT headphone can not be detected after connection.(FR: 9/9 cycles; 3/3 units),Connectivity,Connectivity,Connectivity,0.1768
weekly_labels_20260425_162335.csv,BT,[MADIGI][BV55B-ML03][MTL-H][DVT]Microphone of BT headphone can not be detected after connection.(FR: 9/9 cycles; 3/3 units),Connectivity,Connectivity,Connectivity,0.1768
bt_software_piece_01_of_07_Bingyue (2).csv,bt,PC connect TV failed by ble,Connectivity,Connectivity,Connectivity,0.1778
wifi_tools_piece_02_of_07_Frankyang (2).csv,wifi,verify Teams Video call with volume change,Platform,System Hang,System Hang,0.1785
bt_software_piece_06_of_07_Matt.csv,bt,"Connect BT headset to system, and then it will only show connected voice and the sound out put from PC speaker.",Connectivity,Connectivity,Connectivity,0.1810
wifi_tools_piece_01_of_07_Timdaway.csv,wifi,BE211 transmission speed low(2515~2873Mbps Expect:>2.88Gbps) with WIFI 7 after PM operations,Performance,Connectivity,Performance,0.1811
wifi_tools_piece_07_of_07_Brenton.csv,wifi,The system hangs and repeatedly auto-restarts after install driver v23.80.1.3,System Hang,System Hang,System Hang,0.1811
bt_software_piece_03_of_07_Steven.csv,bt,"After pairing the Bluetooth headset, the sound output takes about 15 seconds to switch to the headset.",Connectivity,Connectivity,Connectivity,0.1817
wifi_tools_piece_01_of_07_Timdaway.csv,wifi,CITU test Command XVT_CMD_STEP_MARGIN_TEST_CONFIG_V6 failed with status 31_ Umac Error 0x20100502,BSOD,BSOD,OEM Tools,0.1822
wifi_tools_piece_07_of_07_Brenton.csv,wifi,"Ant tool request to add ""Group 4 to 8"" reading value Get Tx Power Delta Limits",RF,Power Consumption,OEM Tools,0.1824
bt_software_piece_02_of_07_Juan.csv,bt,Bluetooth SAR power BIOS setting issue,RF,RF,RF,0.1829
bt_software_piece_02_of_07_Juan.csv,bt,"BT headset 100% fail to mute , still can hear volume after mute",Connectivity,Connectivity,Connectivity,0.1833
wifi_tools_piece_04_of_07_KJ (2).csv,tools,TAS function no trigger issue,RF,RF,BIOS,0.1835
bt_software_piece_05_of_07_Leo.csv,bt,Intel 9560 Wireless Bluetooth will show Yellow Bang during S3 stress test,YB/Lost,YB/Lost,YB/Lost,0.1839
wifi_tools_piece_04_of_07_KJ (2).csv,tools,UEFI Wi-Fi no function.,UEFI,UEFI,UEFI,0.1848
wifi_tools_piece_07_of_07_Brenton.csv,wifi,"After DUT S4 for a period of time and wakes up, the performance is abnormal when the WIFi65G frequency band 80MHZ/160MHz bandwidth",Performance,Connectivity,Performance,0.1855
bt_software_piece_06_of_07_Matt.csv,bt,The BLE mouse cant reconnect resuming from MS,OEM Tools,OEM Tools,Connectivity,0.1856
bt_software_piece_04_of_07_Wesley.csv,bt,MDUT Reconnection - HCI_Encription_Change increases the reconnection time,System Hang,System Hang,Connectivity,0.1863
bt_software_piece_05_of_07_Leo.csv,bt,MDUT Reconnection - HCI_Encription_Change increases the reconnection time.,System Hang,System Hang,Connectivity,0.1863
bt_software_piece_05_of_07_Leo.csv,bt,MDUT Reconnection - HCI_Encription_Change increases the reconnection time,System Hang,System Hang,Connectivity,0.1863
bt_software_piece_02_of_07_Juan.csv,bt,Bluetooth mouse has poor tracking perfo,Performance,Connectivity,Performance,0.1865
bt_software_piece_05_of_07_Leo.csv,bt,Bluetooth headset is 3 meters away and the sound is lag,Connectivity,Connectivity,Connectivity,0.1865
bt_software_piece_03_of_07_Steven.csv,bt,DID profile 1.3 version is not available,Connectivity,Connectivity,Connectivity,0.1866
weekly_labels_20260425_151911.csv,WiFi,[Samsung][ADL][AX211] PC didnt start connect after PD request/response.,Performance,Performance,P2P,0.1867
weekly_labels_20260425_154714.csv,WiFi,[Samsung][ADL][AX211] PC didnt start connect after PD request/response.,Performance,Performance,P2P,0.1867
weekly_labels_20260425_162335.csv,WiFi,[Samsung][ADL][AX211] PC didnt start connect after PD request/response.,Performance,Performance,P2P,0.1867
wifi_tools_piece_06_of_07_Zhiqiang (2).csv,wifi,Connectivity failure. 0x8FE assert seen in corporate environment. Customer suspects roaming from 40MHz to 80MHz network,YB/Lost,YB/Lost,Connectivity,0.1874
wifi_tools_piece_03_of_07_FrankLee.csv,wifi,WLAN card AX201 test CITU tool would have 0x31B Assert,YB,YB/Lost,YB/Lost,0.1882
bt_software_piece_03_of_07_Steven.csv,bt,The BT driver shows as YB in DM when the system is idle.,YB/Lost,YB/Lost,YB/Lost,0.1888
wifi_tools_piece_03_of_07_FrankLee.csv,wifi,DRTU 2.4GHz testing 100% on 4/11 DUT not work with 23.165 assert 0x2010121E,YB/Lost,YB/Lost,YB/Lost,0.1893
wifi_tools_piece_07_of_07_Brenton.csv,wifi,Due to WiFi 5055 event happens then BE200 BT device lost during S4 stress test,YB/Lost,Connectivity,YB/Lost,0.1894
bt_software_piece_06_of_07_Matt.csv,bt,UUT report error message during run Winpvt S4/Reboot test when use bluetooth connect Wireless USB+Bluetooth Keyboard/Mouse.,YB/Lost,YB/Lost,YB/Lost,0.1901
bt_software_piece_01_of_07_Bingyue (2).csv,bt,System found the BSOD 0x7F when run the HLK : System - PNP (disable and enable) with IO Before and After (Reliability) test failed due to unexpected reboot.(FR: 2/3),BSOD,BSOD,BSOD,0.1911
bt_software_piece_02_of_07_Juan.csv,bt,Remove Duplicate Entires in the ibtpciinf,Connectivity,Connectivity,Connectivity,0.1913
bt_software_piece_04_of_07_Wesley.csv,software,Bandwidth limitation is not taking effect after prioritization on/off/on cycle in settings,Killer,Killer,ICPS,0.1913
wifi_tools_piece_06_of_07_Zhiqiang (2).csv,wifi,BSOD-0x7E issue when enable SAR table,RF,RF,BSOD,0.1918
bt_software_piece_04_of_07_Wesley.csv,bt,LE anchor point and CIS 2nd and 3rd subevent overlaps,Connectivity,Connectivity,Connectivity,0.1921
bt_software_piece_03_of_07_Steven.csv,bt,The BT earphone (Airpods4) sound lag 5s and then no sound output,Connectivity,Connectivity,Connectivity,0.1922
wifi_tools_piece_02_of_07_Frankyang (2).csv,wifi,SW/HW drips cant meet the 95% standard when connecting Internet and entering MS.,OEM Tools,OEM Tools,Power Consumption,0.1923
bt_software_piece_03_of_07_Steven.csv,bt,UEFI BLE Scan hang issue(DELL Boot issue with USB drive connected),System Hang,System Hang,UEFI,0.1932
bt_software_piece_06_of_07_Matt.csv,bt,DUT 100% fail to bootup when BIOS BT config to PCIe (boot flow stuck at CNViBTConfig),System Hang,System Hang,BSOD,0.1944
bt_software_piece_06_of_07_Matt.csv,bt,Please help to check the log of ibtWikoCfaFeatureExt driver.,Connectivity,Connectivity,Connectivity,0.1952
bt_software_piece_07_of_07_Yuwei (2).csv,bt,BLE launch fail,Connectivity,Connectivity,Connectivity,0.1959
wifi_tools_piece_03_of_07_FrankLee.csv,tools,TX power value is incorrect,RF,Power Consumption,RF,0.1961
wifi_tools_piece_02_of_07_Frankyang (2).csv,wifi,"The WIFI assert _0x3706 and 0x22d2 happening cause to network disconnected during wechat video callevent log show wifi ""5002"". Fail rate: 1/109 units",YB,YB/Lost,Connectivity,0.1967
bt_software_piece_01_of_07_Bingyue (2).csv,bt,Auto Connection Issue,Connectivity,Connectivity,Connectivity,0.1968
weekly_labels_20260425_151911.csv,BT,[Dell-Roma PTL][WhP2] Athena BT audiooffload test,Connectivity,Connectivity,Connectivity,0.1974
weekly_labels_20260425_154714.csv,BT,[Dell-Roma PTL][WhP2] Athena BT audiooffload test,Connectivity,Connectivity,Connectivity,0.1974
weekly_labels_20260425_162335.csv,BT,[Dell-Roma PTL][WhP2] Athena BT audiooffload test,Connectivity,Connectivity,Connectivity,0.1974
wifi_tools_piece_04_of_07_KJ (2).csv,wifi,There is Event ID 5002 - assert 0x28bf - in log after running WiFi Connection Reliability test.,YB,YB/Lost,YB/Lost,0.1980
wifi_tools_piece_01_of_07_Timdaway.csv,wifi,WiFi throughput degrades after upgrading Windows OS,Performance,Connectivity,Performance,0.1982
bt_software_piece_02_of_07_Juan.csv,bt,"BT audio playback failed ""Format Not Supported""",YB/Lost,YB/Lost,Connectivity,0.1996
wifi_tools_piece_04_of_07_KJ (2).csv,tools,"Opening and ending tag mismatch on ""LPI"" in PowerTable output",RF,Power Consumption,Connectivity,0.1997
wifi_tools_piece_07_of_07_Brenton.csv,wifi,"9462(TA-J88400-007) WLAN YB(100%) on ICL/TGL platform, while no issue with 9462(TA-J88400-006)",YB/Lost,YB/Lost,YB/Lost,0.2005
bt_software_piece_05_of_07_Leo.csv,bt,BLE broadcast not found,Connectivity,Connectivity,Connectivity,0.2007
weekly_labels_20260425_151911.csv,Tools,[DELL][Compal]NVL WS incorrect display and typo in WRT BIOS Tool,BIOS,BIOS,BIOS,0.2018
weekly_labels_20260425_154714.csv,Tools,[DELL][Compal]NVL WS incorrect display and typo in WRT BIOS Tool,BIOS,BIOS,BIOS,0.2018
weekly_labels_20260425_162335.csv,Tools,[DELL][Compal]NVL WS incorrect display and typo in WRT BIOS Tool,BIOS,BIOS,BIOS,0.2018
bt_software_piece_06_of_07_Matt.csv,bt,"Using Bluetooth earphones to watch videos, the earphone sound is intermittent and there is a current sound",Connectivity,Connectivity,Connectivity,0.2021
bt_software_piece_06_of_07_Matt.csv,bt,bluetooth mouse lag when cpu high loading,Performance,Connectivity,Performance,0.2023
bt_software_piece_06_of_07_Matt.csv,software,Audio quality indicator is not shown when user is in Teams call,Killer,Killer,Connectivity,0.2023
bt_software_piece_02_of_07_Juan.csv,bt,Sniff Mode Parameters not meet the criteria,Connectivity,Connectivity,Connectivity,0.2024
wifi_tools_piece_03_of_07_FrankLee.csv,tools,WRT can not function for Killer Module,OEM Tools,Killer,OEM Tools,0.2028
bt_software_piece_06_of_07_Matt.csv,bt,The mouse quickly paired failed,Connectivity,Connectivity,Connectivity,0.2064
bt_software_piece_05_of_07_Leo.csv,bt,Late LE audio reconnection of second bud (Galaxy Buds2 Pro),Connectivity,Connectivity,Connectivity,0.2065
bt_software_piece_05_of_07_Leo.csv,bt,BT YB with high fail rate when Samsung launch Samsung DRTU test case in 404 4Xe3 - CNVI_AUX_A2A_EXCEPTION_IRQ,YB/Lost,YB/Lost,YB/Lost,0.2072
wifi_tools_piece_07_of_07_Brenton.csv,wifi,WiFi throughput is slow when runnning on battery power with WiFi Sensing Enabled,Performance,Power Consumption,Performance,0.2077
wifi_tools_piece_04_of_07_KJ (2).csv,wifi,WiFi-PPAG power increase is limited,RF,Power Consumption,UEFI,0.2085
wifi_tools_piece_02_of_07_Frankyang (2).csv,wifi,"Mobile hotspot channel changed, the system reconnect failed",System Hang,System Hang,P2P,0.2093
bt_software_piece_02_of_07_Juan.csv,bt,MDUT Reconnection does not meet the spec,Connectivity,Connectivity,Connectivity,0.2102
bt_software_piece_07_of_07_Yuwei (2).csv,bt,DRTUClient fails to connect using command line interface,OEM Tools,OEM Tools,OEM Tools,0.2112
wifi_tools_piece_04_of_07_KJ (2).csv,wifi,"0x28af/0x10028af and AP disconnect when ""MS<--->Resume"" stress test",BSOD,BSOD,BSOD,0.2117
bt_software_piece_07_of_07_Yuwei (2).csv,bt,Event log show WHEA warning BT will be YB after booting OS,YB,YB/Lost,YB/Lost,0.2118
wifi_tools_piece_02_of_07_Frankyang (2).csv,wifi,"There is no ""PXE boot option"" in the boot menu with UEFI driver 3.2.23.23213",UEFI,UEFI,UEFI,0.2122
wifi_tools_piece_02_of_07_Frankyang (2).csv,wifi,Reset/Recovery instances due to different asserts 0x3030 during Disconnected Standby/Hibernate test,YB/Lost,YB/Lost,YB/Lost,0.2126
bt_software_piece_06_of_07_Matt.csv,bt,Abnormal disconnection and connection failure.,Connectivity,Connectivity,Connectivity,0.2130
wifi_tools_piece_04_of_07_KJ (2).csv,wifi,WHEA error in event log after reboot (F/R:100%),BSOD,BSOD,BSOD,0.2135
wifi_tools_piece_02_of_07_Frankyang (2).csv,wifi,Wi-Fi sinewave function of DRTU tool is not working (BE211 QS),OEM Tools,OEM Tools,OEM Tools,0.2138
weekly_labels_20260425_151911.csv,BT,"[Lenovo][Wistron][PTL-H][BE211][Curie3] BT headphone cant hear ""Lenovo Vantage"" notification sound",Connectivity,Connectivity,Connectivity,0.2144
weekly_labels_20260425_154714.csv,BT,"[Lenovo][Wistron][PTL-H][BE211][Curie3] BT headphone cant hear ""Lenovo Vantage"" notification sound",Connectivity,Connectivity,Connectivity,0.2144
weekly_labels_20260425_162335.csv,BT,"[Lenovo][Wistron][PTL-H][BE211][Curie3] BT headphone cant hear ""Lenovo Vantage"" notification sound",Connectivity,Connectivity,Connectivity,0.2144
wifi_tools_piece_06_of_07_Zhiqiang (2).csv,wifi,ChainB power is different from BIOS SAR setting,RF,RF,RF,0.2145
wifi_tools_piece_04_of_07_KJ (2).csv,wifi,UEFI Wi-Fi authentication issue,UEFI,UEFI,UEFI,0.2146
wifi_tools_piece_06_of_07_Zhiqiang (2).csv,wifi,FmP2 got lower RX TPT against Netgear RS700 than GaP2,Performance,Performance,Performance,0.2148
bt_software_piece_02_of_07_Juan.csv,bt,The sound is terrible after starting a PAS session,Connectivity,Connectivity,Connectivity,0.2151
wifi_tools_piece_01_of_07_Timdaway.csv,tools,AX411 QS sample 6e tx power lock at 7.5dB,RF,Power Consumption,OEM Tools,0.2152
wifi_tools_piece_07_of_07_Brenton.csv,wifi,Biostool.exe does not show the parameters in UEFI data version 4,UEFI,UEFI,OEM Tools,0.2156
wifi_tools_piece_03_of_07_FrankLee.csv,wifi,[Dell][RPLS][CSLP][Widowmaker MLK][WW18]observed Driver log errors pointing Wi-Fi Driver during S4 and S5 cycling [fw assert0x315],YB/Lost,YB/Lost,YB/Lost,0.2158
bt_software_piece_02_of_07_Juan.csv,software,"Intel Connectivity and Performance Suite, doesnt work with Narrator, multiple fields/items are not labeled.",Killer,Killer,ICPS,0.2159
wifi_tools_piece_07_of_07_Brenton.csv,wifi,"After install Wi-Fi driver 24.0.0.1 on PTLEVA3, YB occurs",YB/Lost,YB/Lost,YB/Lost,0.2160
wifi_tools_piece_03_of_07_FrankLee.csv,wifi,Reset/Recovery seen during disconnected standby due to ASSERT_00002B87 on Multiple routers,YB/Lost,YB/Lost,YB/Lost,0.2162
bt_software_piece_06_of_07_Matt.csv,bt,BT headset can not adjust audio volume,Connectivity,Connectivity,Connectivity,0.2167
wifi_tools_piece_06_of_07_Zhiqiang (2).csv,wifi,PAD mouse operate lag from PAD to PC move after PC and Pad multi-screen synergy through Huawei Butler(HUAWEI PC manager),Performance,Performance,P2P,0.2173
bt_software_piece_02_of_07_Juan.csv,bt,"The manual reboot of the DC is significantly slower, taking approximately 30 to 40 seconds longer than other machines",Performance,Performance,Performance,0.2206
wifi_tools_piece_02_of_07_Frankyang (2).csv,wifi,Reset/Recovery seen during disconnected standby due to ASSERT_21000DAD,YB/Lost,YB/Lost,YB/Lost,0.2206
bt_software_piece_06_of_07_Matt.csv,bt,Teams call L and R earcup render not synced,Connectivity,Connectivity,Connectivity,0.2208
wifi_tools_piece_04_of_07_KJ (2).csv,wifi,"0x28af/0x32d occurred when doing ""MS<-->Resume"" stress test",BSOD,BSOD,YB/Lost,0.2210
wifi_tools_piece_07_of_07_Brenton.csv,wifi,Event ID: 5010 appeared in Event Viewer after install driver.,YB,YB/Lost,YB/Lost,0.2221
weekly_labels_20260425_151911.csv,WiFi,LNL Ultra 7 258V with BE201 WLAN device miss,YB/Lost,YB/Lost,YB/Lost,0.2230
weekly_labels_20260425_154714.csv,WiFi,LNL Ultra 7 258V with BE201 WLAN device miss,YB/Lost,YB/Lost,YB/Lost,0.2230
weekly_labels_20260425_162335.csv,WiFi,LNL Ultra 7 258V with BE201 WLAN device miss,YB/Lost,YB/Lost,YB/Lost,0.2230
wifi_tools_piece_04_of_07_KJ (2).csv,wifi,WLAN Device show YB in device manager.,YB/Lost,YB/Lost,YB/Lost,0.2238
wifi_tools_piece_03_of_07_FrankLee.csv,wifi,SW/HW Drip is too low during ModernStandby,Performance,Performance,Power Consumption,0.2263
wifi_tools_piece_07_of_07_Brenton.csv,wifi,"Blackscreen during MS stress test and Dump point to ""WifiCx.sys"" (F/R: 2/2u; 2/10 c)",System Hang,Connectivity,System Hang,0.2276
bt_software_piece_06_of_07_Matt.csv,software,":Error ID 1000(IDBWM.exe) was found during S4 stress test(F/R:1/13 units,1/1950 total trials) -- IDBWM+0xb4019",Killer,Killer,Killer,0.2280
weekly_labels_20260425_151911.csv,BT,[Honor][Huaqin][LvzhouD][WCL][Intel AX211][WiFi][25H2]Bluetooth device disconnection With a high probability,YB/Lost,YB/Lost,Connectivity,0.2298
weekly_labels_20260425_154714.csv,BT,[Honor][Huaqin][LvzhouD][WCL][Intel AX211][WiFi][25H2]Bluetooth device disconnection With a high probability,YB/Lost,YB/Lost,Connectivity,0.2298
weekly_labels_20260425_162335.csv,BT,[Honor][Huaqin][LvzhouD][WCL][Intel AX211][WiFi][25H2]Bluetooth device disconnection With a high probability,YB/Lost,YB/Lost,Connectivity,0.2298
wifi_tools_piece_04_of_07_KJ (2).csv,wifi,BE211 conductive T-PUT Rx is unexpected.,RF,RF,Performance,0.2306
bt_software_piece_03_of_07_Steven.csv,software,6GHz band in WiFi Analyzer only can show up to channel 90 (it should be up to 233 or higher).,Killer,Killer,Killer,0.2317
bt_software_piece_02_of_07_Juan.csv,bt,"Unplugged AC adapter, found the sound will obviously lag about 2~4s.",Performance,Performance,Performance,0.2318
wifi_tools_piece_03_of_07_FrankLee.csv,tools,WRT prevents removal of BT device on device error,OEM Tools,Connectivity,OEM Tools,0.2341
wifi_tools_piece_06_of_07_Zhiqiang (2).csv,wifi,"WIFI show YB(Assert_0x20104009/20100505) when run CB.(F/R 1/1 UUTs, 5/200Cycles)",YB,YB/Lost,YB/Lost,0.2341
wifi_tools_piece_07_of_07_Brenton.csv,wifi,25H2 FVT1.01:System occurred BSOD 0x101( No dump file; Stop Code: CLOCK_WATCHDOG_TIMEOUT ) when connect Wi-Fi during desktop,BSOD,BSOD,BSOD,0.2348
bt_software_piece_04_of_07_Wesley.csv,bt,BT device lost during S4.,YB/Lost,Connectivity,YB/Lost,0.2349
bt_software_piece_06_of_07_Matt.csv,bt,BT SAR table in bios ACPI code problem,UEFI,RF,UEFI,0.2351
wifi_tools_piece_06_of_07_Zhiqiang (2).csv,wifi,System hang on ASUS logo by BitLocker Network unlock function with UEFI-Release-221522272.,System Hang,System Hang,UEFI,0.2367
wifi_tools_piece_04_of_07_KJ (2).csv,tools,WRT does not make logs on the korean machine names.,OEM Tools,Connectivity,OEM Tools,0.2370
wifi_tools_piece_02_of_07_Frankyang (2).csv,wifi,BE200 YB after S4 resume,YB/Lost,YB/Lost,YB/Lost,0.2384
bt_software_piece_04_of_07_Wesley.csv,software,"The button ""Reset"" all settings to default does not works.",Killer,Killer,ICPS,0.2387
bt_software_piece_02_of_07_Juan.csv,bt,BT driver show YB a after removing BT paired devices at BT setting UI,YB/Lost,YB/Lost,YB/Lost,0.2388
wifi_tools_piece_03_of_07_FrankLee.csv,wifi,WLAN device shows YB after resuming from S4/MS - FW assert 0x13ce,YB/Lost,YB/Lost,YB/Lost,0.2389
bt_software_piece_01_of_07_Bingyue (2).csv,bt,BSOD occurs when connect a mobile hotspot by bluetooth with ACPI SDEV table enabled.,BSOD,BSOD,BSOD,0.2402
wifi_tools_piece_03_of_07_FrankLee.csv,wifi,Killer FmP2 marketing name incorrect in driver,Killer,Killer,Killer,0.2403
wifi_tools_piece_07_of_07_Brenton.csv,wifi,"Stress-MS,System show Bluetooth related device lost and Intel(R) Dual Bluetooth(R) PCI Enumerator yellow bang in device manager.(F/R: 1/20u,1/2500c)",YB/Lost,YB/Lost,YB/Lost,0.2409
bt_software_piece_01_of_07_Bingyue (2).csv,bt,Enabling the s-mono function causes noise during playback,YB/Lost,YB/Lost,Connectivity,0.2411
wifi_tools_piece_07_of_07_Brenton.csv,wifi,Signal strength become much lower during throughput measurement in 6GHz band,Performance,Performance,Performance,0.2418
wifi_tools_piece_04_of_07_KJ (2).csv,wifi,UEFI-Release-221522232 function Scan error.,UEFI,UEFI,UEFI,0.2445
bt_software_piece_07_of_07_Yuwei (2).csv,bt,HDUT not support Sniff Subrating Mode,Connectivity,Connectivity,Connectivity,0.2447
bt_software_piece_04_of_07_Wesley.csv,bt,Win11(25H2)_Hybrid Stress_S4_Device_YB_Intel(R) Dual Bluetooth(R) PCI Enumerator.,YB/Lost,YB/Lost,YB/Lost,0.2479
wifi_tools_piece_01_of_07_Timdaway.csv,wifi,GaP power consumption upon WiFi 7 Tx TPT scenario doesnt follow DTT request power value,RF,Power Consumption,Power Consumption,0.2500
wifi_tools_piece_03_of_07_FrankLee.csv,wifi,Device Lost issue - 0x152e,BSOD,BSOD,YB/Lost,0.2500
weekly_labels_20260425_151911.csv,BT,[Dell][Luxshare][Roma][WCL][Win11] [DVT] SUT occur BSOD(0x133) during Warm Boot stress(FR:636 DPPM).(Fail rate:2 out of 14units2 out of 3143 cycles),BSOD,BSOD,BSOD,0.2509
weekly_labels_20260425_154714.csv,BT,[Dell][Luxshare][Roma][WCL][Win11] [DVT] SUT occur BSOD(0x133) during Warm Boot stress(FR:636 DPPM).(Fail rate:2 out of 14units2 out of 3143 cycles),BSOD,BSOD,BSOD,0.2509
weekly_labels_20260425_162335.csv,BT,[Dell][Luxshare][Roma][WCL][Win11] [DVT] SUT occur BSOD(0x133) during Warm Boot stress(FR:636 DPPM).(Fail rate:2 out of 14units2 out of 3143 cycles),BSOD,BSOD,BSOD,0.2509
wifi_tools_piece_04_of_07_KJ (2).csv,wifi,TAS test failed,RF,RF,UEFI,0.2526
wifi_tools_piece_02_of_07_Frankyang (2).csv,wifi,TPT degration on end customer site.,Performance,Performance,Performance,0.2532
bt_software_piece_04_of_07_Wesley.csv,bt,Bluetooth Keyboard pairing failure,YB/Lost,YB/Lost,Connectivity,0.2543
wifi_tools_piece_01_of_07_Timdaway.csv,wifi,WiFi Rx throughput of 11ax(5GHz) becomes much lower with BT mouse connected,Performance,Connectivity,Performance,0.2543
wifi_tools_piece_01_of_07_Timdaway.csv,wifi,Install v23.160 WLAN device YB,YB/Lost,YB/Lost,YB/Lost,0.2550
wifi_tools_piece_02_of_07_Frankyang (2).csv,wifi,Theres no corresponding assert log folder generated but system event log show 5002/5005 during stress Cold Boot Test,YB,YB/Lost,YB/Lost,0.2557
wifi_tools_piece_02_of_07_Frankyang (2).csv,wifi,HookeD projection MatePad Pro audio freeze,System Hang,System Hang,System Hang,0.2561
wifi_tools_piece_02_of_07_Frankyang (2).csv,wifi,Intel BE200 Wi-Fi 7 Adapter Driver causing BSOD 0x124 WHEA_UNCORRECTABLE_ERROR,BSOD,BSOD,BSOD,0.2571
wifi_tools_piece_06_of_07_Zhiqiang (2).csv,wifi,CITU not work with 23.165,OEM Tools,OEM Tools,OEM Tools,0.2579
wifi_tools_piece_07_of_07_Brenton.csv,wifi,"WiFi Spectrum Mask, EVM and Power tolerance questions",RF,Power Consumption,Performance,0.2580
wifi_tools_piece_02_of_07_Frankyang (2).csv,wifi,AX411 QS sample 6e tx power lock at 7.5dB,RF,Power Consumption,OEM Tools,0.2588
bt_software_piece_05_of_07_Leo.csv,software,KIC app error message Unhandled exception has occurred in your application.,Killer,Killer,Killer,0.2594
wifi_tools_piece_07_of_07_Brenton.csv,wifi,"FATAL_ERROR: uCode ASSERT(UMAC, rtStatus = 0x20101058, log is valid. data1 = 0xb, data2 = 0x0)",YB,YB/Lost,YB/Lost,0.2594
wifi_tools_piece_04_of_07_KJ (2).csv,wifi,VLP support on Brazil,UEFI,UEFI,UEFI,0.2596
bt_software_piece_07_of_07_Yuwei (2).csv,bt,Broadcast sending failed,Connectivity,Connectivity,Connectivity,0.2614
bt_software_piece_03_of_07_Steven.csv,bt,The PC high-frequency scanning 100ms broadcast takes a relatively long time (some time exceeded 20 seconds),Performance,Performance,Performance,0.2621
wifi_tools_piece_06_of_07_Zhiqiang (2).csv,wifi,Wi-Fi Sensing UEFI variable does not work,UEFI,UEFI,Sensing,0.2626
wifi_tools_piece_07_of_07_Brenton.csv,wifi,Simultaneous YB on WLAN and BT,YB/Lost,YB/Lost,YB/Lost,0.2626
weekly_labels_20260425_151911.csv,Software,[Windows] Disable feature in Smart Connect Configurations Doesnt work,Killer,Killer,Killer,0.2628
weekly_labels_20260425_154714.csv,Software,[Windows] Disable feature in Smart Connect Configurations Doesnt work,Killer,Killer,Killer,0.2628
weekly_labels_20260425_162335.csv,Software,[Windows] Disable feature in Smart Connect Configurations Doesnt work,Killer,Killer,Killer,0.2628
wifi_tools_piece_06_of_07_Zhiqiang (2).csv,wifi,"Event ERROR ID 5002, 5005, 5007: Netwaw16 happened while S0 Idle",YB,YB/Lost,YB/Lost,0.2634
wifi_tools_piece_02_of_07_Frankyang (2).csv,wifi,TAS enable some question for AX411 - DCR-1833 should fix,RF,RF,UEFI,0.2642
wifi_tools_piece_01_of_07_Timdaway.csv,wifi,ANT tool shows error with 9462 on ADL,OEM Tools,OEM Tools,OEM Tools,0.2643
wifi_tools_piece_04_of_07_KJ (2).csv,wifi,Merino16W PV report WLAN YB code 10,YB,YB/Lost,YB/Lost,0.2649
wifi_tools_piece_02_of_07_Frankyang (2).csv,wifi,System WHQL- System - PNP (disable and enable) with IO Before and After (Reliability) fail due to BSOD,BSOD,BSOD,BSOD,0.2659
wifi_tools_piece_06_of_07_Zhiqiang (2).csv,wifi,WD NMI (0x34) - interrupts were not called for 200 ms,BSOD,BSOD,YB/Lost,0.2680
wifi_tools_piece_04_of_07_KJ (2).csv,wifi,"[HP][RPL][AX211][Roc][Win11][22H2][BSOD][0x9F]: The unit cant be resume and ""9f""BSOD occure when resume unit from MS - Wdf01000!FxIoTarget::Send+0x17 [minkernel\wdf\framework\shared\inc\private\km\FxIoTargetKm.hpp @ 268]",BSOD,BSOD,BSOD,0.2681
bt_software_piece_07_of_07_Yuwei (2).csv,bt,BSOD_0x7E(stop code:SYSTEM_THREAD_EXCEPTION_NOT_HANDLED) occurred when run PassMark BurnIn Test.,BSOD,BSOD,BSOD,0.2692
