ips_case_number,customer,suggested_customer,reason,ips_customer_name,ips_oem,ips_created_date,ips_title
696890,"HUAQIN TECHNOLOGY CO., LTD",,non_canonical_customer_no_title_brand,NA,"Huaqin Technology Co., Ltd",2022-04-10 23:59:00,INTEL WIFI 6E UHB support doesn't exist in WRT2G tool
696828,"HUAQIN TECHNOLOGY CO., LTD",,non_canonical_customer_no_title_brand,NA,"Huaqin Technology Co., Ltd",2022-04-10 21:02:00,INTEL WIFI 6E UHB support doesn't exist in WRT2G tool
696828,"HUAQIN TECHNOLOGY CO., LTD",,non_canonical_customer_no_title_brand,NA,"Huaqin Technology Co., Ltd",2022-04-10 21:02:00,INTEL WIFI 6E UHB support doesn't exist in WRT2G tool
696828,"HUAQIN TECHNOLOGY CO., LTD",,non_canonical_customer_no_title_brand,NA,"Huaqin Technology Co., Ltd",2022-04-10 21:02:00,INTEL WIFI 6E UHB support doesn't exist in WRT2G tool
694576,PEGATRON CORPORATION,,non_canonical_customer_no_title_brand,NA,Pegatron Corporation,2022-03-30 08:10:00,[MSFT Pegatron][Inasa] [TGL-H][AX200]DRTU 22.120 PRU test chain B will not transmit and signal in MIMO mode
694576,PEGATRON CORPORATION,,non_canonical_customer_no_title_brand,NA,Pegatron Corporation,2022-03-30 08:10:00,[MSFT Pegatron][Inasa] [TGL-H][AX200]DRTU 22.120 PRU test chain B will not transmit and signal in MIMO mode
694576,PEGATRON CORPORATION,,non_canonical_customer_no_title_brand,NA,Pegatron Corporation,2022-03-30 08:10:00,[MSFT Pegatron][Inasa] [TGL-H][AX200]DRTU 22.120 PRU test chain B will not transmit and signal in MIMO mode
690977,PEGATRON CORPORATION,,non_canonical_customer_no_title_brand,NA,Pegatron Corporation,2022-03-16 07:24:00,[MSFT Pegatron][BirchBay] DRTU 22.120 version is not working well for MU-MIMO tests
690977,PEGATRON CORPORATION,,non_canonical_customer_no_title_brand,NA,Pegatron Corporation,2022-03-16 07:24:00,[MSFT Pegatron][BirchBay] DRTU 22.120 version is not working well for MU-MIMO tests
690977,PEGATRON CORPORATION,,non_canonical_customer_no_title_brand,NA,Pegatron Corporation,2022-03-16 07:24:00,[MSFT Pegatron][BirchBay] DRTU 22.120 version is not working well for MU-MIMO tests
690126,DYNABOOK INC.,,non_canonical_customer_no_title_brand,NA,Dynabook Inc.,2022-03-13 23:34:00,[Danabook]Target PC cannot  reconnect to AP automatically after disconnect to AP during modern standby
690126,DYNABOOK INC.,,non_canonical_customer_no_title_brand,NA,Dynabook Inc.,2022-03-13 23:34:00,[Danabook]Target PC cannot  reconnect to AP automatically after disconnect to AP during modern standby
690126,DYNABOOK INC.,,non_canonical_customer_no_title_brand,NA,Dynabook Inc.,2022-03-13 23:34:00,[Danabook]Target PC cannot  reconnect to AP automatically after disconnect to AP during modern standby
687958,PEGATRON CORPORATION,,non_canonical_customer_no_title_brand,NA,Pegatron Corporation,2022-03-03 23:37:00,Intel AX211 WiFi 6E Country BIOS setting for US & EU
687958,PEGATRON CORPORATION,,non_canonical_customer_no_title_brand,NA,Pegatron Corporation,2022-03-03 23:37:00,Intel AX211 WiFi 6E Country BIOS setting for US & EU
687958,PEGATRON CORPORATION,,non_canonical_customer_no_title_brand,NA,Pegatron Corporation,2022-03-03 23:37:00,Intel AX211 WiFi 6E Country BIOS setting for US & EU
684529,"SHANGHAI WINGTECH ELECTRONICS TECHNOLOGYCO., LTD.",,non_canonical_customer_no_title_brand,NA,"SHANGHAI WINGTECH ELECTRONICS TECHNOLOGYCO., LTD.",2022-02-20 17:33:00,"[Haier][Wingtech][G1][ADL][Ax201][21H2]The PC wake up from S4,  WLAN driver appears with YB"
684529,"SHANGHAI WINGTECH ELECTRONICS TECHNOLOGYCO., LTD.",,non_canonical_customer_no_title_brand,NA,"SHANGHAI WINGTECH ELECTRONICS TECHNOLOGYCO., LTD.",2022-02-20 17:33:00,"[Haier][Wingtech][G1][ADL][Ax201][21H2]The PC wake up from S4,  WLAN driver appears with YB"
684529,"SHANGHAI WINGTECH ELECTRONICS TECHNOLOGYCO., LTD.",,non_canonical_customer_no_title_brand,NA,"SHANGHAI WINGTECH ELECTRONICS TECHNOLOGYCO., LTD.",2022-02-20 17:33:00,"[Haier][Wingtech][G1][ADL][Ax201][21H2]The PC wake up from S4,  WLAN driver appears with YB"
683603,ACCOUNT FOR DEACTIVATED CONTACTS,,non_canonical_customer_no_title_brand,NA,Account for Deactivated Contacts,2022-02-16 02:57:00,RSSI test issue (Alder Lake/Win11/AX201)
683603,ACCOUNT FOR DEACTIVATED CONTACTS,,non_canonical_customer_no_title_brand,NA,Account for Deactivated Contacts,2022-02-16 02:57:00,RSSI test issue (Alder Lake/Win11/AX201)
683603,ACCOUNT FOR DEACTIVATED CONTACTS,,non_canonical_customer_no_title_brand,NA,Account for Deactivated Contacts,2022-02-16 02:57:00,RSSI test issue (Alder Lake/Win11/AX201)
678151,"SHENZHEN BITLAND INFORMATION TECHNOLOGYCO., LTD.",,non_canonical_customer_no_title_brand,NA,"SHENZHEN BITLAND INFORMATION TECHNOLOGYCO., LTD.",2022-01-22 02:04:00,[Unis][Bitland][Tianjian-Lake][Comet-Lake/Rocket-Lake][21H2][2/2units]Intel Bluetooth device will show yellow markLog after WHLK test.
678151,"SHENZHEN BITLAND INFORMATION TECHNOLOGYCO., LTD.",,non_canonical_customer_no_title_brand,NA,"SHENZHEN BITLAND INFORMATION TECHNOLOGYCO., LTD.",2022-01-22 02:04:00,[Unis][Bitland][Tianjian-Lake][Comet-Lake/Rocket-Lake][21H2][2/2units]Intel Bluetooth device will show yellow markLog after WHLK test.
678151,"SHENZHEN BITLAND INFORMATION TECHNOLOGYCO., LTD.",,non_canonical_customer_no_title_brand,NA,"SHENZHEN BITLAND INFORMATION TECHNOLOGYCO., LTD.",2022-01-22 02:04:00,[Unis][Bitland][Tianjian-Lake][Comet-Lake/Rocket-Lake][21H2][2/2units]Intel Bluetooth device will show yellow markLog after WHLK test.
676010,DYNABOOK INC.,,non_canonical_customer_no_title_brand,NA,Dynabook Inc.,2022-01-16 22:36:00,[Dynabook][Win11]The AP can't be showed on ICPS when connect to AP from WLAN list with ICPS UI opened
676010,DYNABOOK INC.,,non_canonical_customer_no_title_brand,NA,Dynabook Inc.,2022-01-16 22:36:00,[Dynabook][Win11]The AP can't be showed on ICPS when connect to AP from WLAN list with ICPS UI opened
676010,DYNABOOK INC.,,non_canonical_customer_no_title_brand,NA,Dynabook Inc.,2022-01-16 22:36:00,[Dynabook][Win11]The AP can't be showed on ICPS when connect to AP from WLAN list with ICPS UI opened
675930,DYNABOOK INC.,,non_canonical_customer_no_title_brand,NA,Dynabook Inc.,2022-01-16 18:40:00,[Dynabook][Win11]ICPS hang up when reconnenct to the forgetted network from ICPS
675930,DYNABOOK INC.,,non_canonical_customer_no_title_brand,NA,Dynabook Inc.,2022-01-16 18:40:00,[Dynabook][Win11]ICPS hang up when reconnenct to the forgetted network from ICPS
675930,DYNABOOK INC.,,non_canonical_customer_no_title_brand,NA,Dynabook Inc.,2022-01-16 18:40:00,[Dynabook][Win11]ICPS hang up when reconnenct to the forgetted network from ICPS
674051,"SHANGHAI WINGTECH ELECTRONICS TECHNOLOGYCO., LTD.",,non_canonical_customer_no_title_brand,NA,"SHANGHAI WINGTECH ELECTRONICS TECHNOLOGYCO., LTD.",2022-01-10 01:18:00,[Realme][Wingtech][Intel Tiger Lake UP4][Ac9560][21H1] [WIFI] Cannot open the 5G hotspot
674051,"SHANGHAI WINGTECH ELECTRONICS TECHNOLOGYCO., LTD.",,non_canonical_customer_no_title_brand,NA,"SHANGHAI WINGTECH ELECTRONICS TECHNOLOGYCO., LTD.",2022-01-10 01:18:00,[Realme][Wingtech][Intel Tiger Lake UP4][Ac9560][21H1] [WIFI] Cannot open the 5G hotspot
674051,"SHANGHAI WINGTECH ELECTRONICS TECHNOLOGYCO., LTD.",,non_canonical_customer_no_title_brand,NA,"SHANGHAI WINGTECH ELECTRONICS TECHNOLOGYCO., LTD.",2022-01-10 01:18:00,[Realme][Wingtech][Intel Tiger Lake UP4][Ac9560][21H1] [WIFI] Cannot open the 5G hotspot
671778,QUANTA COMPUTER INC.,,non_canonical_customer_no_title_brand,NA,QUANTA COMPUTER INC.,2021-12-28 21:43:00,The RnRs - 5002 events occurred during DUT execute WiFi reliability test
671778,QUANTA COMPUTER INC.,,non_canonical_customer_no_title_brand,NA,QUANTA COMPUTER INC.,2021-12-28 21:43:00,The RnRs - 5002 events occurred during DUT execute WiFi reliability test
671778,QUANTA COMPUTER INC.,,non_canonical_customer_no_title_brand,NA,QUANTA COMPUTER INC.,2021-12-28 21:43:00,The RnRs - 5002 events occurred during DUT execute WiFi reliability test
670907,PEGATRON CORPORATION,,non_canonical_customer_no_title_brand,NA,Pegatron Corporation,2021-12-23 01:54:00,[MSFT Pegatron][BirchBay] Birch Bay EU WiFi6E RF blocking test setup with Anritsu MT8862A
670907,PEGATRON CORPORATION,,non_canonical_customer_no_title_brand,NA,Pegatron Corporation,2021-12-23 01:54:00,[MSFT Pegatron][BirchBay] Birch Bay EU WiFi6E RF blocking test setup with Anritsu MT8862A
670907,PEGATRON CORPORATION,,non_canonical_customer_no_title_brand,NA,Pegatron Corporation,2021-12-23 01:54:00,[MSFT Pegatron][BirchBay] Birch Bay EU WiFi6E RF blocking test setup with Anritsu MT8862A
670826,"COMPAL ELECTRONICS, INC.",,non_canonical_customer_no_title_brand,NA,"COMPAL ELECTRONICS, INC.",2021-12-22 22:42:00,Intel 9462 factory RSSI tool antenna fail analyze
670826,"COMPAL ELECTRONICS, INC.",,non_canonical_customer_no_title_brand,NA,"COMPAL ELECTRONICS, INC.",2021-12-22 22:42:00,Intel 9462 factory RSSI tool antenna fail analyze
670826,"COMPAL ELECTRONICS, INC.",,non_canonical_customer_no_title_brand,NA,"COMPAL ELECTRONICS, INC.",2021-12-22 22:42:00,Intel 9462 factory RSSI tool antenna fail analyze
669166,DYNABOOK INC.,,non_canonical_customer_no_title_brand,NA,Dynabook Inc.,2021-12-16 02:58:00,[Dynabook][Win11] BSOD occurs after connect mobile hotspot via BT and browse the web
669166,DYNABOOK INC.,,non_canonical_customer_no_title_brand,NA,Dynabook Inc.,2021-12-16 02:58:00,[Dynabook][Win11] BSOD occurs after connect mobile hotspot via BT and browse the web
669166,DYNABOOK INC.,,non_canonical_customer_no_title_brand,NA,Dynabook Inc.,2021-12-16 02:58:00,[Dynabook][Win11] BSOD occurs after connect mobile hotspot via BT and browse the web
668732,DYNABOOK INC.,,non_canonical_customer_no_title_brand,NA,Dynabook Inc.,2021-12-15 00:29:00,[Danabook]Target PC cannot automatically reconnect to AP after disconnect to AP during modern standby
668732,DYNABOOK INC.,,non_canonical_customer_no_title_brand,NA,Dynabook Inc.,2021-12-15 00:29:00,[Danabook]Target PC cannot automatically reconnect to AP after disconnect to AP during modern standby
668732,DYNABOOK INC.,,non_canonical_customer_no_title_brand,NA,Dynabook Inc.,2021-12-15 00:29:00,[Danabook]Target PC cannot automatically reconnect to AP after disconnect to AP during modern standby
668290,PEGATRON CORPORATION,,non_canonical_customer_no_title_brand,NA,Pegatron Corporation,2021-12-13 23:38:00,[MSFT Pegatron][BirchBay] [ADL-P][AX211]Test failed with AX211D2W on CBE &PSD and TX power
668290,PEGATRON CORPORATION,,non_canonical_customer_no_title_brand,NA,Pegatron Corporation,2021-12-13 23:38:00,[MSFT Pegatron][BirchBay] [ADL-P][AX211]Test failed with AX211D2W on CBE &PSD and TX power
668290,PEGATRON CORPORATION,,non_canonical_customer_no_title_brand,NA,Pegatron Corporation,2021-12-13 23:38:00,[MSFT Pegatron][BirchBay] [ADL-P][AX211]Test failed with AX211D2W on CBE &PSD and TX power
667719,DYNABOOK INC.,,non_canonical_customer_no_title_brand,NA,Dynabook Inc.,2021-12-10 23:19:00,Dynabook][Win11] No sound output from the BT headset after adjusting the music/video progress bar
667719,DYNABOOK INC.,,non_canonical_customer_no_title_brand,NA,Dynabook Inc.,2021-12-10 23:19:00,Dynabook][Win11] No sound output from the BT headset after adjusting the music/video progress bar
667719,DYNABOOK INC.,,non_canonical_customer_no_title_brand,NA,Dynabook Inc.,2021-12-10 23:19:00,Dynabook][Win11] No sound output from the BT headset after adjusting the music/video progress bar
667197,NEXSTGO COMPANY LIMITED,,non_canonical_customer_no_title_brand,NA,NEXSTGO Company Limited,2021-12-08 23:29:00,[Nexstgo][ADL_28W_RVP][Win11_21H2][WIFI_9560] WLAN(jfp2) device yellow bang (Code:10) during warm boot
667197,NEXSTGO COMPANY LIMITED,,non_canonical_customer_no_title_brand,NA,NEXSTGO Company Limited,2021-12-08 23:29:00,[Nexstgo][ADL_28W_RVP][Win11_21H2][WIFI_9560] WLAN(jfp2) device yellow bang (Code:10) during warm boot
667197,NEXSTGO COMPANY LIMITED,,non_canonical_customer_no_title_brand,NA,NEXSTGO Company Limited,2021-12-08 23:29:00,[Nexstgo][ADL_28W_RVP][Win11_21H2][WIFI_9560] WLAN(jfp2) device yellow bang (Code:10) during warm boot
666683,PEGATRON CORPORATION,,non_canonical_customer_no_title_brand,NA,Pegatron Corporation,2021-12-07 20:31:00,[MSFT Pegatron][BirchBay][ADL-P][AX211]MIMO TX Fail and MU-MIMO can?t remote control
666683,PEGATRON CORPORATION,,non_canonical_customer_no_title_brand,NA,Pegatron Corporation,2021-12-07 20:31:00,[MSFT Pegatron][BirchBay][ADL-P][AX211]MIMO TX Fail and MU-MIMO can?t remote control
666683,PEGATRON CORPORATION,,non_canonical_customer_no_title_brand,NA,Pegatron Corporation,2021-12-07 20:31:00,[MSFT Pegatron][BirchBay][ADL-P][AX211]MIMO TX Fail and MU-MIMO can?t remote control
666238,"HUAQIN TECHNOLOGY CO., LTD",,non_canonical_customer_no_title_brand,NA,"Huaqin Technology Co., Ltd",2021-12-06 18:24:00,"[REALME][HUAQIN][NB6156A][Intel TGL][Intel AC 9560][WIFI][Win11]Wifi occur yellow band(43) when run iperf.exe or play on line video, for example aiqiyi."
666238,"HUAQIN TECHNOLOGY CO., LTD",,non_canonical_customer_no_title_brand,NA,"Huaqin Technology Co., Ltd",2021-12-06 18:24:00,"[REALME][HUAQIN][NB6156A][Intel TGL][Intel AC 9560][WIFI][Win11]Wifi occur yellow band(43) when run iperf.exe or play on line video, for example aiqiyi."
666238,"HUAQIN TECHNOLOGY CO., LTD",,non_canonical_customer_no_title_brand,NA,"Huaqin Technology Co., Ltd",2021-12-06 18:24:00,"[REALME][HUAQIN][NB6156A][Intel TGL][Intel AC 9560][WIFI][Win11]Wifi occur yellow band(43) when run iperf.exe or play on line video, for example aiqiyi."
665816,DYNABOOK INC.,,non_canonical_customer_no_title_brand,NA,Dynabook Inc.,2021-12-03 22:41:00,[Dynabook][Win11]Connect icon and My network page show disconnected status after connecting to the 6E AP
665816,DYNABOOK INC.,,non_canonical_customer_no_title_brand,NA,Dynabook Inc.,2021-12-03 22:41:00,[Dynabook][Win11]Connect icon and My network page show disconnected status after connecting to the 6E AP
665816,DYNABOOK INC.,,non_canonical_customer_no_title_brand,NA,Dynabook Inc.,2021-12-03 22:41:00,[Dynabook][Win11]Connect icon and My network page show disconnected status after connecting to the 6E AP
664856,"SHANGHAI WINGTECH ELECTRONICS TECHNOLOGYCO., LTD.",,non_canonical_customer_no_title_brand,NA,"SHANGHAI WINGTECH ELECTRONICS TECHNOLOGYCO., LTD.",2021-11-30 22:33:00,"[Haier][Wingtech][G1][ADL][Ax210][21H2][BT]Upgrade the BT drive, the Bluetooth drive will be lost"
664856,"SHANGHAI WINGTECH ELECTRONICS TECHNOLOGYCO., LTD.",,non_canonical_customer_no_title_brand,NA,"SHANGHAI WINGTECH ELECTRONICS TECHNOLOGYCO., LTD.",2021-11-30 22:33:00,"[Haier][Wingtech][G1][ADL][Ax210][21H2][BT]Upgrade the BT drive, the Bluetooth drive will be lost"
664856,"SHANGHAI WINGTECH ELECTRONICS TECHNOLOGYCO., LTD.",,non_canonical_customer_no_title_brand,NA,"SHANGHAI WINGTECH ELECTRONICS TECHNOLOGYCO., LTD.",2021-11-30 22:33:00,"[Haier][Wingtech][G1][ADL][Ax210][21H2][BT]Upgrade the BT drive, the Bluetooth drive will be lost"
664201,DYNABOOK INC.,,non_canonical_customer_no_title_brand,NA,Dynabook Inc.,2021-11-29 01:41:00,[Dynabook][Win11]BTHUSB event error occurs after resuming from hibernation with BT headset paired.
664201,DYNABOOK INC.,,non_canonical_customer_no_title_brand,NA,Dynabook Inc.,2021-11-29 01:41:00,[Dynabook][Win11]BTHUSB event error occurs after resuming from hibernation with BT headset paired.
664201,DYNABOOK INC.,,non_canonical_customer_no_title_brand,NA,Dynabook Inc.,2021-11-29 01:41:00,[Dynabook][Win11]BTHUSB event error occurs after resuming from hibernation with BT headset paired.
663724,DYNABOOK INC.,,non_canonical_customer_no_title_brand,NA,Dynabook Inc.,2021-11-25 18:09:00,[Dynabook][Win11]Audio noise observed during voice call
663724,DYNABOOK INC.,,non_canonical_customer_no_title_brand,NA,Dynabook Inc.,2021-11-25 18:09:00,[Dynabook][Win11]Audio noise observed during voice call
663724,DYNABOOK INC.,,non_canonical_customer_no_title_brand,NA,Dynabook Inc.,2021-11-25 18:09:00,[Dynabook][Win11]Audio noise observed during voice call
663523,"COMPAL ELECTRONICS, INC.",,non_canonical_customer_no_title_brand,NA,"COMPAL ELECTRONICS, INC.",2021-11-24 23:09:00,[Axiom ADL]Intel AX201_BSOD:DRIVER_POWER_STATE_FAILURE when run WB stress
663523,"COMPAL ELECTRONICS, INC.",,non_canonical_customer_no_title_brand,NA,"COMPAL ELECTRONICS, INC.",2021-11-24 23:09:00,[Axiom ADL]Intel AX201_BSOD:DRIVER_POWER_STATE_FAILURE when run WB stress
663523,"COMPAL ELECTRONICS, INC.",,non_canonical_customer_no_title_brand,NA,"COMPAL ELECTRONICS, INC.",2021-11-24 23:09:00,[Axiom ADL]Intel AX201_BSOD:DRIVER_POWER_STATE_FAILURE when run WB stress
661924,NEXSTGO COMPANY LIMITED,,non_canonical_customer_no_title_brand,NA,NEXSTGO Company Limited,2021-11-18 01:56:00,[Nexstgo][ADL][Win11_21H2][WIFI_9560] WLAN(jfp2) subsys ID will change irregularly on ADL RVP
661924,NEXSTGO COMPANY LIMITED,,non_canonical_customer_no_title_brand,NA,NEXSTGO Company Limited,2021-11-18 01:56:00,[Nexstgo][ADL][Win11_21H2][WIFI_9560] WLAN(jfp2) subsys ID will change irregularly on ADL RVP
661924,NEXSTGO COMPANY LIMITED,,non_canonical_customer_no_title_brand,NA,NEXSTGO Company Limited,2021-11-18 01:56:00,[Nexstgo][ADL][Win11_21H2][WIFI_9560] WLAN(jfp2) subsys ID will change irregularly on ADL RVP
661063,"HUAQIN TECHNOLOGY CO., LTD",,non_canonical_customer_no_title_brand,NA,"Huaqin Technology Co., Ltd",2021-11-15 19:45:00,[Huaqin][NB2631][ADL-P] BSOD occurred during the HLK test for System - PNP (disable and enable) with IO Before and After (Reliability).
661063,"HUAQIN TECHNOLOGY CO., LTD",,non_canonical_customer_no_title_brand,NA,"Huaqin Technology Co., Ltd",2021-11-15 19:45:00,[Huaqin][NB2631][ADL-P] BSOD occurred during the HLK test for System - PNP (disable and enable) with IO Before and After (Reliability).
661063,"HUAQIN TECHNOLOGY CO., LTD",,non_canonical_customer_no_title_brand,NA,"Huaqin Technology Co., Ltd",2021-11-15 19:45:00,[Huaqin][NB2631][ADL-P] BSOD occurred during the HLK test for System - PNP (disable and enable) with IO Before and After (Reliability).
659618,DYNABOOK INC.,,non_canonical_customer_no_title_brand,NA,Dynabook Inc.,2021-11-09 21:21:00,[Dynabook][Win11]  roaming test failed for Wi-Fi 6E
659618,DYNABOOK INC.,,non_canonical_customer_no_title_brand,NA,Dynabook Inc.,2021-11-09 21:21:00,[Dynabook][Win11]  roaming test failed for Wi-Fi 6E
659618,DYNABOOK INC.,,non_canonical_customer_no_title_brand,NA,Dynabook Inc.,2021-11-09 21:21:00,[Dynabook][Win11]  roaming test failed for Wi-Fi 6E
659583,DYNABOOK INC.,,non_canonical_customer_no_title_brand,NA,Dynabook Inc.,2021-11-09 19:23:00,[Dynabook][Win11] Cannot connect to 6E AP if set SSID as hidden
659583,DYNABOOK INC.,,non_canonical_customer_no_title_brand,NA,Dynabook Inc.,2021-11-09 19:23:00,[Dynabook][Win11] Cannot connect to 6E AP if set SSID as hidden
659583,DYNABOOK INC.,,non_canonical_customer_no_title_brand,NA,Dynabook Inc.,2021-11-09 19:23:00,[Dynabook][Win11] Cannot connect to 6E AP if set SSID as hidden
657558,"HUAQIN TECHNOLOGY CO., LTD",,non_canonical_customer_no_title_brand,NA,"Huaqin Technology Co., Ltd",2021-11-02 06:02:00,"[MI][HuaQin][A39S][CcP2] AX200 wlan module will be lost when running coldboot stress test. (FR: 3/4 units, 84/152 cycles)"
657558,"HUAQIN TECHNOLOGY CO., LTD",,non_canonical_customer_no_title_brand,NA,"Huaqin Technology Co., Ltd",2021-11-02 06:02:00,"[MI][HuaQin][A39S][CcP2] AX200 wlan module will be lost when running coldboot stress test. (FR: 3/4 units, 84/152 cycles)"
657558,"HUAQIN TECHNOLOGY CO., LTD",,non_canonical_customer_no_title_brand,NA,"Huaqin Technology Co., Ltd",2021-11-02 06:02:00,"[MI][HuaQin][A39S][CcP2] AX200 wlan module will be lost when running coldboot stress test. (FR: 3/4 units, 84/152 cycles)"
653623,SHENZHEN IP3 CENTRY INTELLIGENT TECHNOLO,,non_canonical_customer_no_title_brand,NA,SHENZHEN IP3 CENTRY INTELLIGENT TECHNOLO,2021-10-20 01:26:00,[Jasperlake][CNVI][JN10]The CNVI net adapter may fail to read SubSystem ID
653623,SHENZHEN IP3 CENTRY INTELLIGENT TECHNOLO,,non_canonical_customer_no_title_brand,NA,SHENZHEN IP3 CENTRY INTELLIGENT TECHNOLO,2021-10-20 01:26:00,[Jasperlake][CNVI][JN10]The CNVI net adapter may fail to read SubSystem ID
