ips_case_number,ips_owner_name,reporter,ips_created_date,ips_oem,jira_id,ips_jira_id,ips_title
651301,Charles P Chu,NA,2021-10-12 00:39:00,QUANTA COMPUTER INC.,,NA,[Huawei][Quanta][BohrD][TGL][AX201][20H2][WiFi][805174761]audio lag when displaying PC screen to a Pad by multi-screen collaboration technology.
651301,Charles P Chu,NA,2021-10-12 00:39:00,QUANTA COMPUTER INC.,,NA,[Huawei][Quanta][BohrD][TGL][AX201][20H2][WiFi][805174761]audio lag when displaying PC screen to a Pad by multi-screen collaboration technology.
651301,Charles P Chu,NA,2021-10-12 00:39:00,QUANTA COMPUTER INC.,,NA,[Huawei][Quanta][BohrD][TGL][AX201][20H2][WiFi][805174761]audio lag when displaying PC screen to a Pad by multi-screen collaboration technology.
655897,Charles P Chu,NA,2021-10-27 19:02:00,QUANTA COMPUTER INC.,,NA,"[Huawei][Quanta][H9H][HookeD][AX201][20H2][WIFI][805210637]HookeD after connecting to any WIFI hotspots, the Internet response speed is slow"
655897,Charles P Chu,NA,2021-10-27 19:02:00,QUANTA COMPUTER INC.,,NA,"[Huawei][Quanta][H9H][HookeD][AX201][20H2][WIFI][805210637]HookeD after connecting to any WIFI hotspots, the Internet response speed is slow"
655897,Charles P Chu,NA,2021-10-27 19:02:00,QUANTA COMPUTER INC.,,NA,"[Huawei][Quanta][H9H][HookeD][AX201][20H2][WIFI][805210637]HookeD after connecting to any WIFI hotspots, the Internet response speed is slow"
657096,Charles P Chu,NA,2021-11-01 00:06:00,QUANTA COMPUTER INC.,,NA,"[Huawei][Quanta][H98VH99V][BohrENobelE_Intel][AX201][21H2][WIFI][BUG-20211025-37118] The DUT connect to AP (hotspot), remove network cable from AP to let DUT can't go to internet, wait 2 min , sometime hotspot will auto disconnect with DUT"
657096,Charles P Chu,NA,2021-11-01 00:06:00,QUANTA COMPUTER INC.,,NA,"[Huawei][Quanta][H98VH99V][BohrENobelE_Intel][AX201][21H2][WIFI][BUG-20211025-37118] The DUT connect to AP (hotspot), remove network cable from AP to let DUT can't go to internet, wait 2 min , sometime hotspot will auto disconnect with DUT"
657096,Charles P Chu,NA,2021-11-01 00:06:00,QUANTA COMPUTER INC.,,NA,"[Huawei][Quanta][H98VH99V][BohrENobelE_Intel][AX201][21H2][WIFI][BUG-20211025-37118] The DUT connect to AP (hotspot), remove network cable from AP to let DUT can't go to internet, wait 2 min , sometime hotspot will auto disconnect with DUT"
657635,Charles P Chu,NA,2021-11-02 17:18:00,QUANTA COMPUTER INC.,,NA,[Huawei][Quanta][H98VH99V][BohrENobelE_Intel][AX201][21H2][WIFI][BUG-20211102-37459] Moderm standby high power consumption due to Intel(R) Wi-Fi 6 AX201 160MHz  from sleepstudy report
657635,Charles P Chu,NA,2021-11-02 17:18:00,QUANTA COMPUTER INC.,,NA,[Huawei][Quanta][H98VH99V][BohrENobelE_Intel][AX201][21H2][WIFI][BUG-20211102-37459] Moderm standby high power consumption due to Intel(R) Wi-Fi 6 AX201 160MHz  from sleepstudy report
657635,Charles P Chu,NA,2021-11-02 17:18:00,QUANTA COMPUTER INC.,,NA,[Huawei][Quanta][H98VH99V][BohrENobelE_Intel][AX201][21H2][WIFI][BUG-20211102-37459] Moderm standby high power consumption due to Intel(R) Wi-Fi 6 AX201 160MHz  from sleepstudy report
659224,Charles P Chu,NA,2021-11-08 20:03:00,QUANTA COMPUTER INC.,,NA,"[Huawei][Quanta][H98VH99V][BohrENobelE_Intel][AX201][21H2][WIFI][805230809 ] The DUT enter hibernation for a while , wake up the system , click WLAN icon of task tray to scan but is blank and can't refrsh hotspot , restart system recovery"
659224,Charles P Chu,NA,2021-11-08 20:03:00,QUANTA COMPUTER INC.,,NA,"[Huawei][Quanta][H98VH99V][BohrENobelE_Intel][AX201][21H2][WIFI][805230809 ] The DUT enter hibernation for a while , wake up the system , click WLAN icon of task tray to scan but is blank and can't refrsh hotspot , restart system recovery"
659224,Charles P Chu,NA,2021-11-08 20:03:00,QUANTA COMPUTER INC.,,NA,"[Huawei][Quanta][H98VH99V][BohrENobelE_Intel][AX201][21H2][WIFI][805230809 ] The DUT enter hibernation for a while , wake up the system , click WLAN icon of task tray to scan but is blank and can't refrsh hotspot , restart system recovery"
659267,Charles P Chu,NA,2021-11-08 22:23:00,QUANTA COMPUTER INC.,,NA,"[Huawei][Quanta][KelvinD][TGL-U][AX201][Wifi][20H1][805228281] The DUT WLAN show Yellow ban , error code 43 , restart system WLAN still yellow ban , Press F10 reset PC can recovery , but go to internet , WLAN show yellow ban again"
659267,Charles P Chu,NA,2021-11-08 22:23:00,QUANTA COMPUTER INC.,,NA,"[Huawei][Quanta][KelvinD][TGL-U][AX201][Wifi][20H1][805228281] The DUT WLAN show Yellow ban , error code 43 , restart system WLAN still yellow ban , Press F10 reset PC can recovery , but go to internet , WLAN show yellow ban again"
659267,Charles P Chu,NA,2021-11-08 22:23:00,QUANTA COMPUTER INC.,,NA,"[Huawei][Quanta][KelvinD][TGL-U][AX201][Wifi][20H1][805228281] The DUT WLAN show Yellow ban , error code 43 , restart system WLAN still yellow ban , Press F10 reset PC can recovery , but go to internet , WLAN show yellow ban again"
659984,Charles P Chu,NA,2021-11-10 22:00:00,QUANTA COMPUTER INC.,,NA,"[Huawei][Quanta][H99E][NobelF][AX201][21H2][WLAN] [AX201][BUG-20211111-37766] Connect to a dual-mode adaptive router, stay away from the router and cannot roam to 2.4G network"
659984,Charles P Chu,NA,2021-11-10 22:00:00,QUANTA COMPUTER INC.,,NA,"[Huawei][Quanta][H99E][NobelF][AX201][21H2][WLAN] [AX201][BUG-20211111-37766] Connect to a dual-mode adaptive router, stay away from the router and cannot roam to 2.4G network"
659984,Charles P Chu,NA,2021-11-10 22:00:00,QUANTA COMPUTER INC.,,NA,"[Huawei][Quanta][H99E][NobelF][AX201][21H2][WLAN] [AX201][BUG-20211111-37766] Connect to a dual-mode adaptive router, stay away from the router and cannot roam to 2.4G network"
660616,Charles P Chu,NA,2021-11-14 19:04:00,QUANTA COMPUTER INC.,,NA,[Huawei][Quanta][BohrD][TGL][AX201][20H2][WiFi][805239340]Video lag when displaying PC screen to a external monitor by multi-screen collaboration technology.
660616,Charles P Chu,NA,2021-11-14 19:04:00,QUANTA COMPUTER INC.,,NA,[Huawei][Quanta][BohrD][TGL][AX201][20H2][WiFi][805239340]Video lag when displaying PC screen to a external monitor by multi-screen collaboration technology.
660616,Charles P Chu,NA,2021-11-14 19:04:00,QUANTA COMPUTER INC.,,NA,[Huawei][Quanta][BohrD][TGL][AX201][20H2][WiFi][805239340]Video lag when displaying PC screen to a external monitor by multi-screen collaboration technology.
661017,Charles P Chu,NA,2021-11-15 18:21:00,QUANTA COMPUTER INC.,,NA,[Huawei][Quanta][EulerD][TGL-UP4][AX201][20H2][WLAN][805242601] Connecting wifi AP then adjusting system voice volume will cause high CPU usage.
661017,Charles P Chu,NA,2021-11-15 18:21:00,QUANTA COMPUTER INC.,,NA,[Huawei][Quanta][EulerD][TGL-UP4][AX201][20H2][WLAN][805242601] Connecting wifi AP then adjusting system voice volume will cause high CPU usage.
661017,Charles P Chu,NA,2021-11-15 18:21:00,QUANTA COMPUTER INC.,,NA,[Huawei][Quanta][EulerD][TGL-UP4][AX201][20H2][WLAN][805242601] Connecting wifi AP then adjusting system voice volume will cause high CPU usage.
663381,Charles P Chu,NA,2021-11-24 14:59:00,"COMPAL ELECTRONICS, INC.",,NA,[Dell/Compal][Tributo ADL / Fiorano ADL] RX conducted T-Put fail on 5GHz
663381,Charles P Chu,NA,2021-11-24 14:59:00,"COMPAL ELECTRONICS, INC.",,NA,[Dell/Compal][Tributo ADL / Fiorano ADL] RX conducted T-Put fail on 5GHz
663381,Charles P Chu,NA,2021-11-24 14:59:00,"COMPAL ELECTRONICS, INC.",,NA,[Dell/Compal][Tributo ADL / Fiorano ADL] RX conducted T-Put fail on 5GHz
663457,Charles P Chu,NA,2021-11-24 20:27:00,QUANTA COMPUTER INC.,,NA,"[Huawei][Quanta][H99V][NobelE_Intel][AX201][20H2][WIFI][805260274] Wake up the DUT after lid closed for several minutes , can't find WIFI icon from taskbar , Unable to recover after system diagnosis, Restarting the PC does not recover"
663457,Charles P Chu,NA,2021-11-24 20:27:00,QUANTA COMPUTER INC.,,NA,"[Huawei][Quanta][H99V][NobelE_Intel][AX201][20H2][WIFI][805260274] Wake up the DUT after lid closed for several minutes , can't find WIFI icon from taskbar , Unable to recover after system diagnosis, Restarting the PC does not recover"
663457,Charles P Chu,NA,2021-11-24 20:27:00,QUANTA COMPUTER INC.,,NA,"[Huawei][Quanta][H99V][NobelE_Intel][AX201][20H2][WIFI][805260274] Wake up the DUT after lid closed for several minutes , can't find WIFI icon from taskbar , Unable to recover after system diagnosis, Restarting the PC does not recover"
667292,Charles P Chu,NA,2021-12-09 02:44:00,QUANTA COMPUTER INC.,,NA,"[Huawei][Quanta][H9R&H9U][RolleF&CurieF][AX201][21H2][WLAN] [BUG-20211209-39167] The DUT press Win+K to serach Huawi TV v65i by Miracast, When press to connect TV but fail"
667292,Charles P Chu,NA,2021-12-09 02:44:00,QUANTA COMPUTER INC.,,NA,"[Huawei][Quanta][H9R&H9U][RolleF&CurieF][AX201][21H2][WLAN] [BUG-20211209-39167] The DUT press Win+K to serach Huawi TV v65i by Miracast, When press to connect TV but fail"
667292,Charles P Chu,NA,2021-12-09 02:44:00,QUANTA COMPUTER INC.,,NA,"[Huawei][Quanta][H9R&H9U][RolleF&CurieF][AX201][21H2][WLAN] [BUG-20211209-39167] The DUT press Win+K to serach Huawi TV v65i by Miracast, When press to connect TV but fail"
670425,Charles P Chu,NA,2021-12-21 19:43:00,QUANTA COMPUTER INC.,,NA,"[Huawei][Quanta][H99V][NobelE_Intel][AX201][20H2][WIFI][BUG-20211129-38699] Wake up the DUT after lid closed for several minutes , can't find WIFI icon from taskbar , Unable to recover after system diagnosis, Restarting the PC does not recover"
670425,Charles P Chu,NA,2021-12-21 19:43:00,QUANTA COMPUTER INC.,,NA,"[Huawei][Quanta][H99V][NobelE_Intel][AX201][20H2][WIFI][BUG-20211129-38699] Wake up the DUT after lid closed for several minutes , can't find WIFI icon from taskbar , Unable to recover after system diagnosis, Restarting the PC does not recover"
670425,Charles P Chu,NA,2021-12-21 19:43:00,QUANTA COMPUTER INC.,,NA,"[Huawei][Quanta][H99V][NobelE_Intel][AX201][20H2][WIFI][BUG-20211129-38699] Wake up the DUT after lid closed for several minutes , can't find WIFI icon from taskbar , Unable to recover after system diagnosis, Restarting the PC does not recover"
671437,Charles P Chu,NA,2021-12-27 18:33:00,"SHENZHEN BITLAND INFORMATION TECHNOLOGYCO., LTD.",,NA,[Huawei/Bitland][CML-S][Pangu] Wi-Fi swith cannot not turned on
671437,Charles P Chu,NA,2021-12-27 18:33:00,"SHENZHEN BITLAND INFORMATION TECHNOLOGYCO., LTD.",,NA,[Huawei/Bitland][CML-S][Pangu] Wi-Fi swith cannot not turned on
671437,Charles P Chu,NA,2021-12-27 18:33:00,"SHENZHEN BITLAND INFORMATION TECHNOLOGYCO., LTD.",,NA,[Huawei/Bitland][CML-S][Pangu] Wi-Fi swith cannot not turned on
673410,Charles P Chu,NA,2022-01-06 02:09:00,QUANTA COMPUTER INC.,,NA,"[Huawei][Quanta][H9HD][HookF][AX211][21H2][WIFI][BUG-20220106-41047] The DUT connect 2.4GWIFI , WIFI icon on the taskbar is  incorrectly displayed, No weak signal grid display"
673410,Charles P Chu,NA,2022-01-06 02:09:00,QUANTA COMPUTER INC.,,NA,"[Huawei][Quanta][H9HD][HookF][AX211][21H2][WIFI][BUG-20220106-41047] The DUT connect 2.4GWIFI , WIFI icon on the taskbar is  incorrectly displayed, No weak signal grid display"
673410,Charles P Chu,NA,2022-01-06 02:09:00,QUANTA COMPUTER INC.,,NA,"[Huawei][Quanta][H9HD][HookF][AX211][21H2][WIFI][BUG-20220106-41047] The DUT connect 2.4GWIFI , WIFI icon on the taskbar is  incorrectly displayed, No weak signal grid display"
674301,Charles P Chu,NA,2022-01-10 17:57:00,QUANTA COMPUTER INC.,,NA,[Huawei][Quanta][EulerD][TGL-UP4][AX201][20H2][WLAN][805334635] The DUT (EulerD) occurs WLAN Yellow ban
674301,Charles P Chu,NA,2022-01-10 17:57:00,QUANTA COMPUTER INC.,,NA,[Huawei][Quanta][EulerD][TGL-UP4][AX201][20H2][WLAN][805334635] The DUT (EulerD) occurs WLAN Yellow ban
674301,Charles P Chu,NA,2022-01-10 17:57:00,QUANTA COMPUTER INC.,,NA,[Huawei][Quanta][EulerD][TGL-UP4][AX201][20H2][WLAN][805334635] The DUT (EulerD) occurs WLAN Yellow ban
676152,Charles P Chu,NA,2022-01-17 02:52:00,QUANTA COMPUTER INC.,,NA,[Huawei][Quanta][H9HD][HookF][AX211][21H2][WLAN][BUG-20220115-41860] Sometimes The hotspot switch of the test machine is turned off for more than 5s F/R:2/50
676152,Charles P Chu,NA,2022-01-17 02:52:00,QUANTA COMPUTER INC.,,NA,[Huawei][Quanta][H9HD][HookF][AX211][21H2][WLAN][BUG-20220115-41860] Sometimes The hotspot switch of the test machine is turned off for more than 5s F/R:2/50
676152,Charles P Chu,NA,2022-01-17 02:52:00,QUANTA COMPUTER INC.,,NA,[Huawei][Quanta][H9HD][HookF][AX211][21H2][WLAN][BUG-20220115-41860] Sometimes The hotspot switch of the test machine is turned off for more than 5s F/R:2/50
676258,Charles P Chu,NA,2022-01-17 16:57:00,QUANTA COMPUTER INC.,,NA,"[Huawei][Quanta][H9HD][HookF][AX211][21H2][ICPS][ICPS_002]The DUT open ICPS, Moode Selector choose Streaming ,Play QQ music , tecent video around 1 hours , check top Apps in all Categories , occurs BSOD, restart OS but can't open ICPS"
676258,Charles P Chu,NA,2022-01-17 16:57:00,QUANTA COMPUTER INC.,,NA,"[Huawei][Quanta][H9HD][HookF][AX211][21H2][ICPS][ICPS_002]The DUT open ICPS, Moode Selector choose Streaming ,Play QQ music , tecent video around 1 hours , check top Apps in all Categories , occurs BSOD, restart OS but can't open ICPS"
676258,Charles P Chu,NA,2022-01-17 16:57:00,QUANTA COMPUTER INC.,,NA,"[Huawei][Quanta][H9HD][HookF][AX211][21H2][ICPS][ICPS_002]The DUT open ICPS, Moode Selector choose Streaming ,Play QQ music , tecent video around 1 hours , check top Apps in all Categories , occurs BSOD, restart OS but can't open ICPS"
676261,Charles P Chu,NA,2022-01-17 17:10:00,QUANTA COMPUTER INC.,,NA,[Huawei][Quanta][H9HD][HookF][AX211][21H2][ICPS][ICPS_003]No change in active time information
676261,Charles P Chu,NA,2022-01-17 17:10:00,QUANTA COMPUTER INC.,,NA,[Huawei][Quanta][H9HD][HookF][AX211][21H2][ICPS][ICPS_003]No change in active time information
676261,Charles P Chu,NA,2022-01-17 17:10:00,QUANTA COMPUTER INC.,,NA,[Huawei][Quanta][H9HD][HookF][AX211][21H2][ICPS][ICPS_003]No change in active time information
676267,Charles P Chu,NA,2022-01-17 17:21:00,QUANTA COMPUTER INC.,,NA,[Huawei][Quanta][H9HD][HookF][AX211][21H2][ICPS][ICPS_004]App display incomplete
676267,Charles P Chu,NA,2022-01-17 17:21:00,QUANTA COMPUTER INC.,,NA,[Huawei][Quanta][H9HD][HookF][AX211][21H2][ICPS][ICPS_004]App display incomplete
676267,Charles P Chu,NA,2022-01-17 17:21:00,QUANTA COMPUTER INC.,,NA,[Huawei][Quanta][H9HD][HookF][AX211][21H2][ICPS][ICPS_004]App display incomplete
676277,Charles P Chu,NA,2022-01-17 17:48:00,QUANTA COMPUTER INC.,,NA,[Huawei][Quanta][H9HD][HookF][AX211][21H2][ICPS][ICPS_005]No local configuration file after connecting to hotspot
676277,Charles P Chu,NA,2022-01-17 17:48:00,QUANTA COMPUTER INC.,,NA,[Huawei][Quanta][H9HD][HookF][AX211][21H2][ICPS][ICPS_005]No local configuration file after connecting to hotspot
676277,Charles P Chu,NA,2022-01-17 17:48:00,QUANTA COMPUTER INC.,,NA,[Huawei][Quanta][H9HD][HookF][AX211][21H2][ICPS][ICPS_005]No local configuration file after connecting to hotspot
676295,Charles P Chu,NA,2022-01-17 18:30:00,QUANTA COMPUTER INC.,,NA,[Huawei][Quanta][H9HD][HookF][AX211][21H2][ICPS][ICPS_007] Display status is not updated after switching hotspot
676295,Charles P Chu,NA,2022-01-17 18:30:00,QUANTA COMPUTER INC.,,NA,[Huawei][Quanta][H9HD][HookF][AX211][21H2][ICPS][ICPS_007] Display status is not updated after switching hotspot
676295,Charles P Chu,NA,2022-01-17 18:30:00,QUANTA COMPUTER INC.,,NA,[Huawei][Quanta][H9HD][HookF][AX211][21H2][ICPS][ICPS_007] Display status is not updated after switching hotspot
676783,Charles P Chu,NA,2022-01-18 21:33:00,QUANTA COMPUTER INC.,,NA,"[Huawei][Quanta][H9R&H9U][RolleF&CurieF][AX201][21H2][WLAN] [BUG-20220117-41964] The DUT  projection mode selecte Clone, Huawei smart screen will appear blurry in the first 2-3 seconds after the connection is successful"
676783,Charles P Chu,NA,2022-01-18 21:33:00,QUANTA COMPUTER INC.,,NA,"[Huawei][Quanta][H9R&H9U][RolleF&CurieF][AX201][21H2][WLAN] [BUG-20220117-41964] The DUT  projection mode selecte Clone, Huawei smart screen will appear blurry in the first 2-3 seconds after the connection is successful"
676783,Charles P Chu,NA,2022-01-18 21:33:00,QUANTA COMPUTER INC.,,NA,"[Huawei][Quanta][H9R&H9U][RolleF&CurieF][AX201][21H2][WLAN] [BUG-20220117-41964] The DUT  projection mode selecte Clone, Huawei smart screen will appear blurry in the first 2-3 seconds after the connection is successful"
677176,Charles P Chu,NA,2022-01-19 18:11:00,QUANTA COMPUTER INC.,,NA,"[Huawei][Quanta][H9HD][HookF][AX211][21H2][WLAN][BUG-20220118-42057] The PC and mobile phone are connected to the same 2.4G WIFI, the PC uses Huawei to share, drag and drop 1G files to the mobile phone, and transfer, the transfer rate is less than 55MB/s"
677176,Charles P Chu,NA,2022-01-19 18:11:00,QUANTA COMPUTER INC.,,NA,"[Huawei][Quanta][H9HD][HookF][AX211][21H2][WLAN][BUG-20220118-42057] The PC and mobile phone are connected to the same 2.4G WIFI, the PC uses Huawei to share, drag and drop 1G files to the mobile phone, and transfer, the transfer rate is less than 55MB/s"
677176,Charles P Chu,NA,2022-01-19 18:11:00,QUANTA COMPUTER INC.,,NA,"[Huawei][Quanta][H9HD][HookF][AX211][21H2][WLAN][BUG-20220118-42057] The PC and mobile phone are connected to the same 2.4G WIFI, the PC uses Huawei to share, drag and drop 1G files to the mobile phone, and transfer, the transfer rate is less than 55MB/s"
677702,Charles P Chu,NA,2022-01-20 20:46:00,QUANTA COMPUTER INC.,,NA,[Huawei][Quanta][H9HD][HookF][AX211][21H2][ICPS][ICPS_009] The network automatically reconnects after deleting the configuration file
677702,Charles P Chu,NA,2022-01-20 20:46:00,QUANTA COMPUTER INC.,,NA,[Huawei][Quanta][H9HD][HookF][AX211][21H2][ICPS][ICPS_009] The network automatically reconnects after deleting the configuration file
677702,Charles P Chu,NA,2022-01-20 20:46:00,QUANTA COMPUTER INC.,,NA,[Huawei][Quanta][H9HD][HookF][AX211][21H2][ICPS][ICPS_009] The network automatically reconnects after deleting the configuration file
678075,Charles P Chu,NA,2022-01-21 16:43:00,QUANTA COMPUTER INC.,,NA,[Huawei][Quanta][H99E][NobelF][AX201][21H2][WLAN] [AX201][BUG-20220121-42367] The test machine is connected to 5G weak signal WIFI without checking the automatic reconnection to play online video and disconnected
678075,Charles P Chu,NA,2022-01-21 16:43:00,QUANTA COMPUTER INC.,,NA,[Huawei][Quanta][H99E][NobelF][AX201][21H2][WLAN] [AX201][BUG-20220121-42367] The test machine is connected to 5G weak signal WIFI without checking the automatic reconnection to play online video and disconnected
678075,Charles P Chu,NA,2022-01-21 16:43:00,QUANTA COMPUTER INC.,,NA,[Huawei][Quanta][H99E][NobelF][AX201][21H2][WLAN] [AX201][BUG-20220121-42367] The test machine is connected to 5G weak signal WIFI without checking the automatic reconnection to play online video and disconnected
678076,Charles P Chu,NA,2022-01-21 17:00:00,QUANTA COMPUTER INC.,,NA,"[Huawei][Quanta][H99E][NobelF][AX201][21H2][WLAN] [AX201][BUG-20220121-42368] The DUT is connected to 5G weak signal, and  run the step tool repeatedly to automatically reconnect but sometimes fail to automatically reconnect"
678076,Charles P Chu,NA,2022-01-21 17:00:00,QUANTA COMPUTER INC.,,NA,"[Huawei][Quanta][H99E][NobelF][AX201][21H2][WLAN] [AX201][BUG-20220121-42368] The DUT is connected to 5G weak signal, and  run the step tool repeatedly to automatically reconnect but sometimes fail to automatically reconnect"
678076,Charles P Chu,NA,2022-01-21 17:00:00,QUANTA COMPUTER INC.,,NA,"[Huawei][Quanta][H99E][NobelF][AX201][21H2][WLAN] [AX201][BUG-20220121-42368] The DUT is connected to 5G weak signal, and  run the step tool repeatedly to automatically reconnect but sometimes fail to automatically reconnect"
679099,Charles P Chu,NA,2022-01-25 23:48:00,QUANTA COMPUTER INC.,,NA,[Huawei][Quanta][H9HD][HookF][AX211][21H2][ICPS][ICPS_012] connected hotspots do not show up in ICPS authorized networks
679099,Charles P Chu,NA,2022-01-25 23:48:00,QUANTA COMPUTER INC.,,NA,[Huawei][Quanta][H9HD][HookF][AX211][21H2][ICPS][ICPS_012] connected hotspots do not show up in ICPS authorized networks
679099,Charles P Chu,NA,2022-01-25 23:48:00,QUANTA COMPUTER INC.,,NA,[Huawei][Quanta][H9HD][HookF][AX211][21H2][ICPS][ICPS_012] connected hotspots do not show up in ICPS authorized networks
682311,Charles P Chu,NA,2022-02-10 16:54:00,QUANTA COMPUTER INC.,,NA,"[Huawei][Quanta][H99E][NobelF][AX201][21H2][BT] [AX201][805377387] NobelF cannot scan any WIFI hotspots, the WIFI switch cannot be turned off by manually clicking on the lower right corner, and restarting the PC cannot be restored F/R:100%"
682311,Charles P Chu,NA,2022-02-10 16:54:00,QUANTA COMPUTER INC.,,NA,"[Huawei][Quanta][H99E][NobelF][AX201][21H2][BT] [AX201][805377387] NobelF cannot scan any WIFI hotspots, the WIFI switch cannot be turned off by manually clicking on the lower right corner, and restarting the PC cannot be restored F/R:100%"
682311,Charles P Chu,NA,2022-02-10 16:54:00,QUANTA COMPUTER INC.,,NA,"[Huawei][Quanta][H99E][NobelF][AX201][21H2][BT] [AX201][805377387] NobelF cannot scan any WIFI hotspots, the WIFI switch cannot be turned off by manually clicking on the lower right corner, and restarting the PC cannot be restored F/R:100%"
683047,Charles P Chu,NA,2022-02-14 18:53:00,QUANTA COMPUTER INC.,,NA,"[Huawei][Quanta][H9HD][HookF][AX211][21H2][ICPS][ICPS_SEC_001] The ICPS process will start automatically, and no self-starting action is declared to the user"
683047,Charles P Chu,NA,2022-02-14 18:53:00,QUANTA COMPUTER INC.,,NA,"[Huawei][Quanta][H9HD][HookF][AX211][21H2][ICPS][ICPS_SEC_001] The ICPS process will start automatically, and no self-starting action is declared to the user"
683047,Charles P Chu,NA,2022-02-14 18:53:00,QUANTA COMPUTER INC.,,NA,"[Huawei][Quanta][H9HD][HookF][AX211][21H2][ICPS][ICPS_SEC_001] The ICPS process will start automatically, and no self-starting action is declared to the user"
684070,Charles P Chu,NA,2022-02-17 05:48:00,QUANTA COMPUTER INC.,,NA,[Huawei][Quanta][H9R&H9U][RolleF&CurieF][AX201][21H2][WLAN] [BUG-20220214-43824]The PC is not connected to WIFI and Miracast the screen to the Honor TV or Huashan monitor to play the local video show blurry screen
684070,Charles P Chu,NA,2022-02-17 05:48:00,QUANTA COMPUTER INC.,,NA,[Huawei][Quanta][H9R&H9U][RolleF&CurieF][AX201][21H2][WLAN] [BUG-20220214-43824]The PC is not connected to WIFI and Miracast the screen to the Honor TV or Huashan monitor to play the local video show blurry screen
684070,Charles P Chu,NA,2022-02-17 05:48:00,QUANTA COMPUTER INC.,,NA,[Huawei][Quanta][H9R&H9U][RolleF&CurieF][AX201][21H2][WLAN] [BUG-20220214-43824]The PC is not connected to WIFI and Miracast the screen to the Honor TV or Huashan monitor to play the local video show blurry screen
684501,Charles P Chu,NA,2022-02-19 21:41:00,QUANTA COMPUTER INC.,,NA,"[Huawei][Quanta][H9R&H9U][RolleF&CurieF][AX201][21H2][WLAN] [Factory_issue_287] One RolleF after disable WIFI from device manager , WLAN will disappear , restart can recovery , FR:100%"
684501,Charles P Chu,NA,2022-02-19 21:41:00,QUANTA COMPUTER INC.,,NA,"[Huawei][Quanta][H9R&H9U][RolleF&CurieF][AX201][21H2][WLAN] [Factory_issue_287] One RolleF after disable WIFI from device manager , WLAN will disappear , restart can recovery , FR:100%"
684501,Charles P Chu,NA,2022-02-19 21:41:00,QUANTA COMPUTER INC.,,NA,"[Huawei][Quanta][H9R&H9U][RolleF&CurieF][AX201][21H2][WLAN] [Factory_issue_287] One RolleF after disable WIFI from device manager , WLAN will disappear , restart can recovery , FR:100%"
685307,Charles P Chu,NA,2022-02-22 19:37:00,QUANTA COMPUTER INC.,,NA,"[Huawei][Quanta][H98VH99V][BohrENobelE_Intel][AX201][20H2][WIFI][BUG-20210810-33696] DUT resume from S4, turn in 5G hotspot , pop  ""The selected network band isn't available"", Select a different namd and try again"""
685307,Charles P Chu,NA,2022-02-22 19:37:00,QUANTA COMPUTER INC.,,NA,"[Huawei][Quanta][H98VH99V][BohrENobelE_Intel][AX201][20H2][WIFI][BUG-20210810-33696] DUT resume from S4, turn in 5G hotspot , pop  ""The selected network band isn't available"", Select a different namd and try again"""
685307,Charles P Chu,NA,2022-02-22 19:37:00,QUANTA COMPUTER INC.,,NA,"[Huawei][Quanta][H98VH99V][BohrENobelE_Intel][AX201][20H2][WIFI][BUG-20210810-33696] DUT resume from S4, turn in 5G hotspot , pop  ""The selected network band isn't available"", Select a different namd and try again"""
685794,Charles P Chu,NA,2022-02-23 23:55:00,QUANTA COMPUTER INC.,,NA,"[Huawei][Quanta][H98VH99V][BohrENobelE_Intel][AX201][20H2][WIFI][805399824] After resume from hibernation , can't find any WIFI hotspot"
685794,Charles P Chu,NA,2022-02-23 23:55:00,QUANTA COMPUTER INC.,,NA,"[Huawei][Quanta][H98VH99V][BohrENobelE_Intel][AX201][20H2][WIFI][805399824] After resume from hibernation , can't find any WIFI hotspot"
685794,Charles P Chu,NA,2022-02-23 23:55:00,QUANTA COMPUTER INC.,,NA,"[Huawei][Quanta][H98VH99V][BohrENobelE_Intel][AX201][20H2][WIFI][805399824] After resume from hibernation , can't find any WIFI hotspot"
686329,Charles P Chu,NA,2022-02-25 23:14:00,QUANTA COMPUTER INC.,,NA,"[Huawei][Quanta][H9R&H9U][RolleF&CurieF][AX201][21H2][WLAN] [BUG-20220225-44729]Using Huawei mobile phone Mate30, click to cast the screen to the test machine, and the test machine shows a green screen"
686329,Charles P Chu,NA,2022-02-25 23:14:00,QUANTA COMPUTER INC.,,NA,"[Huawei][Quanta][H9R&H9U][RolleF&CurieF][AX201][21H2][WLAN] [BUG-20220225-44729]Using Huawei mobile phone Mate30, click to cast the screen to the test machine, and the test machine shows a green screen"
686329,Charles P Chu,NA,2022-02-25 23:14:00,QUANTA COMPUTER INC.,,NA,"[Huawei][Quanta][H9R&H9U][RolleF&CurieF][AX201][21H2][WLAN] [BUG-20220225-44729]Using Huawei mobile phone Mate30, click to cast the screen to the test machine, and the test machine shows a green screen"
686537,Charles P Chu,NA,2022-02-28 03:10:00,QUANTA COMPUTER INC.,,NA,"[Huawei][Quanta][H99E][NobelF][AX201][21H2][WLAN] [AX201][BUG-20220120-42249]When the test machine and the auxiliary machine perform wireless screen projection and play local video for a long time, the local video will be disconnected"
