source_file,technology,ips_title,predicted_category_model,predicted_category_existing,human_category,confidence
bt_software_piece_06_of_07_Matt.csv,bt,BT exception causeDUT stuck at bootup screen for a long time) - Repeated Boot up events DSBR command,System Hang,System Hang,System Hang,0.3631
bt_software_piece_04_of_07_Wesley.csv,software,AP used WEP connection fails on ICPS app.,ICPS,ICPS,ICPS,0.3637
wifi_tools_piece_03_of_07_FrankLee.csv,wifi,BIOS SAR table not correct,BIOS,RF,BIOS,0.3646
bt_software_piece_04_of_07_Wesley.csv,bt,"SIT, Win11 x64 25H2, Bluetooth LE Audio VSAP - Stereo Render with Mono Capture related items failed on HLK kit not detected, FR: 5/5",HLK,HLK,HLK,0.3661
wifi_tools_piece_03_of_07_FrankLee.csv,wifi,Conducted TX spectrum Mask fail IEEE specification,RF,RF,RF,0.3692
bt_software_piece_03_of_07_Steven.csv,software,Unison receives events from ICPS when network changes and other networks with credentials exist,ICPS,ICPS,ICPS,0.3695
wifi_tools_piece_01_of_07_Timdaway.csv,wifi,WLAN Yellow bang issue,YB,YB/Lost,YB,0.3699
bt_software_piece_03_of_07_Steven.csv,software,Request SSID: 0x0C10 for AX211 on Tributo_RPL,Killer,Killer,Killer,0.3708
wifi_tools_piece_01_of_07_Timdaway.csv,wifi,WLAN show YB on DeviceManager and event log show error by run S4 stress,YB,YB/Lost,YB,0.3722
wifi_tools_piece_07_of_07_Brenton.csv,wifi,VLP is working at Mexico (mexico is not enabled at UATS),UEFI,UEFI,UEFI,0.3749
bt_software_piece_02_of_07_Juan.csv,bt,[Surface][PTL+FmP2][24.0.1.1][PHY]Failing - RF/TRM/CA/BV-16-C [EDR Synchronization Sequence and Trailer],RF,RF,RF,0.3784
bt_software_piece_06_of_07_Matt.csv,software,Change VR Network Status Polling Time,Killer,Killer,Killer,0.3784
wifi_tools_piece_01_of_07_Timdaway.csv,tools,ANT. tool can not auto detecting 6E SSID for RSSI test.,OEM Tools,OEM Tools,OEM Tools,0.3784
wifi_tools_piece_03_of_07_FrankLee.csv,wifi,SIP126564 - 840 G10 / Win 11 22H2 / Nestle / NA / PC US / 211 WLAN stuck in code,System Hang,System Hang,System Hang,0.3787
bt_software_piece_03_of_07_Steven.csv,software,Tencent meeting is recognized as gaming app.,Killer,Killer,Killer,0.3789
wifi_tools_piece_07_of_07_Brenton.csv,wifi,"WHQL test item ""Wlan Test - Wlan Device Reset Check"" failed",HLK,HLK,HLK,0.3796
bt_software_piece_04_of_07_Wesley.csv,bt,BT Device missing - NO_SUCH_DEVICE,YB/Lost,YB/Lost,YB/Lost,0.3797
bt_software_piece_03_of_07_Steven.csv,software,Coverity - CID 4020596 Dereference after null check,Killer,Killer,Killer,0.3812
wifi_tools_piece_01_of_07_Timdaway.csv,tools,DRTU MCC setting doesnt work on bt/modulated Tx page.,OEM Tools,OEM Tools,OEM Tools,0.3875
bt_software_piece_03_of_07_Steven.csv,software,ICPS network advice is not correct,ICPS,ICPS,ICPS,0.3882
wifi_tools_piece_01_of_07_Timdaway.csv,tools,WLAN NDT test result has higher noise result,OEM Tools,OEM Tools,OEM Tools,0.3915
wifi_tools_piece_01_of_07_Timdaway.csv,wifi,"Event log shows 5002/5005/5007/5010 error during MS stress test(Fail rate 9/40units, 125cycles each unit)",YB,YB/Lost,YB,0.3915
bt_software_piece_02_of_07_Juan.csv,bt,"Connect to BT headset and running HLKs , SMONO HLK will get fail",HLK,HLK,HLK,0.3918
wifi_tools_piece_01_of_07_Timdaway.csv,wifi,5010 Netwaw16 WiFi errors observed during GT(eDP) random mountain test -- 0x2ca5,YB,YB/Lost,YB,0.3928
bt_software_piece_03_of_07_Steven.csv,software,UI Crash when Toast Notifications are on,Killer,Killer,Killer,0.3932
bt_software_piece_03_of_07_Steven.csv,software,ICPS still list in system tray after exit successfully and restart unit.,ICPS,ICPS,ICPS,0.3942
bt_software_piece_03_of_07_Steven.csv,software,Coverity - CID 4017203 Structurally dead code,Killer,Killer,Killer,0.3946
bt_software_piece_03_of_07_Steven.csv,software,Killer control center the QQ Player has belong to the game category.,Killer,Killer,Killer,0.3948
wifi_tools_piece_03_of_07_FrankLee.csv,wifi,S4 loop test BSOD 0x9Fdump file related to wifi,BSOD,BSOD,BSOD,0.4003
wifi_tools_piece_07_of_07_Brenton.csv,wifi,S4 loop test BSOD 0x9Fdump file related to wifi,BSOD,BSOD,BSOD,0.4003
bt_software_piece_03_of_07_Steven.csv,software,"KILLER shows ""Service not running""",Killer,Killer,Killer,0.4045
wifi_tools_piece_01_of_07_Timdaway.csv,wifi,Blue screen error,BSOD,BSOD,BSOD,0.4080
wifi_tools_piece_07_of_07_Brenton.csv,tools,UEFI variable display in BIOS validation,UEFI,UEFI,UEFI,0.4100
bt_software_piece_06_of_07_Matt.csv,software,- Killer 4.0 ISO/Over Clocking pop-up window doesnt have close X click on top right corner.,Killer,Killer,Killer,0.4132
wifi_tools_piece_01_of_07_Timdaway.csv,tools,WRT BIOS tool shows incorrect value in DSM Func3,BIOS,UEFI,BIOS,0.4134
bt_software_piece_06_of_07_Matt.csv,software,ICPS Manual Interface configuration does not work,ICPS,ICPS,ICPS,0.4172
bt_software_piece_02_of_07_Juan.csv,software,removing fully all files and folder of ICPS after self-uninstallation,ICPS,ICPS,ICPS,0.4186
bt_software_piece_03_of_07_Steven.csv,software,Gamefast cant auto enable,Killer,Killer,Killer,0.4198
wifi_tools_piece_03_of_07_FrankLee.csv,tools,WRT2G WRT_CNV_BIOS_Conf.json cant parsing PPAG Revision3 UEFI variable content,OEM Tools,OEM Tools,OEM Tools,0.4210
bt_software_piece_04_of_07_Wesley.csv,bt,system hang while BE201 BT enable issue,System Hang,System Hang,System Hang,0.4249
bt_software_piece_02_of_07_Juan.csv,software,When updating driver ICPS stopped to work,ICPS,ICPS,ICPS,0.4255
bt_software_piece_06_of_07_Matt.csv,bt,HLK Bluetooth - Audio - Sink increase music volume with A2DP offload fail.,HLK,HLK,HLK,0.4279
bt_software_piece_03_of_07_Steven.csv,software,Palo Alto VPN with split tunnel unable to pass traffic with ICPS installed,ICPS,ICPS,ICPS,0.4300
bt_software_piece_02_of_07_Juan.csv,software,Accessibility issue of Killer Intelligence Center.,Killer,Killer,Killer,0.4313
wifi_tools_piece_07_of_07_Brenton.csv,wifi,BE201 BSOD 0x9F during S4 test,BSOD,BSOD,BSOD,0.4350
bt_software_piece_06_of_07_Matt.csv,bt,LMP response timeout during LMP feature exchange on 22.200,System Hang,System Hang,System Hang,0.4368
wifi_tools_piece_01_of_07_Timdaway.csv,wifi,System fails to wake via WoA when Turn off my screen when I leave is disabled on Wi-Fi,Sensing,Connectivity,Sensing,0.4374
bt_software_piece_03_of_07_Steven.csv,bt,Timeout does not work as UEFI spec in Intel UEFI BLE Driver,UEFI,UEFI,UEFI,0.4417
bt_software_piece_06_of_07_Matt.csv,bt,CPU Exception occurs when BIOS starts with UEFI BLE Driver,UEFI,UEFI,UEFI,0.4422
bt_software_piece_06_of_07_Matt.csv,software,Sidebar icons cut off when resizing app window,Killer,Killer,Killer,0.4438
wifi_tools_piece_07_of_07_Brenton.csv,tools,Samsung PNVM - WRT shows incorrect values,OEM Tools,OEM Tools,OEM Tools,0.4439
wifi_tools_piece_03_of_07_FrankLee.csv,wifi,WB with SYSTEM_THREAD_EXCEPTION_NOT_HANDLED,BSOD,BSOD,BSOD,0.4470
bt_software_piece_06_of_07_Matt.csv,bt,"WHQL item ""Bluetooth - Initiate platform-level device reset"" test failed",HLK,HLK,HLK,0.4487
