source_file,technology,ips_title,predicted_category_model,predicted_category_existing,human_category,confidence
weekly_labels_20260425_151911.csv,BT,"[NEC][LCFC][WCL][Yukimura-WCL VP][25H2][SIT][BE211]The BT driver shows Dual BT in the Device Manager details, and the language used for the Device Manager name is different. FR: 1/1unit",Connectivity,Not WiFi Issue,Connectivity,0.3057
weekly_labels_20260425_154714.csv,BT,"[NEC][LCFC][WCL][Yukimura-WCL VP][25H2][SIT][BE211]The BT driver shows Dual BT in the Device Manager details, and the language used for the Device Manager name is different. FR: 1/1unit",Connectivity,Not WiFi Issue,Connectivity,0.3057
weekly_labels_20260425_162335.csv,BT,"[NEC][LCFC][WCL][Yukimura-WCL VP][25H2][SIT][BE211]The BT driver shows Dual BT in the Device Manager details, and the language used for the Device Manager name is different. FR: 1/1unit",Connectivity,Not WiFi Issue,Connectivity,0.3057
weekly_labels_20260425_165309.csv,BT,"[NEC][LCFC][WCL][Yukimura-WCL VP][25H2][SIT][BE211]The BT driver shows Dual BT in the Device Manager details, and the language used for the Device Manager name is different. FR: 1/1unit",Connectivity,Not WiFi Issue,Connectivity,0.3057
wifi_tools_piece_04_of_07_KJ (2).csv,wifi,Mobile hotspot cannot be opened when selecting 5GHz band,Connectivity,Power Consumption,Connectivity,0.3068
bt_software_piece_02_of_07_Juan.csv,bt,Bluetooth mouse has poor tracking perfo,Performance,Connectivity,Performance,0.3069
weekly_labels_20260501_170001.csv,BT,[Samsung][GB6-16 PTL][GfP2] PC snatches the connection of Buds4 from Phone,Connectivity,Connectivity,Connectivity,0.3103
weekly_labels_20260529_170002.csv,BT,[CLEVO][R100YU][R100YU_BE211_HEADSET_NO_MIC],Connectivity,Connectivity,Connectivity,0.3132
weekly_labels_20260530_145717.csv,BT,[CLEVO][R100YU][R100YU_BE211_HEADSET_NO_MIC],Connectivity,Connectivity,Connectivity,0.3132
weekly_labels_20260425_151911.csv,BT,[WIKO][Longcheer][MarseilleJ][Win11][Intel-PTL][AX211][BT]BR bluetooth mouse will be deleted automatically after upgrade to 24.40.0.3 bluetooth driver.,Connectivity,Performance,Connectivity,0.3147
weekly_labels_20260425_154714.csv,BT,[WIKO][Longcheer][MarseilleJ][Win11][Intel-PTL][AX211][BT]BR bluetooth mouse will be deleted automatically after upgrade to 24.40.0.3 bluetooth driver.,Connectivity,Performance,Connectivity,0.3147
weekly_labels_20260425_162335.csv,BT,[WIKO][Longcheer][MarseilleJ][Win11][Intel-PTL][AX211][BT]BR bluetooth mouse will be deleted automatically after upgrade to 24.40.0.3 bluetooth driver.,Connectivity,Performance,Connectivity,0.3147
weekly_labels_20260425_165309.csv,BT,[WIKO][Longcheer][MarseilleJ][Win11][Intel-PTL][AX211][BT]BR bluetooth mouse will be deleted automatically after upgrade to 24.40.0.3 bluetooth driver.,Connectivity,Performance,Connectivity,0.3147
wifi_tools_piece_07_of_07_Brenton.csv,wifi,"After DUT S4 for a period of time and wakes up, the performance is abnormal when the WIFi65G frequency band 80MHZ/160MHz bandwidth",Performance,Connectivity,Performance,0.3156
bt_software_piece_02_of_07_Juan.csv,bt,he sound&play UI became very lag after end the teams call then play local video with BT LE headphone connected.(BE201),Connectivity,Connectivity,Connectivity,0.3196
bt_software_piece_06_of_07_Matt.csv,bt,Teams call L and R earcup render not synced,Connectivity,Connectivity,Connectivity,0.3199
wifi_tools_piece_01_of_07_Timdaway.csv,wifi,BE211 transmission speed low(2515~2873Mbps Expect:>2.88Gbps) with WIFI 7 after PM operations,Performance,Connectivity,Performance,0.3213
weekly_labels_20260425_151911.csv,BT,"[Lenovo Thinkbook/Consumer][Wistron][WCL][AX211][IdeaPad Slim 5 13IWC11]The AX211 network card uses Bluetooth to record audio with current and noise.(10/10 unit,50/50 cycle)",Connectivity,Connectivity,Connectivity,0.3220
weekly_labels_20260425_154714.csv,BT,"[Lenovo Thinkbook/Consumer][Wistron][WCL][AX211][IdeaPad Slim 5 13IWC11]The AX211 network card uses Bluetooth to record audio with current and noise.(10/10 unit,50/50 cycle)",Connectivity,Connectivity,Connectivity,0.3220
weekly_labels_20260425_162335.csv,BT,"[Lenovo Thinkbook/Consumer][Wistron][WCL][AX211][IdeaPad Slim 5 13IWC11]The AX211 network card uses Bluetooth to record audio with current and noise.(10/10 unit,50/50 cycle)",Connectivity,Connectivity,Connectivity,0.3220
weekly_labels_20260425_165309.csv,BT,"[Lenovo Thinkbook/Consumer][Wistron][WCL][AX211][IdeaPad Slim 5 13IWC11]The AX211 network card uses Bluetooth to record audio with current and noise.(10/10 unit,50/50 cycle)",Connectivity,Connectivity,Connectivity,0.3220
weekly_labels_20260522_183733.csv,WiFi,[Asus][B5406FMA][Luxshare][WCL]  Wifi device not foud during Reboot cycling.,Connectivity,P2P,Connectivity,0.3223
weekly_labels_20260523_143606.csv,WiFi,[Asus][B5406FMA][Luxshare][WCL]  Wifi device not foud during Reboot cycling.,Connectivity,P2P,Connectivity,0.3223
weekly_labels_20260523_143640.csv,WiFi,[Asus][B5406FMA][Luxshare][WCL]  Wifi device not foud during Reboot cycling.,Connectivity,P2P,Connectivity,0.3223
weekly_labels_20260523_145957.csv,WiFi,[Asus][B5406FMA][Luxshare][WCL]  Wifi device not foud during Reboot cycling.,Connectivity,P2P,Connectivity,0.3223
weekly_labels_20260523_150056.csv,WiFi,[Asus][B5406FMA][Luxshare][WCL]  Wifi device not foud during Reboot cycling.,Connectivity,P2P,Connectivity,0.3223
weekly_labels_20260525_100744.csv,WiFi,[Asus][B5406FMA][Luxshare][WCL]  Wifi device not foud during Reboot cycling.,Connectivity,P2P,Connectivity,0.3223
wifi_tools_piece_04_of_07_KJ (2).csv,wifi,"0x28af/0x32d occurred when doing ""MS<-->Resume"" stress test",BSOD,BSOD,YB/Lost,0.3225
wifi_tools_piece_04_of_07_KJ (2).csv,wifi,The wifi will disconnect when enter to MS,P2P,Connectivity,P2P,0.3245
bt_software_piece_01_of_07_Bingyue (2).csv,bt,Enabling the s-mono function causes noise during playback,YB/Lost,YB/Lost,Connectivity,0.3262
bt_software_piece_04_of_07_Wesley.csv,bt,The Bluetooth related device lost when using the MIKE II tool to run hibernate resume (manual resume) Fail Rate: 1unit 2/2 trials.,YB/Lost,Connectivity,YB/Lost,0.3286
bt_software_piece_04_of_07_Wesley.csv,bt,The BT switch show gray and BT function disappear,Connectivity,Connectivity,YB/Lost,0.3296
bt_software_piece_06_of_07_Matt.csv,bt,Bluetooth headset fails to connect automatically after Windows is resume from shutdown,Connectivity,Connectivity,Connectivity,0.3301
bt_software_piece_03_of_07_Steven.csv,software,6GHz band in WiFi Analyzer only can show up to channel 90 (it should be up to 233 or higher).,ICPS,Killer,ICPS,0.3313
wifi_tools_piece_04_of_07_KJ (2).csv,wifi,"0x28af/0x10028af and AP disconnect when ""MS<--->Resume"" stress test",BSOD,BSOD,BSOD,0.3314
bt_software_piece_07_of_07_Yuwei (2).csv,bt,Broadcast sending failed,Connectivity,Connectivity,Connectivity,0.3331
weekly_labels_20260501_170001.csv,wifi,"[Haier][Wingtech][G1][ADL-P][Ax210][21H2]With the PC connection to the WiFi for a long-time suspension test, the WLAN driver has a loss problem [3 / 3]",Connectivity,Connectivity,Connectivity,0.3352
weekly_labels_20260529_170002.csv,wifi,"[Haier][Wingtech][G1][ADL-P][Ax210][21H2]With the PC connection to the WiFi for a long-time suspension test, the WLAN driver has a loss problem [3 / 3]",Connectivity,Connectivity,Connectivity,0.3352
weekly_labels_20260530_145717.csv,wifi,"[Haier][Wingtech][G1][ADL-P][Ax210][21H2]With the PC connection to the WiFi for a long-time suspension test, the WLAN driver has a loss problem [3 / 3]",Connectivity,Connectivity,Connectivity,0.3352
wifi_tools_piece_03_of_07_FrankLee.csv,wifi,"[Haier][Wingtech][G1][ADL-P][Ax210][21H2]With the PC connection to the WiFi for a long-time suspension test, the WLAN driver has a loss problem [3 / 3]",Connectivity,Connectivity,Connectivity,0.3352
wifi_tools_piece_01_of_07_Timdaway.csv,wifi,System does not sync screen via miracast from PC to PAD.,P2P,Connectivity,Connectivity,0.3357
weekly_labels_20260425_151911.csv,BT,"[Lenovo][Wistron][PTL-H][BE211][Curie3] BT headphone cant hear ""Lenovo Vantage"" notification sound",Connectivity,Connectivity,Connectivity,0.3363
weekly_labels_20260425_154714.csv,BT,"[Lenovo][Wistron][PTL-H][BE211][Curie3] BT headphone cant hear ""Lenovo Vantage"" notification sound",Connectivity,Connectivity,Connectivity,0.3363
weekly_labels_20260425_162335.csv,BT,"[Lenovo][Wistron][PTL-H][BE211][Curie3] BT headphone cant hear ""Lenovo Vantage"" notification sound",Connectivity,Connectivity,Connectivity,0.3363
weekly_labels_20260425_165309.csv,BT,"[Lenovo][Wistron][PTL-H][BE211][Curie3] BT headphone cant hear ""Lenovo Vantage"" notification sound",Connectivity,Connectivity,Connectivity,0.3363
bt_software_piece_07_of_07_Yuwei (2).csv,bt,Bluetooth headset has No Output Sound After PC Bluetooth Toggle (OFF/ON) 100% fail rate.,Connectivity,Connectivity,Connectivity,0.3393
bt_software_piece_07_of_07_Yuwei (2).csv,bt,BLE launch fail,Connectivity,Connectivity,Connectivity,0.3399
weekly_labels_20260501_170001.csv,BT,[Lenovo ThinkPad][Avon/PTL/BE211][PCI][25H2] Short Audio Cues does not Play When Using Bluetooth Headset,Connectivity,Connectivity,Connectivity,0.3400
bt_software_piece_02_of_07_Juan.csv,bt,BTS4,Connectivity,Connectivity,Connectivity,0.3400
bt_software_piece_06_of_07_Matt.csv,bt,"Connect BT headset to system, and then it will only show connected voice and the sound out put from PC speaker.",Connectivity,Connectivity,Connectivity,0.3417
bt_software_piece_02_of_07_Juan.csv,bt,The sound is terrible after starting a PAS session,Connectivity,Connectivity,Connectivity,0.3449
weekly_labels_20260425_151911.csv,BT,[Honor][Huaqin][LvzhouD][WCL][Intel AX211][WiFi][25H2]Bluetooth device disconnection With a high probability,YB/Lost,YB/Lost,Connectivity,0.3456
weekly_labels_20260425_154714.csv,BT,[Honor][Huaqin][LvzhouD][WCL][Intel AX211][WiFi][25H2]Bluetooth device disconnection With a high probability,YB/Lost,YB/Lost,Connectivity,0.3456
weekly_labels_20260425_162335.csv,BT,[Honor][Huaqin][LvzhouD][WCL][Intel AX211][WiFi][25H2]Bluetooth device disconnection With a high probability,YB/Lost,YB/Lost,Connectivity,0.3456
weekly_labels_20260425_165309.csv,BT,[Honor][Huaqin][LvzhouD][WCL][Intel AX211][WiFi][25H2]Bluetooth device disconnection With a high probability,YB/Lost,YB/Lost,Connectivity,0.3456
wifi_tools_piece_02_of_07_Frankyang (2).csv,wifi,AX411 QS sample 6e tx power lock at 7.5dB,OEM Tools,Power Consumption,OEM Tools,0.3465
weekly_labels_20260501_170001.csv,wifi,2.4G DRTU Target power difference at the same SKU,Performance,Power Consumption,Performance,0.3474
wifi_tools_piece_02_of_07_Frankyang (2).csv,wifi,2.4G DRTU Target power difference at the same SKU,Performance,Power Consumption,OEM Tools,0.3474
weekly_labels_20260501_170001.csv,BT,[Microsoft][UID 1292890][PTL/FmP/OOB 26581][PAS] LE earbuds disconnects intermittently during the PAS streaming with TCPRx iperf traffic and HID(mouse connected),Connectivity,Connectivity,Connectivity,0.3489
bt_software_piece_07_of_07_Yuwei (2).csv,bt,Bluetooth headphone only have audio no MIC function,Connectivity,Connectivity,Connectivity,0.3499
wifi_tools_piece_02_of_07_Frankyang (2).csv,wifi,802.11AX MCS6 and BE MCS11 with LDPC Sensitivity is not met EPS Performance,Performance,RF,Performance,0.3542
bt_software_piece_05_of_07_Leo.csv,bt,BLE broadcast not found,Connectivity,Connectivity,Connectivity,0.3563
bt_software_piece_02_of_07_Juan.csv,bt,"BT audio playback failed ""Format Not Supported""",YB/Lost,YB/Lost,Connectivity,0.3574
wifi_tools_piece_02_of_07_Frankyang (2).csv,wifi,"Batterylife_Battery Leackage_Unit show blue screen(Stop code: DRICER_POWER_START. (F/R: 1/3units,1/3cycles)",BSOD,BSOD,BSOD,0.3586
wifi_tools_piece_01_of_07_Timdaway.csv,wifi,GaP power consumption upon WiFi 7 Tx TPT scenario doesnt follow DTT request power value,RF,Power Consumption,Power Consumption,0.3595
bt_software_piece_06_of_07_Matt.csv,software,":Error ID 1000(IDBWM.exe) was found during S4 stress test(F/R:1/13 units,1/1950 total trials) -- IDBWM+0xb4019",ICPS,Killer,ICPS,0.3615
wifi_tools_piece_03_of_07_FrankLee.csv,wifi,"Frequent assert 0x4446 when host is sharing the 5G hotspot, 3/3Units, 3/3cycles in noisy environment",YB/Lost,YB/Lost,YB/Lost,0.3620
bt_software_piece_04_of_07_Wesley.csv,bt,[HP][SnowWhite/LNL/FmP][PCIe] Bluetooth LE Mouse can not be used during connected state. - [Connection timeout],Connectivity,Connectivity,Connectivity,0.3622
weekly_labels_20260529_170002.csv,WiFi,"[HP][QTA][BNB][WCL][Cheddar] SIO2445127: The unit got ""0x9F"" BSOD during running WINPVT Wake-on-LAN Stress (S3S4S5+LAN_CHK_WOL.PVT) using LOM with IPV4/IPV6.",BSOD,WowLAN,BSOD,0.3631
weekly_labels_20260530_145717.csv,WiFi,"[HP][QTA][BNB][WCL][Cheddar] SIO2445127: The unit got ""0x9F"" BSOD during running WINPVT Wake-on-LAN Stress (S3S4S5+LAN_CHK_WOL.PVT) using LOM with IPV4/IPV6.",BSOD,WowLAN,BSOD,0.3631
wifi_tools_piece_04_of_07_KJ (2).csv,wifi,SIP126226 - 1040 G11/Win11 24H2/NA/PC US/Intel WLAN driver causes 0xa bug check,BSOD,BSOD,BSOD,0.3638
wifi_tools_piece_04_of_07_KJ (2).csv,wifi,TAS test failed,UEFI,RF,UEFI,0.3648
weekly_labels_20260501_170001.csv,BT,[xiaomi][huaqin][N56SR/N57SR][PTL-H][AX211] BSOD 0xE6 during FCT test leaves AX211 Bluetooth in unrecoverable yellow bang state on Panther Lake,BSOD,Connectivity,BSOD,0.3655
weekly_labels_20260508_230403.csv,BT,[CLEVO][V740TUT1][V740TUT1_AX201_HEADSET_NO-MIC_AFTER_S4],Connectivity,Connectivity,Connectivity,0.3663
bt_software_piece_03_of_07_Steven.csv,bt,"After pairing the Bluetooth headset, the sound output takes about 15 seconds to switch to the headset.",Connectivity,Connectivity,Connectivity,0.3671
weekly_labels_20260501_170001.csv,wifi,"The result show fail when running Stress-WiFi Ping (S4) test.(F/R:11/40units,13/4000cycles)",Connectivity,Connectivity,Connectivity,0.3675
weekly_labels_20260508_230403.csv,wifi,"The result show fail when running Stress-WiFi Ping (S4) test.(F/R:11/40units,13/4000cycles)",Connectivity,Connectivity,Connectivity,0.3675
weekly_labels_20260508_230403.csv,wifi,"The result show fail when running Stress-WiFi Ping (S4) test.(F/R:11/40units,13/4000cycles)",Connectivity,Connectivity,Connectivity,0.3675
weekly_labels_20260515_170001.csv,wifi,"The result show fail when running Stress-WiFi Ping (S4) test.(F/R:11/40units,13/4000cycles)",Connectivity,Connectivity,Connectivity,0.3675
weekly_labels_20260515_170001.csv,wifi,"The result show fail when running Stress-WiFi Ping (S4) test.(F/R:11/40units,13/4000cycles)",Connectivity,Connectivity,Connectivity,0.3675
weekly_labels_20260515_170001.csv,wifi,"The result show fail when running Stress-WiFi Ping (S4) test.(F/R:11/40units,13/4000cycles)",Connectivity,Connectivity,Connectivity,0.3675
weekly_labels_20260515_170001.csv,wifi,"The result show fail when running Stress-WiFi Ping (S4) test.(F/R:11/40units,13/4000cycles)",Connectivity,Connectivity,Connectivity,0.3675
wifi_tools_piece_06_of_07_Zhiqiang (2).csv,wifi,"The result show fail when running Stress-WiFi Ping (S4) test.(F/R:11/40units,13/4000cycles)",Connectivity,Connectivity,Connectivity,0.3675
bt_software_piece_06_of_07_Matt.csv,bt,bluetooth mouse lag when cpu high loading,Performance,Connectivity,Performance,0.3698
wifi_tools_piece_06_of_07_Zhiqiang (2).csv,wifi,WiFi Direct discovery & connection to peer takes a long time as ICPS installed.,ICPS,ICPS,ICPS,0.3718
bt_software_piece_06_of_07_Matt.csv,bt,Abnormal disconnection and connection failure.,Connectivity,Connectivity,Connectivity,0.3757
bt_software_piece_06_of_07_Matt.csv,bt,PC scan automotive slowly by 10% duty cycle,Performance,Performance,Performance,0.3757
bt_software_piece_04_of_07_Wesley.csv,bt,Unable to run testharness tool on HostPC,OEM Tools,Connectivity,OEM Tools,0.3760
bt_software_piece_02_of_07_Juan.csv,bt,MDUT Reconnection does not meet the spec,Connectivity,Connectivity,Connectivity,0.3761
bt_software_piece_01_of_07_Bingyue (2).csv,bt,"After resume from MS for long time, BT mouse will lost function and can not scan & pair. (Scan List Empty)",Connectivity,Connectivity,Connectivity,0.3767
weekly_labels_20260529_170002.csv,WiFi,[Honor][ZhuQue][PTL][AX211 1216@160M][High probability]0x9f,BSOD,Performance,BSOD,0.3776
weekly_labels_20260530_145717.csv,WiFi,[Honor][ZhuQue][PTL][AX211 1216@160M][High probability]0x9f,BSOD,Performance,BSOD,0.3776
wifi_tools_piece_06_of_07_Zhiqiang (2).csv,wifi,BSOD-0x7E issue when enable SAR table,BSOD,RF,BSOD,0.3776
wifi_tools_piece_04_of_07_KJ (2).csv,tools,WRT does not make logs on the korean machine names.,OEM Tools,Connectivity,OEM Tools,0.3779
wifi_tools_piece_02_of_07_Frankyang (2).csv,wifi,"Mobile hotspot channel changed, the system reconnect failed",P2P,System Hang,P2P,0.3795
wifi_tools_piece_02_of_07_Frankyang (2).csv,wifi,SPD sometime cannot work even when sitting upright,Sensing,Connectivity,Sensing,0.3799
bt_software_piece_03_of_07_Steven.csv,bt,The BT earphone (Airpods4) sound lag 5s and then no sound output,Connectivity,Connectivity,Connectivity,0.3840
bt_software_piece_01_of_07_Bingyue (2).csv,bt,Auto Connection Issue,Connectivity,Connectivity,Connectivity,0.3875
weekly_labels_20260529_170002.csv,BT,"[Lenovo][AVC][WCL-H][BE213][Neo50q-7]BT headset connection bug 4/4Units,4/4cycle",Connectivity,Connectivity,Connectivity,0.3903
weekly_labels_20260530_145717.csv,BT,"[Lenovo][AVC][WCL-H][BE213][Neo50q-7]BT headset connection bug 4/4Units,4/4cycle",Connectivity,Connectivity,Connectivity,0.3903
wifi_tools_piece_03_of_07_FrankLee.csv,wifi,P2P pairing - GO finding failure.,P2P,Connectivity,Connectivity,0.3908
weekly_labels_20260522_183733.csv,WiFi,[Samsung][WCL][NB8532A][Intel AX211]Unit cannot be ping when in MS status,Connectivity,Sensing,Connectivity,0.3942
weekly_labels_20260523_143606.csv,WiFi,[Samsung][WCL][NB8532A][Intel AX211]Unit cannot be ping when in MS status,Connectivity,Sensing,Connectivity,0.3942
weekly_labels_20260523_143640.csv,WiFi,[Samsung][WCL][NB8532A][Intel AX211]Unit cannot be ping when in MS status,Connectivity,Sensing,Connectivity,0.3942
weekly_labels_20260523_145957.csv,WiFi,[Samsung][WCL][NB8532A][Intel AX211]Unit cannot be ping when in MS status,Connectivity,Sensing,Connectivity,0.3942
weekly_labels_20260523_150056.csv,WiFi,[Samsung][WCL][NB8532A][Intel AX211]Unit cannot be ping when in MS status,Connectivity,Sensing,Connectivity,0.3942
weekly_labels_20260525_100744.csv,WiFi,[Samsung][WCL][NB8532A][Intel AX211]Unit cannot be ping when in MS status,Connectivity,Sensing,Connectivity,0.3942
bt_software_piece_06_of_07_Matt.csv,bt,ABS - 0x139_a_GUARD_ICALL_CHECK_FAILURE_ibtpci!WlanInterfaceDereference While Device Not in Use,BSOD,BSOD,BSOD,0.3945
wifi_tools_piece_06_of_07_Zhiqiang (2).csv,wifi,The system is connected to a Wireless Display TV and the video playback is stuck or Screen freezes,P2P,YB/Lost,P2P,0.3961
bt_software_piece_06_of_07_Matt.csv,bt,PC scan phone slowly with 100% duty,Performance,Performance,Performance,0.3964
weekly_labels_20260501_170001.csv,wifi,Mobile hotspot cannot be opened when selecting 5GHz band,Connectivity,Connectivity,Connectivity,0.3973
weekly_labels_20260529_170002.csv,WiFi,Modern Standby - Intel RST VMD and Wi-Fi 7 BE211 Remain Active During S0ix,Performance,P2P,Performance,0.3978
weekly_labels_20260530_145717.csv,WiFi,Modern Standby - Intel RST VMD and Wi-Fi 7 BE211 Remain Active During S0ix,Performance,P2P,Performance,0.3978
wifi_tools_piece_01_of_07_Timdaway.csv,wifi,WLAN YB appeared upon startup after shutting down and leaving it for 1 hour in the chamber(0 degrees Celsius).(F/R: 1/24 units),YB/Lost,YB/Lost,YB/Lost,0.3985
wifi_tools_piece_04_of_07_KJ (2).csv,wifi,BE211 conductive T-PUT Rx is unexpected.,Performance,RF,Performance,0.4003
weekly_labels_20260425_151911.csv,BT,[HP/Cashmere/RVP][PTL/OOB 26581/WHP] Three BT headsets BT PAS enable successful with issue symptom (3rd classic sometime show disconnected state),Connectivity,Connectivity,Connectivity,0.4005
weekly_labels_20260425_154714.csv,BT,[HP/Cashmere/RVP][PTL/OOB 26581/WHP] Three BT headsets BT PAS enable successful with issue symptom (3rd classic sometime show disconnected state),Connectivity,Connectivity,Connectivity,0.4005
weekly_labels_20260425_162335.csv,BT,[HP/Cashmere/RVP][PTL/OOB 26581/WHP] Three BT headsets BT PAS enable successful with issue symptom (3rd classic sometime show disconnected state),Connectivity,Connectivity,Connectivity,0.4005
weekly_labels_20260425_165309.csv,BT,[HP/Cashmere/RVP][PTL/OOB 26581/WHP] Three BT headsets BT PAS enable successful with issue symptom (3rd classic sometime show disconnected state),Connectivity,Connectivity,Connectivity,0.4005
bt_software_piece_06_of_07_Matt.csv,bt,The mouse quickly paired failed,Connectivity,Connectivity,Connectivity,0.4011
bt_software_piece_03_of_07_Steven.csv,software,"[NEC][LCFC][Citron3_VP][25H2][ICPS]ID0(Child process [10672 - IDBWM.exe] finished with 255) and ID7034(Intel Dynamic Bandwidth Management Service) shows up while running FSU long run test.[FR: 4/250,1.6%][1/1 Units]",ICPS,ICPS,ICPS,0.4017
wifi_tools_piece_04_of_07_KJ (2).csv,wifi,WiFi-PPAG power increase is limited,UEFI,Power Consumption,UEFI,0.4048
weekly_labels_20260425_151911.csv,WiFi,"[LG][HQ][14U40V][WCL]The units mobile hotspot does not have a Security type option on the Edit Network Info screen.(FR: 2/2 units, 4/4 times)",Connectivity,Connectivity,Connectivity,0.4065
weekly_labels_20260425_154714.csv,WiFi,"[LG][HQ][14U40V][WCL]The units mobile hotspot does not have a Security type option on the Edit Network Info screen.(FR: 2/2 units, 4/4 times)",Connectivity,Connectivity,Connectivity,0.4065
weekly_labels_20260425_162335.csv,WiFi,"[LG][HQ][14U40V][WCL]The units mobile hotspot does not have a Security type option on the Edit Network Info screen.(FR: 2/2 units, 4/4 times)",Connectivity,Connectivity,Connectivity,0.4065
weekly_labels_20260425_165309.csv,WiFi,"[LG][HQ][14U40V][WCL]The units mobile hotspot does not have a Security type option on the Edit Network Info screen.(FR: 2/2 units, 4/4 times)",Connectivity,Connectivity,Connectivity,0.4065
wifi_tools_piece_01_of_07_Timdaway.csv,wifi,WiFi throughput degrades after upgrading Windows OS,Performance,Connectivity,Performance,0.4069
wifi_tools_piece_07_of_07_Brenton.csv,wifi,WiFi throughput is slow when runnning on battery power with WiFi Sensing Enabled,Performance,Power Consumption,Performance,0.4071
bt_software_piece_06_of_07_Matt.csv,software,The pdb debug file exists in the package UWD\Win64\Drivers\ICPSComponent\Symbols directory,ICPS,ICPS,ICPS,0.4076
weekly_labels_20260425_151911.csv,BT,[Microsoft][PTL/WHP/OOB 26581][PAS] Bluetooth crash and LE earbuds disconnect when enabling Audio Sharing (PAS) on Panther Lake,Connectivity,Connectivity,Connectivity,0.4079
weekly_labels_20260425_154714.csv,BT,[Microsoft][PTL/WHP/OOB 26581][PAS] Bluetooth crash and LE earbuds disconnect when enabling Audio Sharing (PAS) on Panther Lake,Connectivity,Connectivity,Connectivity,0.4079
weekly_labels_20260425_162335.csv,BT,[Microsoft][PTL/WHP/OOB 26581][PAS] Bluetooth crash and LE earbuds disconnect when enabling Audio Sharing (PAS) on Panther Lake,Connectivity,Connectivity,Connectivity,0.4079
weekly_labels_20260425_165309.csv,BT,[Microsoft][PTL/WHP/OOB 26581][PAS] Bluetooth crash and LE earbuds disconnect when enabling Audio Sharing (PAS) on Panther Lake,Connectivity,Connectivity,Connectivity,0.4079
bt_software_piece_01_of_07_Bingyue (2).csv,bt,"Bluetooths microphone can not be recognized in Sound -> Recording device, and can not be recognized in Sound Recorder APP. (FR:1/3 units, 100% failed with that failed unit.)",Connectivity,Connectivity,Connectivity,0.4084
wifi_tools_piece_03_of_07_FrankLee.csv,wifi,[Dell][RPLS][CSLP][Widowmaker MLK][WW18]observed Driver log errors pointing Wi-Fi Driver during S4 and S5 cycling [fw assert0x315],YB/Lost,YB/Lost,YB/Lost,0.4088
bt_software_piece_01_of_07_Bingyue (2).csv,bt,"HLK-Bluetooth - HciExtension1 (Bring Up) fails with Reserved flags (0xffffffffffffff80) are set by the radio, they should be zeroed out.",HLK,BSOD,HLK,0.4091
bt_software_piece_03_of_07_Steven.csv,bt,PC scan automotive slowly by 100% duty cycle,Performance,Performance,Performance,0.4098
bt_software_piece_02_of_07_Juan.csv,bt,"Unplugged AC adapter, found the sound will obviously lag about 2~4s.",Performance,Performance,Performance,0.4104
bt_software_piece_06_of_07_Matt.csv,bt,The sound has caton murmur when DUT play music with a bluetooth speaker,Connectivity,Connectivity,Connectivity,0.4104
wifi_tools_piece_07_of_07_Brenton.csv,wifi,"9462(TA-J88400-007) WLAN YB(100%) on ICL/TGL platform, while no issue with 9462(TA-J88400-006)",YB/Lost,YB/Lost,YB/Lost,0.4105
bt_software_piece_07_of_07_Yuwei (2).csv,bt,aging S4 TEST_BT Lost issue - NO_SUCH_DEVICE,YB/Lost,Connectivity,YB/Lost,0.4106
wifi_tools_piece_02_of_07_Frankyang (2).csv,wifi,TPT degration on end customer site.,Performance,Performance,Performance,0.4137
bt_software_piece_01_of_07_Bingyue (2).csv,bt,BSOD occurs when connect a mobile hotspot by bluetooth with ACPI SDEV table enabled.,BSOD,BSOD,BSOD,0.4175
bt_software_piece_03_of_07_Steven.csv,software,SIP124587/840 G10/G11 /win11 23H2 / EY / NA / US PC / Crashing due to an Intel ICPS old and latest driver on website,ICPS,ICPS,ICPS,0.4191
weekly_labels_20260425_151911.csv,BT,[Dell-Roma PTL][WhP2] Athena BT audiooffload test,Connectivity,Connectivity,Connectivity,0.4196
weekly_labels_20260425_154714.csv,BT,[Dell-Roma PTL][WhP2] Athena BT audiooffload test,Connectivity,Connectivity,Connectivity,0.4196
weekly_labels_20260425_162335.csv,BT,[Dell-Roma PTL][WhP2] Athena BT audiooffload test,Connectivity,Connectivity,Connectivity,0.4196
weekly_labels_20260425_165309.csv,BT,[Dell-Roma PTL][WhP2] Athena BT audiooffload test,Connectivity,Connectivity,Connectivity,0.4196
wifi_tools_piece_04_of_07_KJ (2).csv,wifi,P2P Pairing Failure,P2P,Connectivity,P2P,0.4204
weekly_labels_20260425_151911.csv,WiFi,"[Lenovo][Huaqin][PTL-H][BE213][S511_14_16]The Wi-Fi/BT icon disappears for about	one second after clicking the Wi-Fi icon at the bottom right corner of the	switch.(FR:1/3uuts,2/30cycles)",Performance,Sensing,Performance,0.4234
weekly_labels_20260425_154714.csv,WiFi,"[Lenovo][Huaqin][PTL-H][BE213][S511_14_16]The Wi-Fi/BT icon disappears for about	one second after clicking the Wi-Fi icon at the bottom right corner of the	switch.(FR:1/3uuts,2/30cycles)",Performance,Sensing,Performance,0.4234
weekly_labels_20260425_162335.csv,WiFi,"[Lenovo][Huaqin][PTL-H][BE213][S511_14_16]The Wi-Fi/BT icon disappears for about	one second after clicking the Wi-Fi icon at the bottom right corner of the	switch.(FR:1/3uuts,2/30cycles)",Performance,Sensing,Performance,0.4234
