Issue key,project,year,category,Summary,Custom field (Root Cause)
BT-297390,BT,2024,YB/Lost,[Samsung][Venus5-16/LNL/FmP] BT YB code 43 after Hybridshutdown - IML Lockdown state,"Issue happening when fw download happening, there is OS switch to other task for 2 secs which resulted in Intel reset to timeout and controller moved to unlocker state which is not detected by driver and tried to recover with soft reset which also failed resulted to YB. "
BT-295927,BT,2024,Connectivity,"[Lenovo-IdeaPad][Shangri-la/YogaS990/LNL/FmP2][USB][24H2][Factory] BT lost while Sx stress (FR: 1/3300, 1/10 unit) (BRI Issue)",
BT-295267,BT,2024,BSOD,[ASUS][ARL][FmP][UX8406CA] Fatal Exception 0x0906 while doing scan standalone (long scan),"While processing a redo, another redo is resulting in current transaction data structure clearance as a result exception is seen."
BT-295258,BT,2024,Connectivity,[Lenovo ThinkPad JP/LCFC][Thames2/Mersey2/LNL/BE201][BE][Factory] BT Lost during MS/S4 with 23.100.1.1 (3/200 unit),"Because of back-to-back redo we are canceling the data structure involved in ongoing transaction.
Back-to-back redo is avoided which will prevent such exception"
BT-295204,BT,2024,Connectivity,[Xiaomi][Huaqin][N56s_N57s][ARL][Win11] [P2] BT device change to USB unknown device during coldboot testing.[FR:1 out of 15 units; 1 out of 7500 times] - SCU_SEQ_STATUS_AUX_ERROR,TA provided for USB Low speed device detection
BT-294209,BT,2024,Connectivity,[HP][Regis][LNL/FmP2/24H2][PCIe] BT Lost -  System Exception in CFE lab BT Mouse Auto Test [ 1 Occurance - 5 Hours Test on 8 Systems ] [ 5 Occurance - 12+ Hours Test on 6 Systems] (watchdog exception with NULL data) ,"Same issue as in BT-280279. can't duplicate an external bug to internal one.
"
BT-293879,BT,2024,Connectivity,[Lenovo ThinkPad JP][Thames2 BE/LnL/FmP][PCIe] BT mouse stops working suddenly (LE Scan List Empty),"Below Issue were fixed for Scan Issue: 
1.  While in Init Scan &  generic Scan primary PDU, if we receive CRC PDUs, assembly buffers & scan Index were not released.
2. On receiving Directed Legacy PDUs assembly buffer & Scan index was not released.
3. On BC Stuck for le scan transac clearing of the assembly was missed,

"
BT-293165,BT,2024,Connectivity,[HP/IEC][Masada][LNL/Fmp2/24H2] BSOD_0X7e occurs when running WinPVT Hibernation Functional Test,"This issue has a  repro rate of 1/3000 and  hard to reproduce, which happens due to the  race condition in workitem CB execution during driver framework ""Release hardware"" callback. Here Workitem is not synchronized between the callback contexts."
BT-292580,BT,2024,Connectivity,"[HP/Baymax][MTL/GaP2/24H2][HP InstaDock][USB] DUT 100% fail to wake from s4/s5 after enter s4/s5 more than 15 min (v23.70 CND, AX211 CND).",Issue got fixed in 23.110 after the scan related fixes with respect to buffer exhaustion on CRC PDUs & a case of DIRECTED_ADV PDU fix went & also related to Scan BC statemachine fix
BT-292252,BT,2024,Connectivity,[ASUS][ARL][FmP][UX8406CA]Bluetooth Mouse/Keyboard can not reconnect after S0 idle for 10~20 mins if DUT had sleep or shutdown. (LE Scan List Empty),"Below Issue were fixed for Scan Issue: 
1.  While in Init Scan &  generic Scan primary PDU, if we receive CRC PDUs, assembly buffers & scan Index were not released.
2. On receiving Directed Legacy PDUs assembly buffer & Scan index was not released.
3. On BC Stuck for le scan transac clearing of the assembly was missed,

"
BT-291551,BT,2024,Connectivity,[Lenovo-ThinkPad][Aladdin/LNL QS/FmP2][24H2] BT mouse can not auto connect after MS resume (LE Scan List Empty),"Below Issue were fixed for Scan Issue: 
1.  While in Init Scan &  generic Scan primary PDU, if we receive CRC PDUs, assembly buffers & scan Index were not released.
2. On receiving Directed Legacy PDUs assembly buffer & Scan index was not released.
3. On BC Stuck for le scan transac clearing of the assembly was missed,"
BT-291118,BT,2024,Connectivity,"[Acer][Saxophone_ARU/Tiramisu_LNV][BT:23.80.0.3][ARL][LNL][USB] If idle over night (over 8hours), DUT can't search BT 4.0/5.0 mouse&KB device. (LE Scan List Empty)","Below Issue were fixed for Scan Issue: 
1.  While in Init Scan &  generic Scan primary PDU, if we receive CRC PDUs, assembly buffers & scan Index were not released.
2. On receiving Directed Legacy PDUs assembly buffer & Scan index was not released.
3. On BC Stuck for le scan transac clearing of the assembly was missed,

"
BT-290511,BT,2024,Connectivity,[CIV_TW] [HP Regis][LNL CSLP][PCIE] BT Lost when doing S4 cycles - (Tx Timeout due to MAC disabled),Dx update double write which was a WA for door bell interrupt miss issue is now causing double interrupt to FW
BT-288498,BT,2024,Connectivity,[TKN][Acer][Compal][travelmate B5 triangle KH4TK][TWL][AX211/BE200][Win11]BT SAR table in bios ACPI code problem,"For BIOS version 0, Support is not present for ANT tool or BIOS tool used by customer earlier. This support is added as part of this Fix."
BT-288221,BT,2024,Connectivity,[Lenovo ThinkPad JP][Thames2 EEP/LnL/FmP][PCIe] BT mouse stops working suddenly and BT lost,
BT-288217,BT,2024,Connectivity,[Dell][UEFI][Compal][TributoLNL][DVT2/MP]Bluetooth FW download fail,"Boot Up Event was not received by PCIe driver and there was race aound contindion between FW and Driver. 

Now the PCIe driver in UEFI host does attempt to get boot up event after INtel Reset (post FW DL ) and then proceeds. 3 attempts are given to safe guard the Rx handling.  Vendor config.efi has the fix. "
BT-285445,BT,2024,Connectivity,[Samsung][Venus5-16/LNL/FmP] Cannot reconnect Galaxy Buds 3/XJ1 after disconnect,
BT-285438,BT,2024,Connectivity,[Microsoft][Lodgepole][LNL/FmP2/IOSF][BT Lost]DMA interrupt failure during LE mouse usage (Door Bell Ack Failure),"It is observed that host driver is timing out as it is not getting ACK
for D0 entry doorbell interrupt in some corner case scenario during
stress test. It is confirmed from the debugging that controller was
getting doorbell interrupt but not getting sleep control status bit
set when driver transition from D3 to D0.

Actual issue is not root caused yet. But identified a workaround for
this issue. When doorbell interrupt is detected, and if status register
read it as zero, then it is assumed as sleep control doorbell is
missing. In such cases, sleep control state is compared with
previous state and if this is detected as transition, then sleep
control doorbell bit in the status register is set and processed as
if this bit is set by hardware."
BT-285437,BT,2024,Connectivity,[HP/Regis][LNL/FmP2/24H2][PCIe] BLE Mouse daily use - Error! Fw ready interrupt failed - Door Bell Ack failure,"It is observed that host driver is timing out as it is not getting ACK
for D0 entry doorbell interrupt in some corner case scenario during
stress test. It is confirmed from the debugging that controller was
getting doorbell interrupt but not getting sleep control status bit
set when driver transition from D3 to D0.

Actual issue is not root caused yet. But identified a workaround for
this issue. When doorbell interrupt is detected, and if status register
read it as zero, then it is assumed as sleep control doorbell is
missing. In such cases, sleep control state is compared with
previous state and if this is detected as transition, then sleep
control doorbell bit in the status register is set and processed as
if this bit is set by hardware."
BT-284694,BT,2024,Connectivity,[Microsoft][Lodgepole][LNL/FmP2/IOSF][Exception]PCIE_ERROR_WRITE_MAN_RXFIFO_OVERFLOW during LE mouse movement.  Door bell ACK failure ( D0->D3) ,
BT-284403,BT,2024,Connectivity,[Samsung][Venus5-16/LNL/FmP] Bluetooth Mouse/Keyboard can not reconnect after S0 idle for 10~20 mins if DUT had sleep or shutdown. (LE Scan List Empty),"Below Issue were fixed for Scan Issue: 
1.  While in Init Scan &  generic Scan primary PDU, if we receive CRC PDUs, assembly buffers & scan Index were not released.
2. On receiving Directed Legacy PDUs assembly buffer & Scan index was not released.
3. On BC Stuck for le scan transac clearing of the assembly was missed,

"
BT-284395,BT,2024,Connectivity,[Samsung][Venus5-16/LNL/FmP2] Unable to search BT mouse after pressing pairing button  (LE Scan List Empty),"Below Issue were fixed for Scan Issue: 
1.  While in Init Scan &  generic Scan, primary PDU, if we receive CRC PDUs, assembly buffers & scan Index were not released.
2. On receiving Directed Legacy PDUs assembly buffer & Scan index was not released.
3. On BC Stuck for le scan transac clearing of the assembly was missed,

"
BT-284342,BT,2024,Connectivity,"[Lenovo IdeaPad/LCFC][WenchangII/LNL/BE201][24H2] BT disappears and then reappears but cannot change to default setting when turn off the airplane mode.(F/R:4/4units,4/40cycles)","In FW download time, getting Unspecified error followed by Signature verification failed, for which driver recovers with SHR only once in existing model and on next iteration PLDR triggered which is not working all the time on customer platform."
BT-284037,BT,2024,Connectivity,[Microsoft][Lodgepole][LNL/FmP2/IOSF] HCI_EXC_EVENT_BUF_OVERFLOW_9 Fatal exception Buffer overflow,"It is observed that when controller had a ACL/event packet to send to
host when device is in D3 state it attempted PME wake. At the time
of PME wake host already initiated D0 entry before controller trigger
PME wake and host disabled wake enable. As wake enable is disabled
by host at the time of entering into D0 PME wake for ACL/event
packet is not performed and ACL packet not transmitted.

But as ACL/event packet transmit request was already initiated in the
D3 state and PME wake also not completed the expected transmit
complete for ACL/event didnt happen. This is the reason ACL/event
request mask remained disabled which blocks all further packet
transmission.

Due to this race condition between controller initiated D0 entry due to
PME wake trigger and host initiated D0 entry all packets are blocked
and further ACL or events for HCI commands started accumulating
in the buffer and finally fatal exception for event packet overflow
is getting triggered."
BT-284034,BT,2024,Connectivity,[Samsung][Venus5-16/LNL/FmP2] Quick Share cannot search nearby devices  (LE Scan List Empty),"Below Issue were fixed for Scan Issue: 
1.  While in Init Scan &  generic Scan primary PDU, if we receive CRC PDUs, assembly buffers & scan Index were not released.
2. On receiving Directed Legacy PDUs assembly buffer & Scan index was not released.
3. On BC Stuck for le scan transac clearing of the assembly buffer was missed,

"
BT-283405,BT,2024,Connectivity,[Dell][UEFI][Compal][TributoLNL][DVT2/MP]Bluetooth device disconnect after reboot,Rx data which is not consumed yet from the BT UEFI driver and that being the possibility of the RX FIFO full on the FW side
BT-281519,BT,2024,YB/Lost,[HP/Regis][LNL/FmP2/24H2][PCIe] BT Mouse can not work in S0 during normal daily usage. (No BT YB Occurred ) - HCI Commands not responded (Door Bell Ack failure),"In some corner case scenario, MAC access was not getting enabled when
device exit from ULPM. In the code review, we found that function
pcie_enable_host_mac_access_Irq was called with additional
device state check, which is not really required from the ULPM flow
in tl_pcie_mac_restore.
"
BT-279639,BT,2024,Connectivity,[Dell_Compal][TRK14][LNL][FmP2]Win10(22H2)_Stress_CB_Device YB_Intel(R) Bluetooth(R) PCI Enumerator,"In FW download time, getting Unspecified error followed by Signature verification failed, for which driver recovers with SHR only once in existing model and on next iteration PLDR triggered which is not working all the time on customer platform."
BT-279638,BT,2024,YB/Lost,"[HP][Keelung][LNL/FMP2/24H2][Exception][PCIe] The ""Intel Bluetooth"" device lost in DM after the system idle overnight",
BT-278402,BT,2024,Connectivity,[Lenovo ThinkPad JP][Thames2/LNL/FmP2][Exception][PCIe] BT lost during Modern Standby - fail to recover with Pldr,"It is a negative scenario. Which is difficult to achieve,
This is a corner where central might have violated the spec or the Poll pkt OTA got missed due to interference and we did hit this case.
"
BT-276753,BT,2024,Connectivity,"[Lenovo_IdeaPad/LCFC][WenchangII/LNL/BE201][PCIe][24H2] Only Intel Bluetooth PCI Enumerator remain aftre resume from MS with BT device connect.(F/R: 1/2units, 1/10cycles)",Race condition between windows putting device to D3 and RX from the device
BT-276063,BT,2024,YB/Lost,"[HP/IEC/Quanta][Keelung/Regis][LNL/FMP2/24H2][PCIe] The ""Intel Bluetooth"" device lost in DM after the system idle for about 30-60 mins.",
BT-275111,BT,2024,Connectivity,[HP/Masada][LNL/FmP2/24H2][InstaDock][PCIe] HP InstaDock -  DUT can't be woken from the S4 state with fail rate,"While doing nonce +1, wrap around value
calculation was ignoring the carry forward.
This resulted in different HMAC calculation on PC
and docking station, causing the fail to wakeup
issue."
BT-275082,BT,2024,Connectivity,[Microsoft][CCSV][LNL+FmP2][FW Exception][IOSF]Mouse reconnect fail and scan list empty  (LE Scan List Empty),"Below Issue were fixed for Scan Issue: 
1.  While in Init Scan &  generic Scan primary PDU, if we receive CRC PDUs, assembly buffers & scan Index were not released.
2. On receiving Directed Legacy PDUs assembly buffer & Scan index was not released.
3. On BC Stuck for le scan transac clearing of the assembly was missed,

"
BT-274326,BT,2024,BSOD,[HP/Masada][LNL/FmP2/24H2][InstaDock][PCIe] HP InstaDock have BSOD 0x7E at ibtpci.sys after resuming from MSC mode.,"Unexpected failure in the  instadock beacon configuration  during RS mode Entry.  Due to this failure further beacon configuration is trying to access a memory , which is not supposed to access during D3 Non wakable Idle device state "
BT-274320,BT,2024,Connectivity,[HP/Masada][LNL/FmP2/24H2][InstaDock][PCIe] HP InstaDock BT PCIe fail to send InstaDock beacons in RS mode.,"Driver was able to detect  the RS mode device entry and able to configure the  instadock beacons (LE Advs). But additional check  was needed while updating the persistence mode enablement flag  . It was not Set to TRUE , which causes driver to call SHR and reset the beacon started for RS mode device state . This is an additional flow needed only for PCI driver .  "
BT-274316,BT,2024,YB/Lost,[Microsoft][CCSV][LNL+FmP2][PCIe][Intel UID 1031770][Kingsthorpe] BT driver YB,"Race condition between windows putting device to D3 and RX from the device.
This has been fixed as part of BT-272556."
BT-272964,BT,2024,Connectivity,[HP/Regis][LNL-MX/FmP2/Win11 24H2][PCIe] Noise is heard from Jabra's headset when other people speak during Teams call.(Intel FmP2),
BT-272586,BT,2024,Connectivity,"[HP/IEC][Masada][LNL/Fmp2/24H2][PCIe] BT PCIe device cause system pops up DMA Protection PPI ""A Device attempted to access memory that it was not allowed to access"" during running the WinPVT Hibernation Functional Test.",Fix is done
BT-272556,BT,2024,YB/Lost,[HP/Quanta][Regis/LNL-MX/FmP][PCIe][24H2] BT lost and Intel Bluetooth PCI Enumerator show YB after resume unit from MS with BT mouse connected.,Race condition between windows putting device to D3 and RX from the device
BT-271922,BT,2024,YB/Lost,[Lenovo-IdeaPad][Aladdin/LNL/FmP2][USB][XACT Error] BT device lost during S4 entry (FR:1/30 ~3/30 unit),"Rootcause for why sometimes (typically seen once in 6 to 24 hours) the first bri indirect read fails is still under investigation. Infinete loop is converted to timed loop and if there is no response within 1ms, fatal exception is raised. The fatal exception helps to recover from the scenario and avoids USB transaction error. "
BT-271615,BT,2024,Connectivity,[Microsoft][LNL+FmP2][PCIe][Intel UID 1020561]Consistent ticks heard on a BT to BT teams call when user on receiving end starts talking.,"https://jira.idoc.intel.com/browse/DCR-2705 
DCR-2705 has changes from Driver/Fw/Bios to resolve this issue.

"
BT-271587,BT,2024,YB/Lost,[Xiaomi][Huaqin][N56s_N57s][ARL-H][JnP2][Win11][TOP exception - SCU] [P0] Found BT YB during coldboot testing.[FR:2/10units; 500circles/DUT],"TOP Fatal error being observed when moving from Dx to D0 transition and WiFi is not available during this state. When the WiFi is not available, BT will force to YB as the product reset support will not be available.

Fix: Requirements and new design changes updated to handle the case where WiFi is taking longer time to publish D2D interface.

"
BT-270241,BT,2024,Connectivity,[UEFI][Dell][Compal][TributoLNL][DVT2/MP] [PCIe] mode caused black screen symptom," Gracefully exiting the firmware download procedure if it fails for some reason.
"
BT-268871,BT,2024,Connectivity,[Lenovo-IdeaPad][Aladdin/LNL QS/FmP2][FW exception][USB][RVP] DUT connects WiFi 2.4G AP and stays at S0. Bluetooth will have System exception.,
BT-267862,BT,2024,Connectivity,[Honor][Huaqin][MooreA][MTL][AX211] BLE link disconnection caused by connection timeout,"Found LE ACL connection with intel
controller randomly times out after
~30mins to 1 hour on frozen branch.
This is due to syncslot being calculated
is sometimes incorrect leading to large
value of drift being calculated (~5ms).
Added a work around to avoid saving
current drift value if it exceeds
half of the sync window."
BT-266896,BT,2024,Connectivity,[HP/Dojo][ARL-Hx & MTL /GaP2/24H2] GaP Feel the cursor lag when using Hibiki 4K BT BLE mouse. (GfP can not repro),"Customer HW (mouse) works out of spec (still susception, and under investigation by Intel) . RC modulation index of GFSK.
WA implemented on MLSE also to be more robust on receiving wider range of modulation index. "
BT-266355,BT,2024,Connectivity,[Dell][UEFI][LNL FmP2][PCIe]Memory Diag test is failing with BT IOSF changes,"memory leak in async timer callback.
memfree() called in PCIe driver. 
"
BT-266164,BT,2024,Connectivity,[Dell][Taroko_LNL][PCIe][Win10][Win11 23H2]Modern standby SW drips blocked by BTPC on Win10 OS,"For IdleD3 Settings, timeout type used was DriverManagedIdleTimeout which does not register to PoFx. So fix is to use SystemManagedIdleTimeout instead"
BT-264484,BT,2024,Connectivity,[Lenovo ThinkPad JP][Thames2/LnL QS/FmP][PCIe][RVP] BT lost during MS cycle with windbg enabled (100%),"This issue has been addressed in the jira BT-241260
Root cause was,
In the current implementation, there was a mismatch in the ULPM
Block/Unblock counter due to imbalanced call of functions
sc_PscLpmBlock and sc_PscLpmUnBlock in the TL PCIe layer.

Identified the redundant/multiple sc_PscLpmUnBlock call and fixed.
"
BT-264169,BT,2024,Connectivity,[HP/Baymax][MTL/GfP/24H2][HP InstaDock] The power consumption of AX211 Instadock functionality,This is an integration (Driver + Firmware) bug in HP insta dock feature . It is observed that calculation to derive the Advertisement interval for HP beacon (which is  read from bios configuration) is not meeting the customer expectation.  We have the fix that handles the calculation in driver code now.
BT-263832,BT,2024,YB/Lost,CLONE - [Lenovo ThinkPad JP][Thames2/LnL/FmP][QS][PCIe] BT Device lost due to TOP exception during S4 cycle - Clean WA from FW/Driver to retrieve debug,"While executing a D3 scenario, prior to entering D0, we observed incorrect PCIE context info, which we suspect is due to an unidentified bug in the hardware. Consequently, the firmware (FW) triggered a fatal exception, leading to a soft reset of the CPU. During this soft reset, we encountered an additional Top exception rewriting all original exception data that was alraedy recorded in persistent.

The details of this Top exception suggest an issue that occurred during the initialization of the FSEQ following the soft reset due to original exception. However, the extra details provided by the Top exception data was inconclusive as per Top team. We assume that the hardware may have already been in a bad state due to the original issue when FW attempted to program the FSEQ as part of the initialization after the soft reset.

Due to the current exception handling approach, we lacked adequate data for debugging.

Proposed Solution: To address this issue, systems suggested halting the CPU immediately after any exception occurs. This will allow the host to collect debug information related to the exception before the firmware proceeds further and trigger further exceptions due to any instability already in the system."
BT-263368,BT,2024,Connectivity,[Surface][MSFT][LNL+FmP2][IOSF][23.60.5.10]Fw exception occurred on self-host user,
BT-262766,BT,2024,Connectivity,Cleanup of NPI Product IDs from Sustain INF ,Missing build target to differentiating between NPI versus KTBR.
BT-260840,BT,2024,YB/Lost,CLONE - [HP/Quanta][SnowWhite/Regis][LNL-MX SI-2/FmP/24H2][PCIe][Top Exception] BT show YB after run ME tool or S4 stress test,
BT-260809,BT,2024,Connectivity,[CSLP][Dell][Tributo LNL][23.60.5.10][TOP Exception]BT Lost after S4 stress,
BT-260523,BT,2024,Connectivity,[UEFI][Dell_Compal_Tributo][LNL+FmP2][IOSF/USB]Bluetooth Mouse lagging in BIOS.,"Rx handling of the Data path in the PCi driver handling is optimized. 
Increasing priority of the thread or Rx processing. 
Reducing the timeout to Async Data read routine."
BT-260505,BT,2024,YB/Lost,[Acer/Compal][Icefish_LNV][QS][PCIE][TOP Exception]BT device lost during S4 cycles,
BT-258275,BT,2024,BSOD,[Lenovo ThinkPad JP][Thames2/LnL QS/FmP][PCIe] BSOD 0xBFF encountered during S4 on Thames-2 EESIT QS and BT v23.60.5.10," WDfRequestComplete with Unsuccessful is not an expected
return value for the stack. Corrected this while, HW error
event received in top error case where we will not fwd it
to stack, instead we complete the request with status
success."
BT-258267,BT,2024,BSOD,[Samsung][Mars5-16/LNL/FmP2][USB] 0x9F BSoD(ibtusb.sys) occured during aging test,Product reset by wifi during FW download is not handled properly in driver
BT-257956,BT,2024,YB/Lost,[MSFT][LNL-MX][PCI][PST] Bluetooth Yellow Bang in Sx Cycle scenarios with WI-Fi data [ Operation Mode ],
BT-257509,BT,2024,YB/Lost,[Lenovo ThinkPad JP][Thames2/LnL/FmP][QS][PCIe] BT Device lost due to TOP exception during S4 cycle,
BT-256995,BT,2024,BSOD,"[HP/IEC][Masada][LNL/FMP-BE201/24H2][PCIe] BSOD 0xA0 , 0xE6 at ibtpci.sys after reboot",
BT-256692,BT,2024,YB/Lost,[MSFT][LNL EEQS][FmP2 QS][23.60.5.9][PCIe][Factory/Test Mode]BT YB after DC mode reboot stress,
BT-255107,BT,2024,Connectivity,[Samsung][Mars5/LNL QS/FmP2 USB][STATUS_IO_TIMEOUT] BT enumerators and RFCOMM Protocol TDI disappears after hybridshutdown,FW download is failing in USB status io timeout and usb recovery is also failing. So perform PLDR instead
BT-253020,BT,2024,Connectivity,[HP/Quanta][Regis][LNL-MX QS CPU/QS FmP2/24H2][PCIe WS] BT lost after run S4(DC mode) overnight.,
BT-251408,BT,2024,YB/Lost,[Lenovo ThinkPad JP][Thames2/LnL/FmP][EVQS][PCIe][Random Signature Failure] BT Device lost in Sx Cycle with BT 23.60.5.6 and EVQS CPU EESIT SMT configuration,
BT-249593,BT,2024,BSOD,[Lenovo ThinkPad JP][Thames2/LnL/FmP][EVQS][PCIe] BSOD 0xC1_24_VRF_ibtpci due to SPECIAL_POOL_DETECTED_MEMORY_CORRUPTION when DUT is running S4 (48th cycle),Issue is driver trying to read or access unallocated memory.
BT-248403,BT,2024,Connectivity,[CSLP][LNL-MX][DELL-TRIBUTO]rQS_BE201_EVQS_CPU S4/MS/WB cycles BT lost,"ROM alive interrupt timeout in driver is 200ms, but in this issue case it came only after 250ms which resulted in this failure"
BT-248088,BT,2024,YB/Lost,[MSFT][LNL B0 + FmP2][IOSF][23.60.5.6]Running DRTU BT driver YB,"OEM Tools (DRTU) using Intel Hard reset cmd to exit from DTM for Linked mode tests, but this resulted in BT on USB going to Low speed device which is random case but observed 1/10 times in DRTU tests. It is known issue from pulsar but we don't have a solution for Low speed device.
Also for ibtpci, Hard reset can move BT fw to bad state. So moving to ShHwreset for ibtpci instead of hard reset from applications"
BT-247776,BT,2024,Connectivity,[HP][Baymax][MTL/GfP2-AX211/Win11 24H2][HP InstaDock] System cannot send HP Dock beacon in RS mode.,Fix handles InstaDock Beacon Reconfiguration when windows enter into RS mode .
BT-247163,BT,2024,Connectivity,[Samsung][Allrounder2/CML/JfP/RPL/GfP][Win10/19045] BT LE mouse stop working and BT unknown device.,"he function dwc_otg_flush_in_ep_Irq() is called to flush both event and
ACL buffers. Event buffer is deallocated using hcapi_ReleaseEventBuf().
But by mistake ACL buffer also attempted to deallocate with the same
API hcapi_ReleaseEventBuf(). As ACL buffer pointers are not there in the
event buffer pointer database, ACL buffer deallocation attempt will end
with fatal exception.

Added additional check in the function dwc_otg_flush_in_ep_Irq() to
deallocate event buffer with API hcapi_ReleaseEventBuf() and ACL buffer
with tld_ReleaseDataBlock();"
BT-244631,BT,2024,BSOD,[HP] Instadock [Baymax][MTL][GFP2-AX211][Win11 24H2] The system got BSOD 50 after plugging the dock connecter to register.,"Usb Notify callback has a buffer for ""device symbolic name""
of type unicode string. Driver has to compare this string
with HPDock Vid string. This comparison logic was dereferencing
the callback buffer beyond its array boundary.
This fix handles the pointer offset count within the array
boundary."
BT-242267,BT,2024,BSOD,[Lenovo-ThinkPad JP][Thames2/LnL/FmP][EVQS][PCIe] BSOD BC_BTHMINI_VERIFIER_FAULT (bff) on bthmini.sys when execute warm boot.,"While powering down in reboot scenario, FDO is moving to D3 final and PDO moved to D2, but PDO went back to D0 due to an IOCTL received from MSFT stack and wdfrequestcomplete is done with STATUS_DEVICE_BUSY which is not accepted by the stack as per msdn which can accept only STATUS_SUCCESS and if fails with STATUS_CANCELLED with proper data. "
BT-241749,BT,2024,Connectivity,[HP]LNL EVQS CPU RVP][FmP rQS] ANT tool BT PPAG cmd fail ,Missing integration of PPAG support in PCI Test mode driver.
BT-241656,BT,2024,Connectivity,[MSFT][LnL][PCIE][HCITOOL]hcitool not responding to rdbdaddr command on BT over PCIe,"Hcitool was not having ibtpci transport support available.
Added the ibtpci transport support to the hcitool to inquired rdbdaddr in testmode and inquire other commands for operational driver

Removed registry-based driver detection, instead opening the device interface and reading the Bluetooth device driver string from the device manager."
BT-241289,BT,2024,Connectivity,[Panasonic][Bluetooth][Whiskey Lake][JfP]CANNOT access internet using the bluetooth hotspot connection,"As part of Blank OTP identification, The frozen SKU Product Identifiers are not considered. This resulted into JfP being considered as Blank silicon."
BT-235950,BT,2024,Connectivity,[Samsung][Airforce-15/WHL/JfP2][Win10/Win11] LE mouse stop working after upgrade BT driver from 22.x to 23.10 or 23.30,"As part of Blank OTP identification, The frozen SKU Product Identifiers are not considered. This resulted into JfP being considered as Blank silicon."
BT-234714,BT,2024,Connectivity,[Samsung][Venus3-16/RPL/GfP2] Late LE audio reconnection of second bud (Galaxy Buds2 Pro),DCR 2640
BT-224323,BT,2024,BSOD,[Samsung][Mars4-16/MTL/GfP2][TBT] When connecting <AORUS GTX 1070 Gaming Box> item the system occurs BSoD: CA,"Root cause:

When device moving to D3 Final, Framework should remove the driver objects and corresponding pdo's associated, but in a case where DUT connecting with an external HD, which triggered device to move the DUT to D3 Final and while resuming back to D0, where the corresponding associated PDO's are not removed and so driver trying to create again on D0 entry caused the bugcheck."
BT-223470,BT,2024,BSOD,"[Honor][Huaqin][MooreA][Meteor Lake][Ax211][BSOD][BT_23.30]After connecting the lightning port of the testing machine to TBT4 storage, a BSOD must appear, pointing to the BT drive","Root cause:

When device moving to D3 Final, Framework should remove the driver objects and corresponding pdo's associated, but in a case where DUT connecting with an external HD, which triggered device to move the DUT to D3 Final and while resuming back to D0, where the corresponding associated PDO's are not removed and so driver trying to create again on D0 entry caused the bugcheck."
BT-216334,BT,2024,Connectivity,[Honor][Huaqin][DarwinA][MTL][AX201][22H1[20%][Fatal Exception][23.10]BT exception,"The EB with the fix provided as part of jira BT-205148, with this EB the issue is not reproduced."
BT-213904,BT,2024,Connectivity,"[LNL] Remove folder names, file names and any other text in the installers and INFs indicating ",There is no requirement available for Folder naming conventions or Layout structure.  This has been identified as part of release layouts for PCI.
BT-213877,BT,2024,Connectivity,[Honor][Huaqin][DarwinA][MTL][AX201][22H1[20%][Fatal Exception][23.10]BT exception,"In SSP procedure, when we have collision, not handled properly, the bit mask which is used to check collision is not used any where, we need to use the different bit mask, updated the check with proper bit mask to handle the collision.                                                                                              When the role is peripheral, while sending IO Capabilities response via lmp, we need to clear some of the states. like BTH21_SSP_LMP_IO_CAP_TX, BTH21_SSP_INITIATOR, Taken care of that."
BT-211940,BT,2024,Connectivity,[Huangxianwei][BT][Huawei][VangogH][MTL][PVT]New ADV APIs: IOCTL_IBT_START_ADVERTISER/IOCTL_IBT_STOP_ADVERTISER command failed with Error code 31 during S4 testing.,WokItem for WakeReq is not closed gracefully in error conditions.
BT-209225,BT,2024,YB/Lost,[HP][Regis][LNL/FmP ES1 ES2/Win11] BT PCIe will YB or lost or interrupt timeout during D0/D3 transition test. (RVP can repro),Missing Dx to D0 Implementation during Beta1 drop.
BT-208709,BT,2024,YB/Lost,[HUAWEI][HUAQIN][FlemingH][Intel MTL][Intel AX 201][BT][Win11] BT YB during FW downloading for power-circle(warm boot) scenario.,Root cause for Signature verification failure is not available yet. This is currently under investigation by ROM team.
BT-205823,BT,2023,YB/Lost,[HUAWEI/HUAQIN][FlemingH/MTL/HrP][Signature Failure][Win11] BT YB(10) when running MS(Hibernate) or S4 circles testing,Root cause for Signature verification failure is not available yet. This is currently under investigation by ROM team.
BT-205785,BT,2023,Connectivity,[FCCL][MTL][AX211][Signature Failure] Bluetooth Lost (Unknown USB Device) in HS cycle stress test on MTL w/ AX211,Root cause for Signature verification failure is not available yet. This is currently under investigation by ROM team.
BT-205482,BT,2023,Connectivity,[HP][InstaDock] DUT can't advertise beacon in S4/S5 even using a PG3-disabled BIOS ,"1: Change in HP bios configuration structure , was not aligned with driver configuration code .
2:  Regression due to CFA refactoring patch "
BT-205148,BT,2023,Connectivity,[Honor][Huaqin][DarwinA][MTL][AX201][23.10.0.2][System Exception][22H1[20%]Bluetooth firmware crash,Root caused the issue to be same as BT-149082
BT-205123,BT,2023,Connectivity,[HUAWEI][HUAQIN][FlemingH][Intel MTL][Intel AX 201][BT][Win11]The bluetooth driver is lost when running disable/enable bluetooth driver test.,"The previous fix of doing soft disconnect to recover from USB Erratic error was not working with integrated solution.
So protecting the USB soft disconnect on erratic error for discreate products only."
