issue_year,jira_id,jira_is_sw_change,ips_title,technology,platform,jira_platform,ips_platform,ips_created_date,ips_closed_date,ips_priority,deduced_issue_category,category_confidence,jira_exposure
2026,,false,[HP][Snowball24C2_WildheartOC][BE200][ARL-S]  BT SMONO on ARL S did not enable successfully.,BT,Arrow Lake,,Arrow Lake-S,2026-01-28 07:25:40,2026-03-31 09:18:26,High,Connectivity,0.1759,2-High
2026,,false,"[MSI][PTL][BE211][B211_PTL-4Xe_wifi 7][0x20100505][YB] Wifi yellow bang, FW assert 0x20100505",WiFi,Panther Lake,,Panther Lake,2026-01-28 02:34:06,2026-02-12 00:39:08,Critical,YB/Lost,0.99,1-Critical
2026,,false,[DELL][ARL][BE201] GNNR may randomly fail in factory side,WiFi,Arrow Lake,,Arrow Lake-H,2026-01-28 08:55:27,2026-03-19 02:09:33,High,Connectivity,0.1035,2-High
2026,,false,[Mechrevo][Alstonel[RPL_HX]BE200 BT YB or BT lost during auto coldboot/S4 test.,BT,Raptor Lake Client Platforms,,Raptor Lake Client Platforms,2026-01-29 06:48:46,2026-02-27 06:05:53,High,YB/Lost,0.7289,2-High
2026,,false,[HP][bDT][CFR][Moomin][PTL-H][BE211][QS][W11_25H2][WHQL]Bluetooth - HciExtensionsV2 Test fail with Intel WLAN module.,BT,Panther Lake,,Panther Lake,2026-01-29 02:03:01,2026-04-17 08:25:19,High,HLK,0.3666,2-High
2026,,false,[ASUS][QUANTA][PTL][GU606A] HLK test fail - HciExtensions v2 on WhP2,BT,Panther Lake,,Panther Lake,2026-01-30 03:10:12,,Low,HLK,0.5521,4-Low
2026,,false,[Xiaomi][Huaqin][PTL][N56SRN57SR]BT connect slow,BT,Panther Lake,,Panther Lake,2026-01-30 02:25:23,2026-02-05 06:07:53,Low,Connectivity,0.2166,4-Low
2026,,false,[Acer][MacanS_ARX] BSOD when doing Burn in test for 8 hours.,BT,Arrow Lake,,Arrow Lake,2026-01-30 05:20:05,,High,BSOD,0.4725,2-High
2026,,false,[Wiko][DumasHz][RPL-R][AX201][BT] Bluetooth mouse connection failed,BT,Raptor Lake Client Platforms,,Raptor Lake Client Platforms,2026-02-02 03:16:54,2026-02-13 07:09:29,Medium,Connectivity,0.2602,3-Medium
2026,,false,[Wiko][DumasHz][RPL-R][AX201][BT]Bluetooth transfer speed is slow,BT,Raptor Lake Client Platforms,,Raptor Lake Client Platforms,2026-02-02 09:34:57,2026-03-03 03:41:25,Medium,Performance,0.4565,3-Medium
2026,,false,[Lenovo-Ideapad][YOGA9P 16][PTL/BE211][25H2] media player error with one headset connect,BT,Panther Lake,,Panther Lake,2026-02-02 07:07:56,2026-02-05 03:42:50,Medium,Connectivity,0.1968,3-Medium
2026,,false,[Lenovo][Kailash][PTL][BE211][25H2]The unit show BSOD 0x10D While preloading,WiFi,Panther Lake,,Panther Lake,2026-02-02 07:02:49,2026-02-05 06:16:47,Medium,BSOD,0.3442,3-Medium
2026,,false,[Xiaomi][Huaqin][N56SR\N57SR][PTL]BT lost after disconnect a BT headphone,BT,Panther Lake,,Panther Lake,2026-02-02 05:53:04,2026-03-09 02:11:35,Medium,Connectivity,0.99,3-Medium
2026,,false,"[Honor][LuxsharePC][Bingchuan][DVT][25H2]451-iperf Download interruptedF/R: 1/1U, 2/45C",WiFi,Panther Lake,,Panther Lake,2026-02-03 01:24:51,2026-03-03 02:53:56,Medium,Connectivity,0.1561,3-Medium
2026,,false,[lenovo_ptl_paris]WLAN error code 14 while doing S5 stress test,WiFi,Panther Lake,,Panther Lake,2026-02-03 08:51:47,2026-03-12 07:52:18,High,YB/Lost,0.1482,2-High
2026,,false,[ASUS/PEGA][TP3407AA][PTL] System show BSOD 0x139 if disabled BT then rotate DUT,BT,Panther Lake,,Panther Lake,2026-02-03 03:45:45,2026-03-13 05:38:48,Low,BSOD,0.2799,4-Low
2026,,false,"[Acer/Compal] Bluetooth Audio Offload setting doesnt show ""Intel Corporation""",BT,Wildcat Lake,,Wildcat Lake,2026-02-04 07:26:27,,Medium,YB/Lost,0.1393,3-Medium
2026,,false,[Samsung][Vesta3-13 RPL][GfP2][P260203-06258] Cannot reconnect to BT mouse,BT,Raptor Lake Client Platforms,,Raptor Lake Client Platforms,2026-02-04 04:02:46,2026-02-26 05:55:58,High,Connectivity,0.1598,2-High
2026,,false,[Lenovo/Consumer][Compal][PTL-P][BE211/BE213][ThinkCentre X AIO][SIT]Units lost WIFI device when run STPM_HS,WiFi,Panther Lake,,Panther Lake,2026-02-04 07:49:05,2026-03-04 04:09:47,High,YB/Lost,0.2179,2-High
2026,,false,"[NEC][LCFC][PTL[Yukimura-IP][25H2][FVT][BE211]""Request timed out"" message show in EXECping.log after resuming from RS mode.[FR:4/4times,100%][EUT FR:2/2units]",WiFi,Panther Lake,,Panther Lake,2026-02-04 01:25:22,2026-04-09 06:45:05,High,Power Consumption,0.198,2-High
2026,,false,(Copy Of 00998833) [Dell][Luxshare][Roma][WCL][Win11][ULV]Hardware Initialization Failed During Hardware Detection Phase When Executing WLAN Test via GNNR on DUT[Fail rate: 8 out of 8 times],WiFi,Wildcat Lake,,Wildcat Lake,2026-02-04 02:46:58,2026-03-11 02:34:55,High,Connectivity,0.1965,2-High
2026,,false,"[Ubuntu] [HP] iwlwifi report ""TOP Fatal error"" durning enable/disable wifi connect on HP EliteDesk 8 Mini G2i Desktop",Other,Panther Lake,,Panther Lake,2026-02-05 13:10:31,2026-04-13 07:29:21,Low,ICPS/Killer,0.1513,4-Low
2026,,false,[Lenovo Q870H8-LM2] [ME Function] WebUI Remote Control cant wake up SUT when S3 (Standby (Connected)),Other,Arrow Lake,,Arrow Lake,2026-02-06 09:08:34,2026-02-09 08:44:08,Medium,WowLAN,0.2641,3-Medium
2026,,false,"[Dell_Compal][Modularity_Slate][PTL][WhP2]Run iperf3 - command \> iperf3 -c ""IPERF_SERVER"" -n 50MB - i 5 result not successful.(F/R:6/6U,6/18T)",WiFi,Panther Lake,,Panther Lake,2026-02-06 02:08:54,2026-03-11 02:20:00,High,Connectivity,0.2371,2-High
2026,,false,[ASUS][AX211][25H2]Bluetooth instability with multiple connections,BT,Raptor Lake Client Platforms,,Raptor Lake Client Platforms,2026-02-06 03:52:43,2026-03-09 09:39:37,Medium,Connectivity,0.2056,3-Medium
2026,,false,[Honor][LUX][NvwaC][ARL-HX][AX211]The wifi cant get internet,WiFi,Arrow Lake,,Arrow Lake-Hx,2026-02-08 09:09:54,2026-03-30 01:59:30,High,BSOD,0.1903,2-High
2026,,false,[Samsung][GB6-Ultra-16 PTL] Audio Renderer error occurs when watching Youtube with AirPods Max connected,BT,Panther Lake,,Panther Lake,2026-02-09 07:16:31,2026-03-25 03:35:12,High,Connectivity,0.1897,2-High
2026,,false,[Panasonic][PTL][WhP2] DRTU Output power is NG when Dynamic SAR is enabled,WiFi,Panther Lake,,Panther Lake,2026-02-09 05:14:01,,High,RF,0.6776,2-High
2026,,false,[Honor][LuxsharePC][ZhuqueC][Pre-MP][25H2]BT-Screen Off Standby,BT,Panther Lake,,Panther Lake,2026-02-09 03:33:42,2026-02-09 09:03:05,Medium,YB/Lost,0.2158,3-Medium
2026,,false,[HP][26C2 Salute LNL][AX211] Intel AX211 6GHz throughput reaches only about 1545 Mbps and fails to meet HPs 1700 Mbps specification.,WiFi,Lunar Lake,,Lunar Lake,2026-02-09 08:09:53,,High,Performance,0.1919,2-High
2026,,false,[Razer][BYD][PTL-H][Sonya12]Reboot BSOD 0x133,WiFi,Panther Lake,,Panther Lake,2026-02-10 05:48:32,2026-02-24 02:47:13,High,BSOD,0.416,2-High
2026,,false,[WiFi][Bluetooth] Abnormal shutdown occurs at power cycle test with 24.20 driver,BT,Meteor Lake,,Meteor Lake,2026-02-10 08:31:49,2026-06-18 05:28:57,Medium,Performance,0.1243,3-Medium
2026,,false,[MSI][Compal][LMMIC_LMMID][WCL]HLK-Bluetooth - NonUsbUsesMicrosoftStack1,BT,Wildcat Lake,,Wildcat Lake,2026-02-10 08:48:49,2026-05-12 02:53:08,High,HLK,0.4112,2-High
2026,,false,[Dell_Compal][SLT14][PTL][GfP2]Stress_WB_BSOD: DRIVER_POWER_STATE_FAILURE(0x9F) with dump.(FR:1/54U).,WiFi,Panther Lake,,Panther Lake,2026-02-10 05:19:00,2026-02-11 00:15:15,High,BSOD,0.1583,2-High
2026,,false,[Dell_Compal][Redstone][ARL][GaP2]Windows_Stress_CB/S4_Device YB_Bluetooth,BT,Arrow Lake,,Arrow Lake-Hx,2026-02-10 02:53:59,2026-05-12 07:37:35,High,HLK,0.1072,2-High
2026,,false,"[Honor][LuxsharePC][ZhuqueC][Pre-MP][25H2]After reboot,bt icon disappeared",BT,Panther Lake,,Panther Lake,2026-02-10 09:17:36,2026-03-12 07:15:01,High,YB/Lost,0.3334,2-High
2026,,false,[Samsung][ADL][AX211][MDECON-1151] P2P Connection Drop,WiFi,Alder Lake,,Alder Lake,2026-02-10 09:27:19,2026-03-03 02:12:12,High,P2P,0.4608,2-High
2026,,false,[Dell][Wistron][Blade16 PTL] BE211 / BE213 lost one seconds during normal use in OS,WiFi,Panther Lake,,Panther Lake,2026-02-10 02:39:06,2026-04-09 03:09:15,High,Connectivity,0.1415,2-High
2026,,false,[Lenovo][Compal][PTL][BE211_1216][Yoga_Slim 7 14IPH11] BT mouse not work and show YB in DM after resume from MS.,BT,Panther Lake,,Panther Lake,2026-02-11 07:21:38,2026-03-02 02:31:55,High,YB/Lost,0.5246,2-High
2026,,false,V740TU_AX101_BT_YB_CONTINUALLY,BT,Meteor Lake,,Meteor Lake,2026-02-11 08:37:42,2026-05-07 09:37:39,High,YB/Lost,0.4841,2-High
2026,,false,[GU606A_BE211] Get Tx Power Delta Limits issue,WiFi,Panther Lake,,Panther Lake,2026-02-12 02:50:36,,High,RF,0.1822,2-High
2026,,false,Wi-Fi Always auto Connect to 2.4Ghz on INDONESIA,WiFi,Alder Lake,,Alder Lake,2026-02-12 04:08:35,2026-03-03 02:27:09,High,Connectivity,0.116,2-High
2026,,false,[Honor][FermiB][RPL][AX201] p2p set channel failed,WiFi,Raptor Lake Client Platforms,,Raptor Lake Client Platforms,2026-02-12 08:46:04,2026-04-21 08:22:24,Medium,P2P,0.3357,3-Medium
2026,,false,Media Player will report an error 0x8889000F when connecting two headphone and change headphone output,BT,Panther Lake,,Panther Lake,2026-02-12 02:42:54,2026-02-23 03:11:01,High,Connectivity,0.1934,2-High
2026,,false,"(01000136 )[ASUS/Intel][CSBU][GX651AR][PTL+BE211] During idle state, the machine WLAN YB code 10 and BT lost",WiFi,Panther Lake,,Panther Lake,2026-02-12 09:30:52,2026-03-10 02:41:54,High,YB/Lost,0.99,2-High
2026,,false,[Lenovo-Ideapad][Wistron][TB1416 Gen8][IRL][Intel AX203] WiFi lag issue in India,WiFi,Raptor Lake Client Platforms,,Raptor Lake Client Platforms,2026-02-13 08:16:42,2026-03-05 05:45:45,Critical,Performance,0.241,1-Critical
2026,,false,[ASUS][QUANTA][PTL][WhP2][GU606A/GU405A] WIFI PIE extension meet lost and resume,WiFi,Panther Lake,,Panther Lake,2026-02-13 05:57:31,2026-06-10 09:28:29,High,YB/Lost,0.1855,2-High
2026,,false,[Honor][LUX][Bingchuan&Jiguang]The TIS is abnormal when change WiFi from 5G to 2.4G,WiFi,Panther Lake,,Panther Lake,2026-02-13 09:06:43,2026-03-30 02:08:38,High,P2P,0.1883,2-High
2026,,false,[ASUS][Huaqin][B3-B5-P3_ARL][Window11 25H2]HLK System Audio - Hardware Offload of Audio Processing test failed on BT speaker,BT,Arrow Lake,,Arrow Lake-H,2026-02-13 00:57:19,,High,HLK,0.3359,2-High
2026,,false,[Clone 00991674) [Thinkpad][ARL][BE201][X13GEN6][24H2] Reduced Signal Strength,WiFi,Arrow Lake,,Arrow Lake,2026-02-15 13:36:01,,High,P2P,0.0991,2-High
2026,,false,[Lenovo_PTL_Blanc3][Lenovo_PTL_Cook3][25H2]Media Player will report an error 0x8889000F when connecting two headphone and change headphone output,BT,Panther Lake,,Panther Lake,2026-02-23 02:33:28,2026-03-16 08:48:30,High,Connectivity,0.2049,2-High
2026,,false,[DELL]Latitude 7450 + BE200/Latitude 5530  adapter intermittent disconnection issue,WiFi,Meteor Lake,,Meteor Lake,2026-02-23 02:52:30,2026-05-13 02:15:43,High,Connectivity,0.99,2-High
2026,,false,[Honor][BingchuanC][PTL][AX211] Wi-Fi yellow icon,WiFi,Panther Lake,,Panther Lake,2026-02-24 02:36:56,2026-03-30 02:09:32,Medium,YB/Lost,0.1692,3-Medium
2026,,false,[HP_QTA_bnb]Velveeta14_Bluetooth button show off when resume from S5/reboot with BT LE headset connecetd.,BT,Lunar Lake,,Lunar Lake,2026-02-24 07:04:31,2026-04-17 08:19:35,Low,YB/Lost,0.2222,4-Low
2026,,false,"Bluetooth device list show many ""unknown devices"" when pairing a new BT device",BT,Arrow Lake,,Arrow Lake,2026-02-24 02:11:10,2026-03-31 06:37:10,High,YB/Lost,0.3726,2-High
2026,,false,FCC/IC Certification Support for AX210NGWG.NV on Linux,Other,Unassigned,,Unassigned,2026-02-24 10:46:04,2026-03-30 02:44:53,High,ICPS/Killer,0.1648,2-High
2026,,false,"[Lenovo][Compal][Legion 5 15IAX11][ARL-HX][Intel AX1657i Killer] Sound output will change to BT headphone after connect BT headphone for about 20 seconds.(F/R:2/2units,4/8cycles)",BT,Arrow Lake,,Arrow Lake-S,2026-02-24 03:03:58,2026-03-10 02:25:47,High,Connectivity,0.1628,2-High
2026,,false,[PTL_WhP2_BM24Xmk2MVT] Wi-Fi YB / Wi-Fi YB and BT NG,WiFi,Panther Lake,,Panther Lake,2026-02-24 03:28:42,2026-03-12 23:41:04,Critical,YB/Lost,0.4934,1-Critical
2026,,false,[HP][IEC][Merino][Win11 25H2][PTL][WhP2/GfP2][SIO2455614]Sometimes cannot connected to WPA3-Enterprise EAP-TLS Unifi AP,WiFi,Panther Lake,,Panther Lake,2026-02-24 07:33:13,2026-06-25 06:52:11,High,Connectivity,0.1486,2-High
2026,,false,"[Lenovo][Huaqin][TB_1416+_Gen8][PTL][Win11_25H2][MP] BE213 HWID show uncorrect HWID ""PCI\VEN_8086&DEV_E476&SUBSYS_00008086""(FR:90/653 UUTs",BT,Panther Lake,,Panther Lake,2026-02-25 13:24:27,2026-03-10 02:20:37,Medium,Performance,0.17,3-Medium
2026,,false,[Honor][Huaqin][LvzhouD][PTL][Intel AX211][WiFi][25H2]WLAN driver is YB,WiFi,Panther Lake,,Panther Lake,2026-02-25 12:36:28,2026-03-23 03:04:47,Medium,YB/Lost,0.2832,3-Medium
2026,,false,"[Lenovo ThinkPad China][LCFC][WCL][Kunlun2.0][AX211]EUT occur BSOD 0x7E during longrun AC-FB stress test(FR: 1/ 18units, 1/3497trails)",WiFi,Wildcat Lake,,Wildcat Lake,2026-02-25 03:14:15,2026-04-14 05:50:54,Medium,BSOD,0.4387,3-Medium
2026,,false,[Lenovo ThinkPad][LCFC][PTL][BE211][Avon/Nile] WiFi OTA low tpt with 24.20.2.1,WiFi,Panther Lake,,Panther Lake,2026-02-26 08:30:20,2026-04-21 03:59:13,High,Performance,0.1907,2-High
2026,,false,"[Acer][Stingray_PTL][Windows11_25H2][Network connection is shown as ""Wired Network"" although the network is connected via Wi-Fi module.]",WiFi,Panther Lake,,Panther Lake,2026-02-26 09:59:43,,Medium,Connectivity,0.1763,3-Medium
2026,,false,[Dell][WCL][Congo][GfP2] DRTU is not working with 24.20.1.2 on GfP2,Other,Wildcat Lake,,Wildcat Lake,2026-02-26 02:06:33,2026-04-01 00:30:09,High,OEM Tools,0.191,2-High
2026,,false,[Lenovo][Poseidon][PTL][Win11][SVT]BT HLK CIS Establishment Test fail,BT,Panther Lake,,Panther Lake,2026-02-26 08:42:20,2026-03-02 02:14:17,High,HLK,0.507,2-High
2026,,false,[Lenovo ThinkPad][LCFC][PTL][BE211][Avon/Nile] WiFi OTA low tpt with 24.20.2.1,WiFi,Panther Lake,,Panther Lake,2026-02-26 05:55:50,2026-03-05 04:45:44,High,Performance,0.1907,2-High
2026,,false,[Honor][Huaqin][LvzhouC&LinhaiC][PTL][Intel AX211][WiFi][25H2]PC cannot detect the Bluetooth mouse.,BT,Panther Lake,,Panther Lake,2026-02-26 13:42:19,2026-03-09 02:14:01,Medium,Connectivity,0.3019,3-Medium
2026,,false,[Acer][Stingray_PTL][Windows11_25H2][Intel Killer Performance Suite display garbled text under JA],WiFi,Panther Lake,,Panther Lake,2026-02-26 09:07:20,2026-03-12 01:05:29,Medium,ICPS/Killer,0.2578,3-Medium
2026,,false,[HP][Quanta][Cheddar 13][WCL][Win11 25H2][AX211] DRTU tool v24.20.1.2 Beta is unable to switch the mcc on AX211,Other,Wildcat Lake,,Wildcat Lake,2026-02-26 06:39:20,2026-03-16 01:46:01,High,OEM Tools,0.2815,2-High
2026,,false,[HP][3LS][MasadaNX][Win11 24H2][LNL][BE201] Excessive Roaming issue after Wifi 6,WiFi,Lunar Lake,,Lunar Lake,2026-02-26 01:46:07,2026-04-13 14:20:47,Critical,Roaming,0.2852,1-Critical
2026,,false,[NEC][LCFC][PTL[Yukimura-IP][25H2][FVT][BE211]There is no sound output from BT headset after resuming from MS/S5.[EUT FR:2/2units],BT,Panther Lake,,Panther Lake,2026-02-27 10:58:34,2026-04-09 07:45:55,High,Connectivity,0.2584,2-High
2026,,false,X9-14GEN1 connect BT headset mic not working,BT,Lunar Lake,,Lunar Lake,2026-02-27 06:00:06,2026-05-12 02:53:48,Low,Connectivity,0.2933,4-Low
2026,,false,[Honor][LuxsharePC][Bingchuan][25H2]24.20BT driver issue,BT,Panther Lake,,Panther Lake,2026-02-28 09:07:47,2026-03-25 02:21:16,High,YB/Lost,0.99,2-High
2026,,false,[Honor][LuxsharePC][Bingchuan][25H2]24.20BT driver disappeared (609001033),BT,Panther Lake,,Panther Lake,2026-02-28 08:46:21,2026-03-12 07:10:25,High,YB/Lost,0.233,2-High
2026,,false,"[Lenovo][Wistron][PTL-H][BE211][Curie3]IO On/Off from BIOS, system will hang",WiFi,Panther Lake,,Panther Lake,2026-03-02 08:09:48,2026-03-23 08:46:50,High,System Hang,0.1467,2-High
2026,,false,[Lenovo-Ideapad][YOGA9P 16][PTL/BE211][25H2] cant change volume with Lenovo Wireless Stereo Headset,BT,Panther Lake,,Panther Lake,2026-03-02 02:30:37,2026-03-06 06:19:43,Medium,Connectivity,0.256,3-Medium
2026,,false,[BYD][X86_POS_S12][MTL-U][EVT][SKU1]AX211 WIFI 11AX 6GHZ RF performance fail,WiFi,Meteor Lake,,Meteor Lake,2026-03-02 09:48:31,2026-04-22 02:49:29,High,Connectivity,0.1743,2-High
2026,,false,[DELL Compal][Bolan]Intel BE201 WiFi signal Drop and Network Disconnection,WiFi,Lunar Lake,,Lunar Lake,2026-03-02 01:44:28,2026-04-09 03:30:59,High,Connectivity,0.99,2-High
2026,,false,"[Lenovo ldeaPad][LCFC][ARL-HX-Refresh[Hermes2.0][25H2][SIT][BE200]BT Lost during WB stress test, (FR: 1/40Units)",BT,Arrow Lake,,Arrow Lake-Hx,2026-03-02 01:30:34,2026-03-27 06:23:56,High,YB/Lost,0.2927,2-High
2026,,false,[HP][SDC][G2i-Gouda-PTL] BE211 Wlan YB during run-in process (MV phase factory),WiFi,Panther Lake,,Panther Lake,2026-03-03 07:34:02,,High,YB/Lost,0.3661,2-High
2026,,false,[Samsung][PTL][BE211]Wi-Fi Performance Degradation on 6GHz Band during USB Device Connection,WiFi,Panther Lake,,Panther Lake,2026-03-03 09:00:44,,High,Connectivity,0.3433,2-High
2026,,false,"[ASUS][B3604CVF][AX211] After scan Samsung TV, Miracast connect fail",WiFi,Raptor Lake Client Platforms,,Raptor Lake Client Platforms,2026-03-03 01:25:09,2026-03-12 09:34:47,Critical,P2P,0.6105,1-Critical
2026,,false,[DELL][Compal][Slate14-PTL]SUT will hang black screen and show 1A8W by BE211(sin,WiFi,Panther Lake,,Panther Lake,2026-03-03 08:25:32,2026-04-09 03:37:32,High,System Hang,0.235,2-High
2026,,false,[VAIO][Quanta][PTL][SPKZ][WHQL][BE211] BT connectivity test failed items,BT,Panther Lake,,Panther Lake,2026-03-03 09:31:05,2026-03-06 01:11:10,Critical,HLK,0.1714,1-Critical
2026,,false,"[Lenovo ldeaPad][LCFC][ARL-HX-Refresh[Hermes2.0][25H2][SIT][BE200]Some 5XXX error and BT Lost during WB stress test, (FR: 1/40Units)",WiFi,Arrow Lake,,Arrow Lake-Hx,2026-03-03 05:36:09,2026-04-10 07:57:43,High,YB/Lost,0.2383,2-High
2026,,false,[HP][PAS]Media Player pop-up Error code when enable PAS,BT,Panther Lake,,Panther Lake,2026-03-03 08:18:04,2026-04-17 08:21:17,High,Connectivity,0.1521,2-High
2026,,false,HP 3LS - SIP129198 - EB 640 G11 (Rex14)/ Win 11 25H2 / Tata Play/ IN / Intel AX211 interm,WiFi,Meteor Lake,,Meteor Lake,2026-03-03 09:36:21,,Medium,Connectivity,0.1704,3-Medium
2026,,false,"[Lenovo][Wistron][PTL-H][BE211][Curie3] Change endpoint, Samsung LE headset have remain signal",BT,Panther Lake,,Panther Lake,2026-03-03 09:27:50,2026-03-18 01:04:20,High,Connectivity,0.2209,2-High
2026,,false,[Dell][Compal][Arches MTL] Mic - Voice Breaks during Conference Call,WiFi,Glacier Falls,,Glacier Falls,2026-03-04 06:57:14,2026-04-14 01:24:37,High,Connectivity,0.2284,2-High
2026,,false,[EPSON][BE200] Unable to establish a 320MHz connection,WiFi,Arrow Lake,,Arrow Lake-S,2026-03-04 07:52:30,,High,Connectivity,0.2247,2-High
2026,,false,"[HP/3LS] SIP129185 - Dragonfly (Empire) / Win11 24H2 / Ministry of Finance, Japan (MOF) / GA / Random communication error on Intel wireless AX200 after upgrading to 24H2 / PC APJ",WiFi,Whiskey Lake,,Whiskey Lake,2026-03-04 08:29:38,,Medium,P2P,0.1958,3-Medium
2026,,false,[Lenovo][Poseidon][PTL][Win11][SVT]TWS headset only show one connect,BT,Panther Lake,,Panther Lake,2026-03-04 14:37:46,2026-03-18 11:10:45,Medium,Connectivity,0.2463,3-Medium
2026,,false,Clevo_ARL-HX&Refresh_TA_873917_Bluetooth Device is Lost in S4 Cycling Test,BT,Arrow Lake,,Arrow Lake-Hx,2026-03-04 01:47:42,2026-03-31 07:45:11,Medium,YB/Lost,0.4861,3-Medium
2026,,false,"[Lenovo ldeaPad/Consumer][LCFC][PTL 4Xe][BE211][HuaGuoShan A1]WLAN always show YB with error code 10 during MS stress test, FR: 1/150Units",WiFi,Panther Lake,,Panther Lake,2026-03-05 06:12:41,2026-03-12 06:53:47,High,YB/Lost,0.99,2-High
2026,,false,"[NEC][LCFC][PTL[Yukimura-IP][25H2][FVT][BE211]BT device auto disconnect durinng normal use, FR: 1/10cycles",BT,Panther Lake,,Panther Lake,2026-03-05 05:44:49,2026-06-17 05:55:05,High,Connectivity,0.99,2-High
2026,,false,Users experience frequent disconnections during roaming between access points when 802.11ax is enabled,WiFi,Meteor Lake,,Meteor Lake,2026-03-05 03:06:51,2026-04-07 09:15:56,High,Roaming,0.6985,2-High
2026,,false,[WIKO][Longcheer][MarseilleJ][Win11][Intel-PTL][AX211][WiFi]Connect 2.4G WiFi fail.,WiFi,Panther Lake,,Panther Lake,2026-03-05 08:59:04,2026-03-23 01:27:44,Medium,Connectivity,0.3038,3-Medium
2026,,false,[Lenovo IdeaPad/Consumer][Wistron][WCL][AX211NGW][Dairu II] DRTU tool abnormal,Other,Wildcat Lake,,Wildcat Lake,2026-03-05 09:35:06,2026-03-06 05:53:17,Critical,OEM Tools,0.2823,1-Critical
2026,,false,[WIKO][Longcheer][MarseilleJ][Win11][Intel-PTL][AX211][BT]It occured 0x7E/0xD1 BSOD when delete bluetooth devices in settings.,BT,Panther Lake,,Panther Lake,2026-03-05 08:03:59,2026-03-17 02:43:37,High,BSOD,0.2689,2-High
2026,,false,[Samsung][GfP2][GB6-14NT PTL] SmartThings does not work,BT,Panther Lake,,Panther Lake,2026-03-05 03:50:25,2026-03-26 02:49:45,High,Connectivity,0.226,2-High
2026,,false,"[Lenovo][Compal]PTL][BE211][ideapad S5P]Unit cannot change volume by pressing F2/F3 after resume from S4/WB/CB with BT device connected(F/R:2/2units,4/4cycles)",BT,Panther Lake,,Panther Lake,2026-03-06 10:23:29,2026-03-23 17:00:07,High,YB/Lost,0.2478,2-High
2026,,false,[Dell][Congo WCL] [Prework] WiFi_Function with WRT and CITUChecker tool verify,WiFi,Wildcat Lake,,Wildcat Lake,2026-03-06 07:05:00,2026-03-10 10:03:12,High,OEM Tools,0.4233,2-High
2026,,false,[GX651A_BE211] Modern Standby BT lost,BT,Panther Lake,,Panther Lake,2026-03-06 03:10:41,2026-04-28 06:29:30,High,YB/Lost,0.3647,2-High
2026,,false,[Lenovo][compal][PTL-P][BE211][Kailash] BE211 cant connect to WiFi 6G AP,Other,Panther Lake,,Panther Lake,2026-03-09 01:02:52,2026-03-19 02:20:26,High,Connectivity,0.1724,2-High
2026,,false,Network disconnects intermittently when 802.11r is enabled,WiFi,Raptor Lake Client Platforms,,Raptor Lake Client Platforms,2026-03-09 01:07:08,2026-04-21 08:43:08,High,Roaming,0.1604,2-High
2026,,false,[DELL][Compal][Slate14-PTL] WiFi sensing parameter improve,WiFi,Panther Lake,,Panther Lake,2026-03-09 02:19:50,2026-04-14 01:38:34,High,Connectivity,0.1674,2-High
2026,,false,[ASUS VZEDC]NVL-S Wi-Fi/BT Exclamation Mark,WiFi,Nova Lake,,Nova Lake,2026-03-09 09:10:43,2026-05-08 10:41:35,Critical,YB/Lost,0.2199,1-Critical
2026,,false,[Honor][MooreB][ARL][AX211] softap,WiFi,Arrow Lake,,Arrow Lake,2026-03-10 12:28:44,2026-03-30 02:13:53,High,P2P,0.3045,2-High
2026,,false,[Dell][GhostRiderPTL] BE211 BT device_Intel(R) Dual Bluetooth(R) PCI Enumerat YB,BT,Panther Lake,,Panther Lake,2026-03-10 10:44:11,2026-04-08 16:34:35,High,YB/Lost,0.5044,2-High
2026,,false,EB8 G1i 14 Next Gen AI PC/Win11 24H2/Deloitte/WLAN drop after sleep&roam,WiFi,Lunar Lake,,Lunar Lake,2026-03-10 18:30:23,,Medium,P2P,0.1358,3-Medium
2026,,false,[HP][Wistron][25C1_Turbine_LNL][FmP2/GfP2][BT over USB] [Win11 25H2 Build 26200.7922] Rare BT SMONO enablement failure on Turbine LNL and missing Format when Microphone is active option (FR:1/10),BT,Lunar Lake,,Lunar Lake,2026-03-10 07:34:16,2026-05-07 09:41:25,High,Connectivity,0.1847,2-High
2026,,false,"[NEC][LCFC][PTL[Maetel-IP][25H2][SIT][BE211]Occurred Wi-Fi low throughput and disconnection issue on 2.4GHz when do ""5773PA 2.4G PM Scenario1"" test.",WiFi,Panther Lake,,Panther Lake,2026-03-10 04:29:05,2026-04-09 06:19:01,High,Connectivity,0.99,2-High
2026,,false,"[HP][PAS]When adjusting the volume of the JBL M3 on the PAS sharing page, the audible volume did not change",BT,Panther Lake,,Panther Lake,2026-03-11 10:50:14,,High,Connectivity,0.3281,2-High
2026,,false,"[honor][luxshare][nvwaC][25H2][BT]Blue screen 0XD1.(F/R:1/6u,1/6c)",BT,Arrow Lake,,Arrow Lake-Hx,2026-03-11 06:55:48,2026-03-17 01:34:28,High,BSOD,0.1756,2-High
2026,,false,[PTL][WhP2] How to test Bluetooth HADM (Channel Sounding) with DRTU,BT,Panther Lake,,Panther Lake,2026-03-11 07:06:41,2026-03-16 11:57:09,High,OEM Tools,0.1567,2-High
2026,,false,Bluetooth Brodcast function not work in OS beta image 26220.7961,BT,Panther Lake,,Panther Lake,2026-03-11 08:10:01,,Low,BIOS,0.1769,4-Low
