issue_year,jira_id,jira_is_sw_change,ips_title,technology,platform,jira_platform,ips_platform,ips_created_date,ips_closed_date,ips_priority,deduced_issue_category,category_confidence,jira_exposure
2021,BT-48932,false,[Lenovo-Ideapad][Compal]S570][ADL-P][Win11] - Intel AX201 BT Device lost on Device Manager. ( F/R: 100%),BT,Alder Lake,Alder Lake,,2021-10-26 00:43:00,2022-01-04 00:00:00,,YB/Lost,0.1877,2-High
2021,WIFI-169072,false,[Lenovo-IdeaPad][ADL][S970][win11][FVT][GFP]OS show BSOD when OOBE,WiFi,Alder Lake,Alder Lake,,2021-10-26 01:11:00,2021-12-06 00:00:00,,BSOD,0.2041,2-High
2021,,,[Lenovo ThinkPad JP][Jaguar-2][Windows11][Gfp2] Wifi performance degrades on DC mode,WiFi,(missing),,,2021-10-27 01:14:00,2021-12-07 00:00:00,,Performance,0.1744,(missing)
2021,,,"[Dell/Pegatron][ADL-S][D12-AIO][Pompeii/Nazca] Win11 SUT hang on black screen during S4 stress, no caterr error, debug code:0004.",BT,Alder Lake,,Alder Lake,2021-10-27 23:08:00,2021-12-13 00:00:00,,System Hang,0.1352,(missing)
2021,,,"[Huawei][Quanta][H9H][HookeD][AX201][20H2][WIFI][805210637]HookeD after connecting to any WIFI hotspots, the Internet response speed is slow",WiFi,(missing),,,2021-10-27 19:02:00,2021-11-22 00:00:00,,P2P,0.1346,(missing)
2021,WIFI-169855,false,"[Huawei][Quanta][H93U(EulerDB2)][AX201][20H2][WIFI] BIOS 2.03 - 2.07 update (stress testing) on Windows , one DUT meet BSOD 0A .supsect realative with Intel WLAN driver Netwtw10.sys",WiFi,Tiger Lake,Tiger Lake,,2021-10-27 21:36:00,2021-11-01 00:00:00,,BSOD,0.1489,2-High
2021,,,[Dell/Compal][ADLP] AX211 Miracast frame lag,WiFi,Alder Lake,,Alder Lake,2021-10-28 19:08:00,2021-12-18 00:00:00,,P2P,0.1875,(missing)
2021,,,[UX3402][ASUS][HUAQIN][Alder Lake-p][ER][SKU4]The SAR power does not change with the ANT TOOL when switching COUNTRY,WiFi,Alder Lake,,Alder Lake,2021-10-28 23:56:00,2021-11-23 00:00:00,,Sensing,0.1047,(missing)
2021,,,[ASUS][Strix 2022]System can not wake up by remote desktop after into modern standby more than 5 min at DC mode.,WiFi,(missing),,,2021-10-28 06:08:00,2022-03-01 00:00:00,,Sensing,0.1197,(missing)
2021,,,[Honor][Huaqin][HiggsE][i7-11390H][AX201][Win11]][100%] PC?Honor Pad????????APP??????????????????PC?softAP? Pad?gc,WiFi,(missing),,,2021-10-28 01:00:00,2021-12-07 00:00:00,,P2P,0.181,(missing)
2021,BT-47041,false,[HP] - SIO2034675 [Dashiell][ADL][GFP4-AX411][Win11 22000.258]BT driver show YB in DM and BT button lost in PC setting after removing BT devices on stand mode.(Intel AX411),BT,Alder Lake,Alder Lake,,2021-10-29 00:32:00,2021-12-07 00:00:00,,YB/Lost,0.1887,2-High
2021,,,"[MS-14C4/14C5/15CK/17K2/ 16S6...] After 4 to 6 seconds, BT device will stutters,when the function ""USB Root Hub Power Management"" is enabling",BT,(missing),,,2021-10-31 20:42:00,2022-01-02 00:00:00,,Connectivity,0.1572,(missing)
2021,WIFI-174377,false,[Samsung-Vesta] connection fail to Anritsu MT8862A at 6GHz WPA3 security,WiFi,Alder Lake,Alder Lake,,2021-11-01 01:14:00,2021-11-21 00:00:00,,Connectivity,0.1073,2-High
2021,,,"[Huawei][Quanta][H98VH99V][BohrENobelE_Intel][AX201][21H2][WIFI][BUG-20211025-37118] The DUT connect to AP (hotspot), remove network cable from AP to let DUT can't go to internet, wait 2 min , sometime hotspot will auto disconnect with DUT",WiFi,(missing),,,2021-11-01 00:06:00,2021-11-07 00:00:00,,P2P,0.161,(missing)
2021,,,"[XIAOMI][Bitland][A7R][Tiger Lake-H][21H1][2/2units]When the unit is used normally, the wireless network will be disconnected and cannot be used.",WiFi,Tiger Lake,,Tiger Lake,2021-11-01 04:02:00,2022-01-31 00:00:00,,Connectivity,0.1343,(missing)
2021,,,[XiaoMi][Huaqin][A54A55][ADL-P][Win11] 5G hotspot can not enable when UUT connect AP with lower channels(36/48/...)(Failrate:100%),WiFi,Alder Lake,,Alder Lake,2021-11-01 19:04:00,2021-11-08 00:00:00,,P2P,0.1355,(missing)
2021,WIFI-175324,false,[ASUS-Gaming][ADL-P][GU603Z][AX211 2230] Not able to WoWLAN by remote desktop,WiFi,Alder Lake,Alder Lake,,2021-11-01 23:01:00,2022-03-01 00:00:00,,P2P,0.2006,2-High
2021,,,"[Huawei][Quanta][H98VH99V][BohrENobelE_Intel][AX201][21H2][BT][BUG-20211025-37154]  Connect to internet , Run HUA Step Tool_202100830 run Stress_App_00300, sometimes meet Bluetooth device lost",BT,(missing),,,2021-11-01 20:42:00,2021-12-12 00:00:00,,YB/Lost,0.1586,(missing)
2021,,,[Acer_Compal][Jimny_ADH] [ADL-P][Killer AX 1650i]HLK test Fail item_Bluetooth - LEExtendedAdvertising (Development and Integration),BT,Alder Lake,,Alder Lake,2021-11-02 03:33:00,2021-11-04 00:00:00,,HLK,0.3843,(missing)
2021,WIFI-173559,false,"?OEM???PC ax201 ????GO? ????PC GO, ????11ac 80M 1*1?iperf ????60Mbps ??",WiFi,Ice Lake,Ice Lake,,2021-11-02 00:35:00,2022-01-31 00:00:00,,P2P,0.1695,2-High
2021,,,"[HP] - SIO2041750 [Dashiell][ADL][GFP4-AX411][Win11 22000.9] ? The unit cannot adjust volume and pops up ""Are you having sound problem"" message when BT headset is connected to adjust the volume.",BT,Alder Lake,,Alder Lake,2021-11-02 04:55:00,2021-12-29 00:00:00,,Connectivity,0.1976,(missing)
2021,WIFI-171487,false,"[Huawei][Wingtech][Dirac][Intel Tiger Lake UP4][AX201][20H1] [WIFI]The PC does the fast boot test, and the network adapter appears as YB?code 10?",WiFi,Tiger Lake,Tiger Lake,,2021-11-02 23:43:00,2021-11-14 00:00:00,,P2P,0.1236,2-High
2021,,,"[MI][HuaQin][A39S][CcP2] AX200 wlan module will be lost when running coldboot stress test. (FR: 3/4 units, 84/152 cycles)",WiFi,(missing),,,2021-11-02 06:02:00,2022-01-31 00:00:00,,YB/Lost,0.1531,(missing)
2021,BT-47516,false,[LG][17G90Q][TGL/AX210/Win11 21H2] Sound is not heard from a specific BT headset on Windows 11,BT,Tiger Lake,Tiger Lake,,2021-11-02 02:13:00,2021-12-14 00:00:00,,Connectivity,0.2147,2-High
2021,,,[Huawei][Quanta][H98VH99V][BohrENobelE_Intel][AX201][21H2][WIFI][BUG-20211102-37459] Moderm standby high power consumption due to Intel(R) Wi-Fi 6 AX201 160MHz  from sleepstudy report,WiFi,(missing),,,2021-11-02 17:18:00,2021-11-07 00:00:00,,Sensing,0.1299,(missing)
2021,,,(Copy Of 00626735) Lenovo ThinkPad CN][LCFC][E480 E580 3165 20H1 20H2]Process22.80.0.9/22.50.0.7 WLAN package for E480 E580 R480 3165 WU was rejected by MS,WiFi,(missing),,,2021-11-03 04:23:00,2022-05-07 00:00:00,,Performance,0.0947,(missing)
2021,,,"[Huawei][Quanta][H99E][NobelF][AX201][21H2][BT] Connect to Bluetooth device, The DUT enter hibernation , resume from Hibernation , during login screen , system auto shutdown or meet BSOD",BT,(missing),,,2021-11-03 01:29:00,2021-11-14 00:00:00,,BSOD,0.1381,(missing)
2021,,,[Ttian2-15L] [ADL-P] [Bluetooth] [JFP1 and HrP2] Bluetooth can?t be connected successfully during BT OTA test.,BT,Alder Lake,,Alder Lake,2021-11-04 22:37:00,2021-11-14 00:00:00,,Connectivity,0.2158,(missing)
2021,,,[HUAWEI][HUAQIN][Morgan][Intel TGL][Intel AX201][W11][WIFI] Have no access to the internet about 30s~1min when resume from modernstandby.,WiFi,Tiger Lake,,Tiger Lake,2021-11-04 04:24:00,2021-11-09 00:00:00,,Sensing,0.1173,(missing)
2021,,,[HUAWEI][HUAQIN][EmmyD][Intel TGL][WIN10][AX201][WIFI] Connect to AP and idle system about 20~30mins. The network is unavailable during use and check wifi deiver on DM. Found that wifi device shwo YB Code: 43,WiFi,Tiger Lake,,Tiger Lake,2021-11-04 20:21:00,2021-12-12 00:00:00,,P2P,0.1147,(missing)
2021,,,"[Dell/Compal][ADL-P] Excute ""Remotecontrol.exe -getpower"" will show error message",WiFi,Alder Lake,,Alder Lake,2021-11-04 23:56:00,2021-12-19 00:00:00,,P2P,0.0994,(missing)
2021,,,[Lenovo LCFC][Griffin/Roc]Connected WiFi 6G AP auto-disconnect after hibernate resume.,WiFi,(missing),,,2021-11-05 06:23:00,2021-12-03 00:00:00,,P2P,0.1236,(missing)
2021,,,[Lenovo LCFC][Griffin/Roc]WRT 22.90.0.6 Sniffer tool no 6G Band&Channel to select,WiFi,(missing),,,2021-11-05 06:33:00,2021-11-15 00:00:00,,BIOS,0.164,(missing)
2021,,,"[Samsung] [Venus2-ADL] [GFP] ""Microsoft Wi-Fi Direct Virtual Adapter #2"" show YB after resume from S3.",WiFi,Alder Lake,,Alder Lake,2021-11-06 00:45:00,2022-01-31 00:00:00,,YB/Lost,0.1552,(missing)
2021,,,[Lenovo-DT][ADL-Q670][Tiny8][Win11] PC audio control panel can't show volume change when adjust the volume by connected BT SPK,BT,Alder Lake,,Alder Lake,2021-11-07 18:14:00,2021-11-25 00:00:00,,Connectivity,0.1955,(missing)
2021,,,[HP/Articuno/W11/ADL/HrP] VP_dogfood_issue_There is bo sound when when playback audio using bluetooth audio,BT,Alder Lake,,Alder Lake,2021-11-07 20:16:00,2021-11-30 00:00:00,,Connectivity,0.2099,(missing)
2021,,,"[Samsung][Titan2-M][PV1]The units show BSOD(0x21) during running OQC(S4).(FR:1 out of 30 units,1 out of 30 times)",BT,(missing),,,2021-11-08 02:23:00,2022-03-02 00:00:00,,BSOD,0.2113,(missing)
2021,,,"[Huawei][Quanta][H98VH99V][BohrENobelE_Intel][AX201][21H2][WIFI][805230809 ] The DUT enter hibernation for a while , wake up the system , click WLAN icon of task tray to scan but is blank and can't refrsh hotspot , restart system recovery",WiFi,(missing),,,2021-11-08 20:03:00,2021-11-22 00:00:00,,Sensing,0.1579,(missing)
2021,,,[Honor][Huaqin][HiggsE][AX201][21H1][win11] [5%]PC?Pad???????softap????????????,WiFi,(missing),,,2021-11-08 22:54:00,2021-12-07 00:00:00,,P2P,0.176,(missing)
2021,,,[Dell][Wistron][ADL-P][StradaleMLK2][HLK] System - Sleep with IO Before and After (Reliability SysFund) found error with AX211,WiFi,Alder Lake,,Alder Lake,2021-11-08 00:47:00,2021-11-09 00:00:00,,P2P,0.106,(missing)
2021,WIFI-174826,false,[Lenovo-Thinkpad][Wistron][Fenrir Intel][ADL][IntelAX211] WiFi6E WiFi throughput test fail,WiFi,Alder Lake,Alder Lake,,2021-11-08 17:28:00,2021-12-09 00:00:00,,Performance,0.161,2-High
2021,,,"[Huawei][Quanta][KelvinD][TGL-U][AX201][Wifi][20H1][805228281] The DUT WLAN show Yellow ban , error code 43 , restart system WLAN still yellow ban , Press F10 reset PC can recovery , but go to internet , WLAN show yellow ban again",WiFi,Tiger Lake,,Tiger Lake,2021-11-08 22:23:00,2021-11-29 00:00:00,,YB/Lost,0.1196,(missing)
2021,,,[Honor][huaqin][HiggsE][AX201][21H1][win11] [100%]PC??softap?????PC?????????,WiFi,(missing),,,2021-11-08 03:36:00,2021-12-07 00:00:00,,P2P,0.1664,(missing)
2021,,,[Dynabook][Win11]  roaming test failed for Wi-Fi 6E,WiFi,(missing),,,2021-11-09 21:21:00,2021-11-15 00:00:00,,UEFI,0.1132,(missing)
2021,,,[Lenovo LCFC][Thor-P 3]Sound output from System Speakers not Bluetooth Headset after Shift Shutdown/Restart on non-A2DP.(FR: 2/2units; 3/3total trials),BT,(missing),,,2021-11-09 22:06:00,2021-12-03 00:00:00,,Connectivity,0.2291,(missing)
2021,WIFI-187062,false,[MSFT Quanta] Z93 WiFi 5Ghz band 160M-BW DFS fail issue,WiFi,Tiger Lake,Tiger Lake,,2021-11-09 17:40:00,2022-01-23 00:00:00,,Performance,0.1279,2-High
2021,,,[ASUS Pegatron][B2402/B2502][ADL-P][AX211] Dynamic SAR no function,WiFi,Alder Lake,,Alder Lake,2021-11-09 04:25:00,2022-03-07 00:00:00,,P2P,0.1281,(missing)
2021,,,[HP] - SIO2007762 [Dashiell][ADL][GFP4-AX411][Win11 22000.282] ? No sound output from the BT headset/speaker when playing the video.,BT,Alder Lake,,Alder Lake,2021-11-09 00:02:00,2022-01-31 00:00:00,,Connectivity,0.2398,(missing)
2021,,,[Lenovo LCFC][Thor-P 3]Sound output from Bluetooth headset will delay over 10 secs on non-A2DP.(FR: 2/2units; 3/3total trials),BT,(missing),,,2021-11-09 19:37:00,2021-12-03 00:00:00,,Connectivity,0.2257,(missing)
2021,,,"[HuaQin][Asus][B3402FEA]Install Intel Bluetooth driver(22.90HF2),the Bluetooth  audio connected status can not show the ?voice,music? string.(FR:100%)",BT,(missing),,,2021-11-09 22:38:00,2021-12-09 00:00:00,,Connectivity,0.2398,(missing)
2021,BT-55020,false,[Dynabook][Win11] BT headset related devices show yellow band in device manager after resuming from hibernation,BT,Alder Lake,Alder Lake,,2021-11-09 22:17:00,2023-02-27 00:00:00,,Connectivity,0.1625,1-Critical
2021,WIFI-172879,false,[HP/SIO2028908/Win11/RKL/HrP2/Starliner] UUT hang up with black screen and BSE 0x1e occurs when running S4 overnight.,WiFi,Rocket Lake,Rocket Lake,,2021-11-09 01:37:00,2022-01-31 00:00:00,,System Hang,0.1175,2-High
2021,,,[Dynabook][Win11] Cannot connect to 6E AP if set SSID as hidden,WiFi,(missing),,,2021-11-09 19:23:00,2021-11-16 00:00:00,,UEFI,0.0985,(missing)
2021,,,[Dell/Compal][ADLP] WHQL test - Bluetooth - UsbScoDataTransportLayer (Development and Integration) fail,BT,Alder Lake,,Alder Lake,2021-11-09 04:41:00,2021-12-13 00:00:00,,HLK,0.1885,(missing)
2021,,,[ASUS CCBU][B7402FEA][TGL-U refresh][AX201][22.90.2.1] BT Audio offload HLK test fail.,BT,Tiger Lake,,Tiger Lake,2021-11-10 18:52:00,2021-11-25 00:00:00,,HLK,0.3647,(missing)
2021,,,[HP] - SIO2046158 [Calhoun][ADL][GFP2-AX211][Win11 22000.282] ? BT headphone in DM shows YB after resume unit from S4 then turn off/on BT with BT headphone connected.(Intel Gfp2),BT,Alder Lake,,Alder Lake,2021-11-10 02:45:00,2021-12-07 00:00:00,,Connectivity,0.1835,(missing)
2021,,,"[Huawei][Quanta][H9HD][HookF][AX211][21H2][BT][BUG-20211111-37758] Connect a Bluetooth speaker/Bluetooth headset, in the lower right corner is Hands-Free, and the channel will not automatically switch after connection, it still be speaker output",BT,(missing),,,2021-11-10 16:41:00,2021-11-14 00:00:00,,Connectivity,0.2144,(missing)
2021,,,"[Jaguar-2,Panther-2][22.90.0.4][W11] Bluetooth Driver starts Tile Ring spontaneously without Tile request from the host.",BT,(missing),,,2021-11-10 00:01:00,2021-12-07 00:00:00,,Connectivity,0.1732,(missing)
2021,,,"[Huawei][Quanta][H99E][NobelF][AX201][21H2][WLAN] [AX201][BUG-20211111-37766] Connect to a dual-mode adaptive router, stay away from the router and cannot roam to 2.4G network",WiFi,(missing),,,2021-11-10 22:00:00,2021-12-20 00:00:00,,Connectivity,0.1052,(missing)
2021,BT-48937,true,[SamSung][GfP2][Mar 2 13 ADL] YB( Yellow Bang) Bluetooth issue PV1 stage,BT,Alder Lake,Alder Lake,,2021-11-11 01:13:00,2022-01-03 00:00:00,,YB/Lost,0.217,1-Critical
2021,,,"[HP] - SIO2034535 [Starfox][ADL][GFP2-AX211][Win11 22000.282] ? ""Intel Corporation-Extension-21.70.0.3"" will be updated after do WU.",BT,Alder Lake,,Alder Lake,2021-11-11 02:24:00,2022-01-31 00:00:00,,Connectivity,0.1988,(missing)
2021,,,[HP/Cybug/W11/ADL/GFP2] SIO2047689 - [SIT][FIT-COMM][ADL-H][INT]Can't play video via Movies&TV and error msg pop up after restart unit with BT speaker connected.(Intel GfP2),BT,Alder Lake,,Alder Lake,2021-11-11 02:19:00,2022-01-31 00:00:00,,Connectivity,0.1654,(missing)
2021,,,[LG][16Z90Q][ADL/AX211/Win11 21H2] IBTERVERIFY Tool fails,BT,Alder Lake,,Alder Lake,2021-11-11 23:21:00,2021-11-16 00:00:00,,Connectivity,0.17,(missing)
2021,,,[HP/Cybug/W11/ADL/GFP2] SIO2047689 - [SIT][FIT-COMM][ADL-H][INT]Can't play video via Movies&TV and error msg pop up after restart unit with BT speaker connected.(Intel GfP2),BT,Alder Lake,,Alder Lake,2021-11-11 02:18:00,2022-01-31 00:00:00,,Connectivity,0.1654,(missing)
2021,,,[Lenovo][Wistron][ThinkBook 13x Gen 2][ADL][AX201][Win11][33%]FVT2: SUT show BSOD:bugcode ndis driver during S4 stress,WiFi,Alder Lake,,Alder Lake,2021-11-14 18:04:00,2021-12-28 00:00:00,,BSOD,0.169,(missing)
2021,,,[Huawei][Quanta][BohrD][TGL][AX201][20H2][WiFi][805239340]Video lag when displaying PC screen to a external monitor by multi-screen collaboration technology.,WiFi,Tiger Lake,,Tiger Lake,2021-11-14 19:04:00,2021-11-29 00:00:00,,P2P,0.2516,(missing)
2021,,,[Lenovo-IdeaPad][LCFC][C970 ADL][SIT][Win11]Pair message sometimes not appear when use BLE mouse with BT Swift Pair,BT,Alder Lake,,Alder Lake,2021-11-14 20:50:00,2021-12-16 00:00:00,,Connectivity,0.1778,(missing)
2021,,,[Lenovo-IdeaPad][LCFC][C770 ADL][FVT][Win11]Reconnect BT headset fail and connect option couldn't work (change to grey) when connected multi BT devices,BT,Alder Lake,,Alder Lake,2021-11-15 01:12:00,2022-01-25 00:00:00,,Connectivity,0.1837,(missing)
2021,,,[Lenovo-Ideapad][Compal][V350][ADL-P][Win11] AX211 WLAN card Wifi auto disconnect when run Wifi S0i3 w/ 6G network,WiFi,Alder Lake,,Alder Lake,2021-11-15 00:58:00,2021-12-28 00:00:00,,P2P,0.1238,(missing)
2021,,,[Huawei][Quanta][EulerD][TGL-UP4][AX201][20H2][WLAN][805242601] Connecting wifi AP then adjusting system voice volume will cause high CPU usage.,WiFi,Tiger Lake,,Tiger Lake,2021-11-15 18:21:00,2021-11-21 00:00:00,,Performance,0.1167,(missing)
2021,,,[Huaqin][NB2631][ADL-P] BSOD occurred during the HLK test for System - PNP (disable and enable) with IO Before and After (Reliability).,BT,Alder Lake,,Alder Lake,2021-11-15 19:45:00,2021-12-21 00:00:00,,BSOD,0.1725,(missing)
2021,WOT-5953,false,[Samsung-ADL-GfP2] RU Rx PER can't be measured on GfP2,Other,Alder Lake,Alder Lake,,2021-11-15 22:15:00,2021-11-30 00:00:00,,Connectivity,0.1285,1-Critical
2021,,,"[Samsung][Intel-ADL-P][Titan2-M][Win11 R]The units show ""Bluetooth-??(R) ?? Bluetooth(R)"", HWID : USB\VID_8087&PID_0026&REV_0002, Problem during running S4&MS Mix.(FR:3 out of 15 units,3 out of 10693 times)",BT,Alder Lake,,Alder Lake,2021-11-16 02:37:00,2022-03-02 00:00:00,,Connectivity,0.152,(missing)
2021,,,"[Samsung][Intel-ADL][Titan2-M][Win11 R]The units show ""Bluetooth-??(R) ?? Bluetooth(R)"", HWID : USB\VID_8087&PID_0026&REV_0002, Not found during running WR&HS Mix.",BT,Alder Lake,,Alder Lake,2021-11-16 02:08:00,2022-03-02 00:00:00,,Connectivity,0.1985,(missing)
2021,WIFI-175504,false,(Copy Of 00658209) [Samsung][Venus2_15_DG2][ADL-P][PV1]System can't connect mirror screen or Microsoft Miracast with DG2 Gfx.,WiFi,Alder Lake,Alder Lake,,2021-11-16 23:50:00,2021-11-22 00:00:00,,P2P,0.1963,3-Medium
2021,,,[Dell][Compal][Horizon_MLK][ADL-P][Performance] ?WebXPRT2015_benchmark?_is_low_than_previous_generation_project.,WiFi,Alder Lake,,Alder Lake,2021-11-16 18:15:00,2021-11-17 00:00:00,,Performance,0.1449,(missing)
2021,,,[HUAWEI][HUAQIN][EmmyD][Intel TGL][Intel AX201][BT][Win10]BT mouse occur no response  status a few times,BT,Tiger Lake,,Tiger Lake,2021-11-16 06:05:00,2021-11-28 00:00:00,,Connectivity,0.1675,(missing)
2021,,,[Huawei/Bitland][CML-S][Pangu] No Voice from Movie&TV after system resume from S3 with Bluetooth headphone. Failure rate: 1/10 cycles.,BT,Comet Lake,,Comet Lake,2021-11-16 05:28:00,2021-11-22 00:00:00,,Connectivity,0.1757,(missing)
2021,WIFI-174937,false,[Dell_Compal_ADL_Odyssey] Stress_S4_Hang BS wo BL with dump(0x10d),WiFi,Alder Lake,Alder Lake,,2021-11-17 18:07:00,2022-01-30 00:00:00,,Performance,0.1159,2-High
2021,,,"[Huawei][Quanta][H98VH99V][BohrENobelE_Intel][AX201][21H2][BT][BUG-20211013-36673]  Connect to Bluetooth mouse , \Idle 1 min to entry MS , then close lid for 30 min ,Wake up to check sleepStudy report , SW/HW value, SW:98% , HW:93%",BT,(missing),,,2021-11-17 18:30:00,2021-11-22 00:00:00,,Power Consumption,0.2484,(missing)
2021,,,"[Huawei][Quanta][H98NH99N][BohrBNobelB][AC9560/160MHz][20H2][BT][CPM2021111600066] Turn on BT in setting,when use BT driver 22.80,the time of BT icon appears on taskbar is  longer than when use BT driver 21.50.1.1.",BT,(missing),,,2021-11-17 16:44:00,2021-12-12 00:00:00,,Connectivity,0.1466,(missing)
2021,,,[HUAWEI][HUAQIN][Morgan-F][ADL-P][AX211][WIN11][WIFI] Auto connect it again and wait for above 15s test wifi6e when turn off and then turn on WIFI switch.,WiFi,Alder Lake,,Alder Lake,2021-11-17 07:07:00,2021-11-23 00:00:00,,P2P,0.1445,(missing)
2021,WIFI-175206,false,"[Huawei][Quanta][H9H][HookeD][AX201][20H2][WIFI][805247699]HookeD show Yellow ban on 22.50 , after upgrade to 22.80.1.1 still can repro and when go to internet show error code 43",WiFi,Tiger Lake,Tiger Lake,,2021-11-18 01:50:00,2022-01-10 00:00:00,,Connectivity,0.1104,2-High
2021,,,[Nexstgo][ADL][Win11_21H2][WIFI_9560] WLAN(jfp2) subsys ID will change irregularly on ADL RVP,WiFi,Alder Lake,,Alder Lake,2021-11-18 01:56:00,2021-12-06 00:00:00,,P2P,0.1081,(missing)
2021,,,[Lenovo_DT][ECS][ADL-S][CSLP][Legion T7] AX201 wireless network card will show a yellow mark after global reset,WiFi,Alder Lake,,Alder Lake,2021-11-18 04:23:00,2022-02-13 00:00:00,,YB/Lost,0.1102,(missing)
2021,WIFI-175142,false,[Honor][Huaqin][HiggsE][i7-11390H][AX201][Win11]][10%] PC?TV????????????SoftAp + Gc,WiFi,Tiger Lake,Tiger Lake,,2021-11-18 18:11:00,2021-12-21 00:00:00,,P2P,0.1763,2-High
2021,,,"[ThinkPad JP LCFC_Lark][WW42][CcP Wifi 22.70.0.6] AppCrash WLANExt.exe, ModName=WAPIIHV.dll, Exception=0xc0000005 after S4 using LongRunATS_AOAC_v4.0. [FR: 1/600, 1/1 machines].",WiFi,(missing),,,2021-11-18 02:05:00,2022-02-13 00:00:00,,YB/Lost,0.1123,(missing)
2021,BT-49205,true,[HUAWEI][HUAQIN][EmmyF][3850C][ADL-P][AX201][WIN10][BT] Bluetooth device will show YB and YB code is 10 when running BT device disable and enable test.,BT,Alder Lake,Alder Lake,,2021-11-19 01:43:00,2021-12-20 00:00:00,,YB/Lost,0.2132,1-Critical
2021,,,"[ASUS Gaming][ADL-P][GfP2][Intel Workshop][NR2201Z*(GX50IP2)] Send magic packets to wake on WLAN, SUT cannot resume to S0.",WiFi,Alder Lake,,Alder Lake,2021-11-19 05:11:00,2021-12-03 00:00:00,,Sensing,0.2421,(missing)
2021,,,Customer Issue[Lenovo ThinkPad JP][LCFC][Tiger Serval X13 T14s Gen2 intel][AX210]] AX210 WLAN show Yellow band in device manager,WiFi,(missing),,,2021-11-21 23:46:00,2022-03-01 00:00:00,,BIOS,0.1462,(missing)
2021,,,[Titan 3.0 Lenovo-Thinkbook][Compal][Titan 3.0][ADL][AX201/AX211/9560][Win11][70%~90%][Titan3.0 14&15_FVT] ]WIFI re-connect time from S4 over spec (spec:<2s),WiFi,Alder Lake,,Alder Lake,2021-11-21 17:47:00,2022-02-13 00:00:00,,Performance,0.1104,(missing)
2021,,,"[Huawei][Wingtech][Dirac][Intel Tiger Lake UP4][AX201][21H1] [BT] Test the PLDR using the ibterverify tool, and the test failed",BT,Tiger Lake,,Tiger Lake,2021-11-21 21:35:00,2021-11-29 00:00:00,,Connectivity,0.1533,(missing)
2021,,,[Dell_Compal_ADL_Odyssey] PIMS-110770 - BT headset output audio will be broken and the sound go up and down,BT,Alder Lake,,Alder Lake,2021-11-21 21:14:00,2021-12-28 00:00:00,,Connectivity,0.2589,(missing)
2021,,,[Lenovo-Ideapad][Compal][V350][ADL-P][Win11] Unit can't search network or WLAN show yellow bang or device lost in device manager after preload image.(,WiFi,Alder Lake,,Alder Lake,2021-11-22 17:46:00,2022-01-31 00:00:00,,YB/Lost,0.1983,(missing)
2021,WOT-6415,false,[Lenovo] [in-house Y770-16 ADL H55] [Intel Killer 1675i][AX211NGW] [win11] [F/R 100%] can't run CITU tool to test CNVi normally,Other,Alder Lake,Alder Lake,,2021-11-22 01:36:00,2022-01-04 00:00:00,,OEM Tools,0.1254,2-High
2021,BT-55022,true,[LG][16Z90Q][ADL/AX211/Win11 21H2] BT speaker is automatically disconnected during video play,BT,Alder Lake,Alder Lake,,2021-11-22 01:50:00,2022-07-06 00:00:00,,Connectivity,0.1711,1-Critical
2021,,,[ASUS PCBU][X1603A][ADL-P][JfP][22.900.4] There is no mic endpoint when BT offload is enabled,BT,Alder Lake,,Alder Lake,2021-11-22 00:55:00,2021-12-08 00:00:00,,Connectivity,0.183,(missing)
2021,,,"[Lenovo-ThinkPad][Wistron][ThinkPad L13 Gen 3][Fenrir_Intel_Win11] FVT2.01: IntelAX211 WLAN show Yellow Mark in DM after reboot when turn off WLAN.(FR: 2/2 units, 4/4 cycles)",WiFi,(missing),,,2021-11-22 18:26:00,2022-01-30 00:00:00,,Connectivity,0.1248,(missing)
2021,,,[HP/SIO2049893/Win11/ADL-S/GfP2/Asteroids] SW/HW drip=0% due to Intel WLAN block(error events by WCM/WCMNetActivation/WALN) from sleepstudy report when run ModS_cycling_Test,WiFi,Alder Lake,,Alder Lake,2021-11-23 19:15:00,2021-12-13 00:00:00,,Power Consumption,0.2328,(missing)
2021,,,[Lenovo-Ideapad][Compal][V350][ADL-P][Win11] AX211/9560 WLAN card unit SW/HW Drips show 0% after resume from MS.,WiFi,Alder Lake,,Alder Lake,2021-11-23 18:15:00,2022-01-04 00:00:00,,Power Consumption,0.29,(missing)
2021,,,[Lenovo-IdeaPad][ADL][S970][win11][FVT][GFP]Ax211 showed YB in device managerment,WiFi,Alder Lake,,Alder Lake,2021-11-23 03:38:00,2022-01-12 00:00:00,,YB/Lost,0.1645,(missing)
2021,,,[LCFC-NEC][Adella][SVT][Win10]Intel AX200 WLAN show Yellow Bang at device manager during Modern Standby test,WiFi,(missing),,,2021-11-23 17:48:00,2021-12-28 00:00:00,,YB/Lost,0.1606,(missing)
2021,,,[HP] - SIO2045212 [Anole2][ADL][JFP2-9560][Win11 22000.282]Bluetooth - Audio - Voice interrupt music with A2DP offload Tests is Failed,BT,Alder Lake,,Alder Lake,2021-11-23 21:30:00,2022-02-13 00:00:00,,Connectivity,0.197,(missing)
2021,WIFI-177852,true,[ASUS Pegatron][K3402/K3502/S5402/S5602][22.90.1.1]Error event occurs during S4 stress test,WiFi,Alder Lake,Alder Lake,,2021-11-23 01:48:00,2022-05-16 00:00:00,,YB/Lost,0.1781,2-High
