source_file,technology,ips_title,predicted_category_model,predicted_category_existing,human_category,confidence
bt_software_piece_07_of_07_Yuwei (2).csv,bt,TX timeout during ROM flow,Connectivity,Connectivity,Connectivity,0.2224
weekly_labels_20260501_170001.csv,BT,[Microsoft][UID 1292890][PTL/FmP/OOB 26581][PAS] LE earbuds disconnects intermittently during the PAS streaming with TCPRx iperf traffic and HID(mouse connected),Connectivity,Connectivity,Connectivity,0.2225
bt_software_piece_03_of_07_Steven.csv,bt,Bluetooth Mic Test Does Not Reflect Input or Volume Assessment,Connectivity,Connectivity,Connectivity,0.2228
bt_software_piece_02_of_07_Juan.csv,bt,he sound&play UI became very lag after end the teams call then play local video with BT LE headphone connected.(BE201),Connectivity,Connectivity,Connectivity,0.2240
bt_software_piece_03_of_07_Steven.csv,bt,DID profile 1.3 version is not available,Connectivity,Connectivity,Connectivity,0.2266
wifi_tools_piece_01_of_07_Timdaway.csv,wifi,CITU test Command XVT_CMD_STEP_MARGIN_TEST_CONFIG_V6 failed with status 31_ Umac Error 0x20100502,BSOD,BSOD,OEM Tools,0.2267
bt_software_piece_02_of_07_Juan.csv,bt,"BT headset 100% fail to mute , still can hear volume after mute",Connectivity,Connectivity,Connectivity,0.2273
bt_software_piece_06_of_07_Matt.csv,bt,The sound has caton murmur when DUT play music with a bluetooth speaker,Connectivity,Connectivity,Performance,0.2274
bt_software_piece_06_of_07_Matt.csv,bt,"Using Bluetooth earphones to watch videos, the earphone sound is intermittent and there is a current sound",Connectivity,Connectivity,Connectivity,0.2278
bt_software_piece_04_of_07_Wesley.csv,bt,The BT switch show gray and BT function disappear,Connectivity,Connectivity,YB/Lost,0.2285
bt_software_piece_06_of_07_Matt.csv,bt,Bluetooth headset fails to connect automatically after Windows is resume from shutdown,Connectivity,Connectivity,Connectivity,0.2293
bt_software_piece_01_of_07_Bingyue (2).csv,bt,BLE launch failure on PTL Platforms with BE211 Module,Connectivity,Connectivity,Connectivity,0.2311
bt_software_piece_06_of_07_Matt.csv,bt,BT SAR table in bios ACPI code problem,RF,RF,UEFI,0.2311
weekly_labels_20260425_151911.csv,WiFi,"[LG][HQ][14U40V][WCL]The units mobile hotspot does not have a Security type option on the Edit Network Info screen.(FR: 2/2 units, 4/4 times)",Connectivity,Connectivity,Connectivity,0.2320
weekly_labels_20260425_154714.csv,WiFi,"[LG][HQ][14U40V][WCL]The units mobile hotspot does not have a Security type option on the Edit Network Info screen.(FR: 2/2 units, 4/4 times)",Connectivity,Connectivity,Connectivity,0.2320
weekly_labels_20260425_162335.csv,WiFi,"[LG][HQ][14U40V][WCL]The units mobile hotspot does not have a Security type option on the Edit Network Info screen.(FR: 2/2 units, 4/4 times)",Connectivity,Connectivity,Connectivity,0.2320
weekly_labels_20260425_165309.csv,WiFi,"[LG][HQ][14U40V][WCL]The units mobile hotspot does not have a Security type option on the Edit Network Info screen.(FR: 2/2 units, 4/4 times)",Connectivity,Connectivity,Connectivity,0.2320
bt_software_piece_03_of_07_Steven.csv,bt,"After pairing the Bluetooth headset, the sound output takes about 15 seconds to switch to the headset.",Connectivity,Connectivity,Connectivity,0.2323
wifi_tools_piece_04_of_07_KJ (2).csv,tools,"Opening and ending tag mismatch on ""LPI"" in PowerTable output",OEM Tools,Power Consumption,Connectivity,0.2354
bt_software_piece_01_of_07_Bingyue (2).csv,bt,"Swift Pair connected with Use LE audio when available disabled, after connection host will reconnect LE portion",Connectivity,Connectivity,Connectivity,0.2356
bt_software_piece_05_of_07_Leo.csv,bt,Bluetooth headset is 3 meters away and the sound is lag,Connectivity,Connectivity,Connectivity,0.2357
bt_software_piece_06_of_07_Matt.csv,bt,The BLE mouse cant reconnect resuming from MS,OEM Tools,OEM Tools,Connectivity,0.2366
wifi_tools_piece_04_of_07_KJ (2).csv,wifi,Miracast use CH165 which is not supported by the TV,P2P,Connectivity,P2P,0.2374
wifi_tools_piece_02_of_07_Frankyang (2).csv,wifi,TPT degration on end customer site.,Performance,Performance,Performance,0.2395
weekly_labels_20260522_183733.csv,BT,[ASUS][NVL][WIFI][BE211] BT Device controller yellow issue (FR:100&%),YB/Lost,Connectivity,YB/Lost,0.2403
weekly_labels_20260523_143606.csv,BT,[ASUS][NVL][WIFI][BE211] BT Device controller yellow issue (FR:100&%),YB/Lost,Connectivity,YB/Lost,0.2403
weekly_labels_20260523_143640.csv,BT,[ASUS][NVL][WIFI][BE211] BT Device controller yellow issue (FR:100&%),YB/Lost,Connectivity,YB/Lost,0.2403
weekly_labels_20260523_145957.csv,BT,[ASUS][NVL][WIFI][BE211] BT Device controller yellow issue (FR:100&%),YB/Lost,Connectivity,YB/Lost,0.2403
weekly_labels_20260523_150056.csv,BT,[ASUS][NVL][WIFI][BE211] BT Device controller yellow issue (FR:100&%),YB/Lost,Connectivity,YB/Lost,0.2403
weekly_labels_20260508_230403.csv,WiFi,[Dell][FXN][NVL-S][Citadel CSLP]  When running BIOS tool in WRT Tool fail,UEFI,BIOS,UEFI,0.2421
bt_software_piece_07_of_07_Yuwei (2).csv,bt,Bluetooth headphone only have audio no MIC function,Connectivity,Connectivity,Connectivity,0.2423
weekly_labels_20260425_151911.csv,BT,"[LG][HQ][14U40V][WCL]The units volume is no sound when turn up the volume by the Bluetooth speaker. (FR:1/2 units,3/20 cycles)",Connectivity,Connectivity,Connectivity,0.2435
weekly_labels_20260425_154714.csv,BT,"[LG][HQ][14U40V][WCL]The units volume is no sound when turn up the volume by the Bluetooth speaker. (FR:1/2 units,3/20 cycles)",Connectivity,Connectivity,Connectivity,0.2435
weekly_labels_20260425_162335.csv,BT,"[LG][HQ][14U40V][WCL]The units volume is no sound when turn up the volume by the Bluetooth speaker. (FR:1/2 units,3/20 cycles)",Connectivity,Connectivity,Connectivity,0.2435
weekly_labels_20260425_165309.csv,BT,"[LG][HQ][14U40V][WCL]The units volume is no sound when turn up the volume by the Bluetooth speaker. (FR:1/2 units,3/20 cycles)",Connectivity,Connectivity,Connectivity,0.2435
bt_software_piece_07_of_07_Yuwei (2).csv,bt,BLE launch fail,Connectivity,Connectivity,Connectivity,0.2438
weekly_labels_20260501_170001.csv,BT,[Samsung][GB6-16 PTL][GfP2] PC snatches the connection of Buds4 from Phone,Connectivity,Connectivity,Connectivity,0.2453
bt_software_piece_02_of_07_Juan.csv,bt,MDUT Reconnection does not meet the spec,Connectivity,Connectivity,Connectivity,0.2472
bt_software_piece_01_of_07_Bingyue (2).csv,bt,"Bluetooths microphone can not be recognized in Sound -> Recording device, and can not be recognized in Sound Recorder APP. (FR:1/3 units, 100% failed with that failed unit.)",Connectivity,Connectivity,Connectivity,0.2484
bt_software_piece_02_of_07_Juan.csv,software,"Intel Connectivity and Performance Suite, doesnt work with Narrator, multiple fields/items are not labeled.",Killer,Killer,ICPS,0.2495
weekly_labels_20260501_170001.csv,BT,[Lenovo ThinkPad][Avon/PTL/BE211][PCI][25H2] Short Audio Cues does not Play When Using Bluetooth Headset,Connectivity,Connectivity,Connectivity,0.2520
bt_software_piece_04_of_07_Wesley.csv,bt,LE anchor point and CIS 2nd and 3rd subevent overlaps,Connectivity,Connectivity,Connectivity,0.2521
bt_software_piece_07_of_07_Yuwei (2).csv,bt,"When switch on and off Bluetooth Button repeatedly from the operation center, the BT button sometime is not working. At the same time, there is 0x9f BSOD when reboot the PC.",BSOD,BSOD,BSOD,0.2523
weekly_labels_20260425_151911.csv,BT,[HP/Cashmere/RVP][PTL/OOB 26581/WHP] Three BT headsets BT PAS enable successful with issue symptom (3rd classic sometime show disconnected state),Connectivity,Connectivity,Connectivity,0.2524
weekly_labels_20260425_154714.csv,BT,[HP/Cashmere/RVP][PTL/OOB 26581/WHP] Three BT headsets BT PAS enable successful with issue symptom (3rd classic sometime show disconnected state),Connectivity,Connectivity,Connectivity,0.2524
weekly_labels_20260425_162335.csv,BT,[HP/Cashmere/RVP][PTL/OOB 26581/WHP] Three BT headsets BT PAS enable successful with issue symptom (3rd classic sometime show disconnected state),Connectivity,Connectivity,Connectivity,0.2524
weekly_labels_20260425_165309.csv,BT,[HP/Cashmere/RVP][PTL/OOB 26581/WHP] Three BT headsets BT PAS enable successful with issue symptom (3rd classic sometime show disconnected state),Connectivity,Connectivity,Connectivity,0.2524
bt_software_piece_02_of_07_Juan.csv,bt,Sniff Mode Parameters not meet the criteria,Connectivity,Connectivity,Connectivity,0.2535
bt_software_piece_04_of_07_Wesley.csv,bt,[HP][SnowWhite/LNL/FmP][PCIe] Bluetooth LE Mouse can not be used during connected state. - [Connection timeout],Connectivity,Connectivity,Connectivity,0.2537
wifi_tools_piece_06_of_07_Zhiqiang (2).csv,wifi,NP50RW NB playing MV lag during Wi-Fi WIDI,P2P,Performance,P2P,0.2558
bt_software_piece_02_of_07_Juan.csv,bt,There are advs but no connection complete evt,Connectivity,Connectivity,Connectivity,0.2562
weekly_labels_20260522_183733.csv,BT,(Copy Of 00964370) [HP] No sound output from earbuds/ internal speakers when manually reconnecting the earbuds after turn off/on BT,Connectivity,Connectivity,Connectivity,0.2571
weekly_labels_20260523_143606.csv,BT,(Copy Of 00964370) [HP] No sound output from earbuds/ internal speakers when manually reconnecting the earbuds after turn off/on BT,Connectivity,Connectivity,Connectivity,0.2571
weekly_labels_20260523_143640.csv,BT,(Copy Of 00964370) [HP] No sound output from earbuds/ internal speakers when manually reconnecting the earbuds after turn off/on BT,Connectivity,Connectivity,Connectivity,0.2571
weekly_labels_20260523_145957.csv,BT,(Copy Of 00964370) [HP] No sound output from earbuds/ internal speakers when manually reconnecting the earbuds after turn off/on BT,Connectivity,Connectivity,Connectivity,0.2571
weekly_labels_20260523_150056.csv,BT,(Copy Of 00964370) [HP] No sound output from earbuds/ internal speakers when manually reconnecting the earbuds after turn off/on BT,Connectivity,Connectivity,Connectivity,0.2571
bt_software_piece_05_of_07_Leo.csv,bt,Late LE audio reconnection of second bud (Galaxy Buds2 Pro),Connectivity,Connectivity,Connectivity,0.2576
weekly_labels_20260522_183733.csv,BT,"[Samsung][WCL][NB8532A][Intel AX211]Connect the BT speaker first, then connect the BT BR headset, will cause the the BT MIC not show up",Connectivity,Connectivity,Connectivity,0.2578
weekly_labels_20260523_143606.csv,BT,"[Samsung][WCL][NB8532A][Intel AX211]Connect the BT speaker first, then connect the BT BR headset, will cause the the BT MIC not show up",Connectivity,Connectivity,Connectivity,0.2578
weekly_labels_20260523_143640.csv,BT,"[Samsung][WCL][NB8532A][Intel AX211]Connect the BT speaker first, then connect the BT BR headset, will cause the the BT MIC not show up",Connectivity,Connectivity,Connectivity,0.2578
weekly_labels_20260523_145957.csv,BT,"[Samsung][WCL][NB8532A][Intel AX211]Connect the BT speaker first, then connect the BT BR headset, will cause the the BT MIC not show up",Connectivity,Connectivity,Connectivity,0.2578
weekly_labels_20260523_150056.csv,BT,"[Samsung][WCL][NB8532A][Intel AX211]Connect the BT speaker first, then connect the BT BR headset, will cause the the BT MIC not show up",Connectivity,Connectivity,Connectivity,0.2578
weekly_labels_20260501_170001.csv,wifi,"The result show fail when running Stress-WiFi Ping (S4) test.(F/R:11/40units,13/4000cycles)",Connectivity,Connectivity,Connectivity,0.2579
weekly_labels_20260508_230403.csv,wifi,"The result show fail when running Stress-WiFi Ping (S4) test.(F/R:11/40units,13/4000cycles)",Connectivity,Connectivity,Connectivity,0.2579
weekly_labels_20260508_230403.csv,wifi,"The result show fail when running Stress-WiFi Ping (S4) test.(F/R:11/40units,13/4000cycles)",Connectivity,Connectivity,Connectivity,0.2579
weekly_labels_20260515_170001.csv,wifi,"The result show fail when running Stress-WiFi Ping (S4) test.(F/R:11/40units,13/4000cycles)",Connectivity,Connectivity,Connectivity,0.2579
weekly_labels_20260515_170001.csv,wifi,"The result show fail when running Stress-WiFi Ping (S4) test.(F/R:11/40units,13/4000cycles)",Connectivity,Connectivity,Connectivity,0.2579
weekly_labels_20260515_170001.csv,wifi,"The result show fail when running Stress-WiFi Ping (S4) test.(F/R:11/40units,13/4000cycles)",Connectivity,Connectivity,Connectivity,0.2579
weekly_labels_20260515_170001.csv,wifi,"The result show fail when running Stress-WiFi Ping (S4) test.(F/R:11/40units,13/4000cycles)",Connectivity,Connectivity,Connectivity,0.2579
wifi_tools_piece_06_of_07_Zhiqiang (2).csv,wifi,"The result show fail when running Stress-WiFi Ping (S4) test.(F/R:11/40units,13/4000cycles)",Connectivity,Connectivity,Connectivity,0.2579
wifi_tools_piece_01_of_07_Timdaway.csv,wifi,BE211 transmission speed low(2515~2873Mbps Expect:>2.88Gbps) with WIFI 7 after PM operations,Performance,Connectivity,Performance,0.2589
weekly_labels_20260508_230403.csv,wifi,Restricted mode long reconnection time after resume from sleep,Connectivity,Power Consumption,Power Consumption,0.2597
weekly_labels_20260515_170001.csv,wifi,Restricted mode long reconnection time after resume from sleep,Connectivity,Power Consumption,Connectivity,0.2597
weekly_labels_20260515_170001.csv,wifi,Restricted mode long reconnection time after resume from sleep,Connectivity,Power Consumption,Connectivity,0.2597
weekly_labels_20260522_183733.csv,wifi,Restricted mode long reconnection time after resume from sleep,Connectivity,Power Consumption,Connectivity,0.2597
weekly_labels_20260522_183733.csv,wifi,Restricted mode long reconnection time after resume from sleep,Connectivity,Power Consumption,Connectivity,0.2597
weekly_labels_20260522_183733.csv,wifi,Restricted mode long reconnection time after resume from sleep,Connectivity,Power Consumption,Connectivity,0.2597
weekly_labels_20260522_183733.csv,wifi,Restricted mode long reconnection time after resume from sleep,Connectivity,Power Consumption,Connectivity,0.2597
weekly_labels_20260523_143606.csv,wifi,Restricted mode long reconnection time after resume from sleep,Connectivity,Power Consumption,Connectivity,0.2597
weekly_labels_20260523_143606.csv,wifi,Restricted mode long reconnection time after resume from sleep,Connectivity,Power Consumption,Connectivity,0.2597
weekly_labels_20260523_143606.csv,wifi,Restricted mode long reconnection time after resume from sleep,Connectivity,Power Consumption,Connectivity,0.2597
weekly_labels_20260523_143606.csv,wifi,Restricted mode long reconnection time after resume from sleep,Connectivity,Power Consumption,Connectivity,0.2597
weekly_labels_20260523_143640.csv,wifi,Restricted mode long reconnection time after resume from sleep,Connectivity,Power Consumption,Connectivity,0.2597
weekly_labels_20260523_143640.csv,wifi,Restricted mode long reconnection time after resume from sleep,Connectivity,Power Consumption,Connectivity,0.2597
weekly_labels_20260523_143640.csv,wifi,Restricted mode long reconnection time after resume from sleep,Connectivity,Power Consumption,Connectivity,0.2597
weekly_labels_20260523_143640.csv,wifi,Restricted mode long reconnection time after resume from sleep,Connectivity,Power Consumption,Connectivity,0.2597
weekly_labels_20260523_145957.csv,wifi,Restricted mode long reconnection time after resume from sleep,Connectivity,Power Consumption,Connectivity,0.2597
weekly_labels_20260523_145957.csv,wifi,Restricted mode long reconnection time after resume from sleep,Connectivity,Power Consumption,Connectivity,0.2597
weekly_labels_20260523_145957.csv,wifi,Restricted mode long reconnection time after resume from sleep,Connectivity,Power Consumption,Connectivity,0.2597
weekly_labels_20260523_145957.csv,wifi,Restricted mode long reconnection time after resume from sleep,Connectivity,Power Consumption,Connectivity,0.2597
weekly_labels_20260523_150056.csv,wifi,Restricted mode long reconnection time after resume from sleep,Connectivity,Power Consumption,Connectivity,0.2597
weekly_labels_20260523_150056.csv,wifi,Restricted mode long reconnection time after resume from sleep,Connectivity,Power Consumption,Connectivity,0.2597
weekly_labels_20260523_150056.csv,wifi,Restricted mode long reconnection time after resume from sleep,Connectivity,Power Consumption,Connectivity,0.2597
weekly_labels_20260523_150056.csv,wifi,Restricted mode long reconnection time after resume from sleep,Connectivity,Power Consumption,Connectivity,0.2597
wifi_tools_piece_01_of_07_Timdaway.csv,wifi,Restricted mode long reconnection time after resume from sleep,Connectivity,Power Consumption,Connectivity,0.2597
weekly_labels_20260501_170001.csv,BT,"[HP][Quanta]-[Trekker][LNL/ARL/RPL/PTL][Win11 25H2] ""Declarative Driver Check"" show fail after running Declarative Driver Check test with MSFTAuditHub_PS_1.00_A3",HLK,Connectivity,HLK,0.2605
weekly_labels_20260425_151911.csv,BT,[Honor][Huaqin][LvzhouD][WCL][Intel AX211][WiFi][25H2]Bluetooth device disconnection With a high probability,YB/Lost,YB/Lost,Connectivity,0.2608
weekly_labels_20260425_154714.csv,BT,[Honor][Huaqin][LvzhouD][WCL][Intel AX211][WiFi][25H2]Bluetooth device disconnection With a high probability,YB/Lost,YB/Lost,Connectivity,0.2608
weekly_labels_20260425_162335.csv,BT,[Honor][Huaqin][LvzhouD][WCL][Intel AX211][WiFi][25H2]Bluetooth device disconnection With a high probability,YB/Lost,YB/Lost,Connectivity,0.2608
weekly_labels_20260425_165309.csv,BT,[Honor][Huaqin][LvzhouD][WCL][Intel AX211][WiFi][25H2]Bluetooth device disconnection With a high probability,YB/Lost,YB/Lost,Connectivity,0.2608
weekly_labels_20260425_151911.csv,WiFi,[Samsung][MTL][AX211] Can not find 6Ghz Mobile Hotspot.,Connectivity,Connectivity,Connectivity,0.2624
weekly_labels_20260425_154714.csv,WiFi,[Samsung][MTL][AX211] Can not find 6Ghz Mobile Hotspot.,Connectivity,Connectivity,Connectivity,0.2624
weekly_labels_20260425_162335.csv,WiFi,[Samsung][MTL][AX211] Can not find 6Ghz Mobile Hotspot.,Connectivity,Connectivity,Connectivity,0.2624
weekly_labels_20260425_165309.csv,WiFi,[Samsung][MTL][AX211] Can not find 6Ghz Mobile Hotspot.,Connectivity,Connectivity,Connectivity,0.2624
wifi_tools_piece_06_of_07_Zhiqiang (2).csv,wifi,WiFi Direct discovery & connection to peer takes a long time as ICPS installed.,ICPS,ICPS,ICPS,0.2625
wifi_tools_piece_06_of_07_Zhiqiang (2).csv,wifi,BSOD-0x7E issue when enable SAR table,RF,RF,BSOD,0.2636
bt_software_piece_06_of_07_Matt.csv,bt,Abnormal disconnection and connection failure.,Connectivity,Connectivity,Connectivity,0.2641
bt_software_piece_06_of_07_Matt.csv,bt,DUT 100% fail to bootup when BIOS BT config to PCIe (boot flow stuck at CNViBTConfig),System Hang,System Hang,BSOD,0.2647
wifi_tools_piece_06_of_07_Zhiqiang (2).csv,wifi,The system is connected to a Wireless Display TV and the video playback is stuck or Screen freezes,P2P,YB/Lost,P2P,0.2650
bt_software_piece_03_of_07_Steven.csv,bt,The PC high-frequency scanning 100ms broadcast takes a relatively long time (some time exceeded 20 seconds),Performance,Performance,Performance,0.2655
weekly_labels_20260425_151911.csv,BT,[Microsoft][PTL/WHP/OOB 26581][PAS] Bluetooth crash and LE earbuds disconnect when enabling Audio Sharing (PAS) on Panther Lake,Connectivity,Connectivity,Connectivity,0.2659
weekly_labels_20260425_154714.csv,BT,[Microsoft][PTL/WHP/OOB 26581][PAS] Bluetooth crash and LE earbuds disconnect when enabling Audio Sharing (PAS) on Panther Lake,Connectivity,Connectivity,Connectivity,0.2659
weekly_labels_20260425_162335.csv,BT,[Microsoft][PTL/WHP/OOB 26581][PAS] Bluetooth crash and LE earbuds disconnect when enabling Audio Sharing (PAS) on Panther Lake,Connectivity,Connectivity,Connectivity,0.2659
weekly_labels_20260425_165309.csv,BT,[Microsoft][PTL/WHP/OOB 26581][PAS] Bluetooth crash and LE earbuds disconnect when enabling Audio Sharing (PAS) on Panther Lake,Connectivity,Connectivity,Connectivity,0.2659
wifi_tools_piece_06_of_07_Zhiqiang (2).csv,wifi,The 2.4G network auto disconnect after connect USB wireless keyboard and mouse under about -70dBm RSSl.,YB/Lost,YB/Lost,Connectivity,0.2675
weekly_labels_20260522_183733.csv,WiFi,[Dell][Wistron][GhostRider]Fail to connect with wifi during BIOS post.,UEFI,Performance,UEFI,0.2677
weekly_labels_20260523_143606.csv,WiFi,[Dell][Wistron][GhostRider]Fail to connect with wifi during BIOS post.,UEFI,Performance,UEFI,0.2677
weekly_labels_20260523_143640.csv,WiFi,[Dell][Wistron][GhostRider]Fail to connect with wifi during BIOS post.,UEFI,Performance,UEFI,0.2677
weekly_labels_20260523_145957.csv,WiFi,[Dell][Wistron][GhostRider]Fail to connect with wifi during BIOS post.,UEFI,Performance,UEFI,0.2677
weekly_labels_20260523_150056.csv,WiFi,[Dell][Wistron][GhostRider]Fail to connect with wifi during BIOS post.,UEFI,Performance,UEFI,0.2677
weekly_labels_20260425_151911.csv,BT,[Dell-Roma PTL][WhP2] Athena BT audiooffload test,Connectivity,Connectivity,Connectivity,0.2694
weekly_labels_20260425_154714.csv,BT,[Dell-Roma PTL][WhP2] Athena BT audiooffload test,Connectivity,Connectivity,Connectivity,0.2694
weekly_labels_20260425_162335.csv,BT,[Dell-Roma PTL][WhP2] Athena BT audiooffload test,Connectivity,Connectivity,Connectivity,0.2694
weekly_labels_20260425_165309.csv,BT,[Dell-Roma PTL][WhP2] Athena BT audiooffload test,Connectivity,Connectivity,Connectivity,0.2694
bt_software_piece_06_of_07_Matt.csv,bt,bluetooth mouse lag when cpu high loading,Performance,Connectivity,Performance,0.2698
wifi_tools_piece_01_of_07_Timdaway.csv,wifi,WiFi throughput degrades after upgrading Windows OS,Performance,Connectivity,Performance,0.2712
bt_software_piece_04_of_07_Wesley.csv,software,"The button ""Reset"" all settings to default does not works.",Killer,Killer,ICPS,0.2713
wifi_tools_piece_07_of_07_Brenton.csv,wifi,T-put(STA <-->AP) become low if enable hotspot when connected with AP 160M BW,Performance,Power Consumption,Performance,0.2713
wifi_tools_piece_07_of_07_Brenton.csv,wifi,WiFi throughput is slow when runnning on battery power with WiFi Sensing Enabled,Performance,Power Consumption,Performance,0.2721
bt_software_piece_02_of_07_Juan.csv,bt,"The manual reboot of the DC is significantly slower, taking approximately 30 to 40 seconds longer than other machines",Performance,Performance,Performance,0.2732
bt_software_piece_05_of_07_Leo.csv,bt,Noise is heard from BT headphone when other people speak during teams call.(BE201),Connectivity,Connectivity,Connectivity,0.2738
weekly_labels_20260425_151911.csv,BT,"[Lenovo][Wistron][PTL-H][BE211][Curie3] BT headphone cant hear ""Lenovo Vantage"" notification sound",Connectivity,Connectivity,Connectivity,0.2777
weekly_labels_20260425_154714.csv,BT,"[Lenovo][Wistron][PTL-H][BE211][Curie3] BT headphone cant hear ""Lenovo Vantage"" notification sound",Connectivity,Connectivity,Connectivity,0.2777
weekly_labels_20260425_162335.csv,BT,"[Lenovo][Wistron][PTL-H][BE211][Curie3] BT headphone cant hear ""Lenovo Vantage"" notification sound",Connectivity,Connectivity,Connectivity,0.2777
weekly_labels_20260425_165309.csv,BT,"[Lenovo][Wistron][PTL-H][BE211][Curie3] BT headphone cant hear ""Lenovo Vantage"" notification sound",Connectivity,Connectivity,Connectivity,0.2777
wifi_tools_piece_02_of_07_Frankyang (2).csv,wifi,T-put HL TX issue,RF,RF,Performance,0.2779
bt_software_piece_05_of_07_Leo.csv,bt,BLE broadcast not found,Connectivity,Connectivity,Connectivity,0.2781
wifi_tools_piece_03_of_07_FrankLee.csv,tools,WRT can not function for Killer Module,OEM Tools,Killer,OEM Tools,0.2782
wifi_tools_piece_02_of_07_Frankyang (2).csv,tools,IWFT enters non-functional state for long run with WiFi Disabled,OEM Tools,Connectivity,OEM Tools,0.2819
bt_software_piece_01_of_07_Bingyue (2).csv,bt,System found the BSOD 0x7F when run the HLK : System - PNP (disable and enable) with IO Before and After (Reliability) test failed due to unexpected reboot.(FR: 2/3),BSOD,BSOD,BSOD,0.2821
bt_software_piece_06_of_07_Matt.csv,bt,Teams call L and R earcup render not synced,Connectivity,Connectivity,Connectivity,0.2834
wifi_tools_piece_04_of_07_KJ (2).csv,wifi,"0x28af/0x10028af and AP disconnect when ""MS<--->Resume"" stress test",BSOD,BSOD,BSOD,0.2855
wifi_tools_piece_04_of_07_KJ (2).csv,wifi,"0x28af/0x32d occurred when doing ""MS<-->Resume"" stress test",BSOD,BSOD,YB/Lost,0.2861
wifi_tools_piece_04_of_07_KJ (2).csv,wifi,WHEA error in event log after reboot (F/R:100%),BSOD,BSOD,BSOD,0.2865
weekly_labels_20260522_183733.csv,BT,"[Samsung][Huaqin][WCL][Titan6-14_WCL_BE][Win11]Video show lag after paring BT headphone.(F/R: 2/2 units, 6/6 times)",Performance,Connectivity,Performance,0.2870
weekly_labels_20260523_143606.csv,BT,"[Samsung][Huaqin][WCL][Titan6-14_WCL_BE][Win11]Video show lag after paring BT headphone.(F/R: 2/2 units, 6/6 times)",Performance,Connectivity,Performance,0.2870
weekly_labels_20260523_143640.csv,BT,"[Samsung][Huaqin][WCL][Titan6-14_WCL_BE][Win11]Video show lag after paring BT headphone.(F/R: 2/2 units, 6/6 times)",Performance,Connectivity,Performance,0.2870
weekly_labels_20260523_145957.csv,BT,"[Samsung][Huaqin][WCL][Titan6-14_WCL_BE][Win11]Video show lag after paring BT headphone.(F/R: 2/2 units, 6/6 times)",Performance,Connectivity,Performance,0.2870
weekly_labels_20260523_150056.csv,BT,"[Samsung][Huaqin][WCL][Titan6-14_WCL_BE][Win11]Video show lag after paring BT headphone.(F/R: 2/2 units, 6/6 times)",Performance,Connectivity,Performance,0.2870
weekly_labels_20260508_230403.csv,BT,[lenovo_ptl_paris] BT no prompt sound when pressing F2/F3 after Vantage enabled,Connectivity,Connectivity,Audio,0.2878
wifi_tools_piece_04_of_07_KJ (2).csv,tools,WRT does not make logs on the korean machine names.,OEM Tools,Connectivity,OEM Tools,0.2878
bt_software_piece_02_of_07_Juan.csv,bt,Remove Duplicate Entires in the ibtpciinf,Connectivity,Connectivity,Connectivity,0.2896
wifi_tools_piece_04_of_07_KJ (2).csv,wifi,TAS test failed,UEFI,RF,UEFI,0.2911
bt_software_piece_01_of_07_Bingyue (2).csv,bt,"HLK-Bluetooth - HciExtension1 (Bring Up) fails with Reserved flags (0xffffffffffffff80) are set by the radio, they should be zeroed out.",HLK,BSOD,HLK,0.2950
bt_software_piece_07_of_07_Yuwei (2).csv,bt,aging S4 TEST_BT Lost issue - NO_SUCH_DEVICE,YB/Lost,Connectivity,YB/Lost,0.2974
bt_software_piece_07_of_07_Yuwei (2).csv,bt,HDUT not support Sniff Subrating Mode,Connectivity,Connectivity,Connectivity,0.2975
bt_software_piece_03_of_07_Steven.csv,software,6GHz band in WiFi Analyzer only can show up to channel 90 (it should be up to 233 or higher).,Killer,Killer,Killer,0.2981
wifi_tools_piece_07_of_07_Brenton.csv,wifi,Signal strength become much lower during throughput measurement in 6GHz band,Performance,Performance,Performance,0.2982
wifi_tools_piece_07_of_07_Brenton.csv,wifi,"Ant tool request to add ""Group 4 to 8"" reading value Get Tx Power Delta Limits",RF,Power Consumption,OEM Tools,0.2982
bt_software_piece_02_of_07_Juan.csv,bt,"Unplugged AC adapter, found the sound will obviously lag about 2~4s.",Performance,Performance,Performance,0.2987
bt_software_piece_03_of_07_Steven.csv,bt,"The Bluetooth device will be auto change to ""Paired"". (Huawei Freelace)",System Hang,System Hang,Connectivity,0.2990
bt_software_piece_05_of_07_Leo.csv,bt,BT Device will lost when idle in OS - lc_CmuHandleReceivedArqn_Fiq,YB/Lost,Connectivity,YB/Lost,0.2993
bt_software_piece_03_of_07_Steven.csv,bt,The BT earphone (Airpods4) sound lag 5s and then no sound output,Connectivity,Connectivity,Connectivity,0.2996
wifi_tools_piece_02_of_07_Frankyang (2).csv,wifi,other PC connect hotspot occur auto disconnect after PC connect 5G AP and open hotspot(setting 2.4 bandwidth),P2P,Power Consumption,P2P,0.3019
bt_software_piece_06_of_07_Matt.csv,bt,BT headset can not adjust audio volume,Connectivity,Connectivity,Connectivity,0.3029
wifi_tools_piece_01_of_07_Timdaway.csv,wifi,GaP power consumption upon WiFi 7 Tx TPT scenario doesnt follow DTT request power value,RF,Power Consumption,Power Consumption,0.3031
weekly_labels_20260508_230403.csv,BT,"[NEC][LCFC][PTL[Yukimura-IP][25H2][SIT][BE211]Under S0 with a Bluetooth headset connected and running 1080P, the PHM log shows that C10 does not reach 50%.FR: 9/10Cycles",Power Consumption,Connectivity,Power Consumption,0.3036
